timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.6876,3.6857,-30.9062,14.6875,-38.875,32.0625,17.875,-39.625,-0.0853,-0.0161,0.9962,-0.1859,-0.0269,0.9822,0.3481,-0.4392,8.6424,0.4099,-0.3999,8.89,63.05378526258356
5009000,3.6673,3.581,-31.0,14.8438,-39.0938,31.9531,18.1875,-39.375,-0.0834,-0.0317,0.996,-0.1867,-0.0425,0.9815,0.3774,-0.4236,8.7927,0.4353,-0.3679,8.8179,63.04246348882632
10000000,3.829,3.5865,-30.7812,14.9375,-39.0625,32.1562,18.2812,-39.1875,-0.1018,-0.0347,0.9942,-0.2096,-0.0474,0.9766,0.3711,-0.4124,8.5971,0.4661,-0.3555,9.024,63.02628240226453
15001000,3.7316,3.5534,-30.9375,14.8438,-39.1562,32.0312,18.1875,-39.4375,-0.1008,-0.0395,0.9941,-0.1962,-0.0503,0.9793,0.3779,-0.4199,8.7573,0.4517,-0.3792,9.1254,63.058041827113534
20000000,3.7702,3.5865,-30.9375,14.8438,-39.0625,32.0,18.2812,-39.5625,-0.0882,-0.0454,0.9951,-0.1731,-0.0581,0.9832,0.3767,-0.4229,8.7764,0.4656,-0.3574,9.0402,63.03328188354149
25001000,3.7041,3.6306,-30.8125,14.8125,-38.875,32.1562,18.0625,-39.75,-0.0853,-0.0288,0.9959,-0.1867,-0.0395,0.9816,0.3584,-0.4309,8.6632,0.4563,-0.3882,9.2776,63.0585862883874
30001000,3.7408,3.4946,-31.0,14.75,-39.0625,31.9375,18.1875,-39.0625,-0.0853,-0.0347,0.9958,-0.2068,-0.0444,0.9774,0.3633,-0.4231,8.6302,0.4448,-0.3701,8.9486,63.031304226550795
35001000,3.7849,3.6049,-30.9688,14.5625,-39.2188,31.9688,17.9688,-38.875,-0.1009,-0.023,0.9946,-0.2126,-0.0337,0.9766,0.3516,-0.4487,8.7866,0.4165,-0.3867,8.8168,63.030647877758646
40000000,3.7206,3.5112,-31.0,14.9375,-39.0312,31.9531,18.25,-39.1875,-0.0824,-0.0425,0.9957,-0.1895,-0.0552,0.9803,0.3811,-0.4136,8.7218,0.4561,-0.3486,8.8362,63.040382974328445
45001000,3.6416,3.5369,-31.0,14.7188,-39.0,31.9531,18.0938,-39.5,-0.0882,-0.0288,0.9957,-0.181,-0.0395,0.9827,0.3557,-0.4353,8.6825,0.4431,-0.3765,9.0,63.0454869487896
50001000,3.7372,3.5608,-30.875,14.875,-38.8125,32.0938,18.125,-39.0312,-0.0872,-0.0347,0.9956,-0.2077,-0.0454,0.9771,0.3708,-0.4185,8.6624,0.4436,-0.3745,8.9838,63.05299440256585
55001000,3.7059,3.5387,-30.9688,14.8125,-38.9062,31.9688,18.25,-39.4375,-0.0746,-0.0376,0.9965,-0.1867,-0.0483,0.9812,0.3643,-0.4216,8.6247,0.4519,-0.3567,8.879,63.03364323676683
60015000,3.7206,3.5057,-30.9375,14.625,-38.9375,32.0,18.0625,-39.25,-0.0805,-0.0239,0.9965,-0.182,-0.0347,0.9827,0.3489,-0.4431,8.6941,0.4373,-0.377,8.9399,63.0320788864686
65001000,3.7482,3.4671,-30.9688,14.8125,-38.9375,31.9688,18.1562,-39.0938,-0.0853,-0.0317,0.9958,-0.2001,-0.0425,0.9789,0.3684,-0.4255,8.7143,0.4268,-0.3589,8.6223,63.02655196930893
70001000,3.7041,3.6085,-30.875,14.9375,-38.9375,32.0938,18.2812,-39.125,-0.0882,-0.0474,0.995,-0.2019,-0.0581,0.9777,0.3757,-0.418,8.7112,0.4585,-0.3511,8.8905,63.057793010697736
75001000,3.7629,3.5479,-30.9062,14.875,-39.0,32.0312,18.3125,-39.125,-0.0872,-0.0483,0.995,-0.2,-0.0591,0.978,0.3713,-0.4192,8.676,0.4585,-0.343,8.8013,63.03132832179566
80001000,3.7353,3.5259,-30.9375,14.6875,-39.0,32.0,18.0938,-39.1875,-0.0882,-0.0259,0.9958,-0.1915,-0.0376,0.9808,0.3513,-0.4363,8.6448,0.4297,-0.3748,8.831,63.0298892763584
85001000,3.7059,3.4854,-30.9688,14.9688,-39.1875,31.9531,18.4375,-39.0625,-0.093,-0.0581,0.994,-0.197,-0.0688,0.978,0.3989,-0.4192,8.9825,0.4673,-0.3379,8.8431,63.01756107863903
90009000,3.7629,3.6398,-30.9375,14.9688,-39.0,32.0,18.2812,-39.4062,-0.0824,-0.0395,0.9958,-0.179,-0.0503,0.9826,0.3867,-0.4172,8.825,0.4529,-0.3608,8.9359,63.02591449911695
95001000,3.7776,3.7243,-31.2188,14.6875,-39.5,31.7344,18.1562,-39.4375,-0.0941,-0.0132,0.9955,-0.1609,-0.0259,0.9866,0.3799,-0.4561,9.1827,0.4121,-0.3877,8.7787,63.04872065458585
100006000,3.8033,3.6343,-31.0625,14.9688,-39.25,31.8906,18.1562,-39.5938,-0.097,-0.0024,0.9953,-0.1648,-0.0161,0.9862,0.3794,-0.4575,9.1937,0.3965,-0.407,8.8193,63.03467709768965
105001000,3.7776,3.6637,-31.125,14.6562,-39.4375,31.8594,17.75,-39.7812,-0.0881,0.0698,0.9937,-0.1645,0.0571,0.9847,0.3381,-0.5142,9.3727,0.3467,-0.4543,8.7954,63.06127473727438
110001000,3.7133,3.8033,-30.9688,14.9375,-39.0625,32.0,17.8438,-40.0625,-0.085,0.096,0.9917,-0.1652,0.0834,0.9827,0.3003,-0.4817,8.5894,0.366,-0.4824,9.3239,63.043765378743046
115001000,3.7169,3.6563,-31.2188,14.0938,-39.375,31.75,17.3438,-40.0625,-0.0733,0.1878,0.9795,-0.1394,0.1763,0.9744,0.2004,-0.5923,8.7425,0.251,-0.541,8.7151,63.056363118165955
120001000,3.7059,3.682,-31.4375,13.7812,-39.4375,31.5469,16.8125,-39.8438,-0.046,0.2412,0.9694,-0.1463,0.2299,0.9622,0.1475,-0.647,8.7883,0.1426,-0.6265,8.4998,63.05861164615028
125003000,3.8474,3.8952,-31.3125,14.0,-39.4688,31.6875,16.9375,-40.4375,-0.056,0.263,0.9632,-0.1314,0.2517,0.9588,0.1076,-0.6455,8.3361,0.1617,-0.6226,8.6646,63.07588513798281
130007000,3.7004,3.7225,-31.25,14.1875,-39.5625,31.7188,17.0625,-40.0,-0.0512,0.2733,0.9606,-0.1572,0.2611,0.9524,0.1306,-0.6406,8.5314,0.1124,-0.6152,8.0419,63.03591678313246
135006000,3.7463,3.6563,-31.5625,14.125,-39.5625,31.4375,16.875,-39.5625,-0.0303,0.2958,0.9548,-0.1487,0.2846,0.947,0.1017,-0.6582,8.4181,0.041,-0.6489,7.6487,63.059991278147194
140126000,3.682,3.6141,-31.2812,13.9062,-39.3125,31.6875,16.8438,-40.0,-0.0429,0.3264,0.9442,-0.1418,0.3144,0.9386,0.0481,-0.687,8.1647,0.0276,-0.6616,7.6483,63.04093376291313
145127000,3.8511,3.8401,-31.1875,14.0938,-39.1875,31.8125,17.0,-39.7812,-0.0479,0.3014,0.9523,-0.1632,0.2911,0.9427,0.0543,-0.6709,8.0463,0.0499,-0.6455,7.7066,63.06979053500971
150130000,3.807,3.829,-31.3125,14.25,-39.4375,31.6562,17.0625,-40.0938,-0.0565,0.2902,0.9553,-0.1379,0.279,0.9504,0.0876,-0.6494,8.1632,0.0613,-0.6421,7.7918,63.034895618458826
155126000,3.8437,3.6545,-31.4375,14.2188,-39.5625,31.5469,17.0312,-39.4062,-0.0528,0.2911,0.9552,-0.1646,0.2808,0.9455,0.0944,-0.6714,8.49,0.0286,-0.6406,7.4181,63.04735257574263
160126000,3.8841,3.7114,-31.4062,14.125,-39.5,31.5469,17.2188,-39.5,-0.0453,0.2893,0.9562,-0.1611,0.278,0.947,0.0776,-0.667,8.2556,0.0584,-0.6104,7.3968,63.029075814658746
165127000,3.8694,3.6949,-31.375,14.0625,-39.5625,31.625,17.0312,-39.8125,-0.0683,0.3042,0.9502,-0.1438,0.2911,0.9458,0.0821,-0.6787,8.44,0.0497,-0.6431,7.6765,63.070402564832264
170127000,3.7702,3.6324,-31.4375,13.9375,-39.3438,31.5,17.0,-39.4375,-0.0534,0.3079,0.9499,-0.1454,0.2958,0.9441,0.0537,-0.6987,8.3622,0.032,-0.6377,7.4213,63.012035296362235
175127000,3.8254,3.7316,-31.625,13.9375,-39.5938,31.3125,17.0,-39.7812,-0.048,0.3005,0.9526,-0.1199,0.2874,0.9503,0.0669,-0.6958,8.4717,0.0449,-0.6318,7.4948,63.01224429632704
180127000,3.8217,3.6692,-31.5312,13.7812,-39.3125,31.4375,16.75,-39.1875,-0.0458,0.3181,0.9469,-0.1376,0.306,0.942,0.0247,-0.7251,8.3522,0.002,-0.665,7.4088,63.0387704363751
185128000,3.8143,3.6747,-31.5625,13.9062,-39.2812,31.4219,16.9062,-39.5,-0.0404,0.3088,0.9503,-0.138,0.2977,0.9446,0.0355,-0.709,8.2821,0.0271,-0.6367,7.3567,63.056185396834785
190136000,3.8254,3.6269,-31.4375,14.0,-39.375,31.5,17.0,-39.5,-0.0451,0.3023,0.9521,-0.1354,0.2921,0.9468,0.0602,-0.6914,8.348,0.0392,-0.6338,7.4557,63.00908292659083
195127000,3.7408,3.6582,-31.5,13.75,-39.1562,31.4688,16.75,-39.375,-0.0356,0.3227,0.9458,-0.1392,0.3116,0.94,0.0134,-0.7261,8.2393,0.0125,-0.6704,7.5857,63.04060316082009
200128000,3.8474,3.682,-31.4062,13.9375,-39.2812,31.5469,16.875,-39.6875,-0.0505,0.3125,0.9486,-0.1332,0.3005,0.9444,0.0405,-0.707,8.314,0.0399,-0.6406,7.541,63.02290683196071
205127000,3.8143,3.7023,-31.5625,13.5938,-39.0625,31.4062,16.7188,-39.5938,-0.0299,0.331,0.9431,-0.1269,0.3181,0.9395,0.003,-0.7549,8.4624,0.0164,-0.645,7.3363,63.04843443242663
210127000,3.6802,3.7629,-31.625,14.0312,-39.125,31.375,17.0,-39.9375,-0.033,0.3023,0.9526,-0.1068,0.2902,0.951,0.0435,-0.6982,8.2448,0.0538,-0.6006,7.2351,63.0751451024094
215127000,3.7702,3.6729,-31.7188,13.7812,-39.3438,31.2344,16.9062,-39.75,-0.0348,0.3107,0.9499,-0.0945,0.2977,0.95,0.0329,-0.7295,8.4921,0.0475,-0.6123,7.3,63.032023715568585
220127000,3.7335,3.5847,-31.5,13.9062,-39.25,31.4844,16.875,-39.625,-0.0451,0.307,0.9507,-0.1252,0.2939,0.9476,0.042,-0.7129,8.398,0.0351,-0.6318,7.388,63.05544418842833
