saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,445385000,495500000,50,81.3328857421875,5.207606792449951,1774.8819580078125,2310.40625,28.40679054870407,1.3017238918768874
5,1901750000,1936875000,35,35.607059478759766,2.2930095195770264,1119.8216552734375,1376.9200439453125,38.66986109219913,1.2295886916109842
6,2222125000,2272125000,50,151.93804931640625,9.795415878295898,3007.83251953125,5371.890625,35.35579566256774,1.7859673336589805
15,4734375000,4794500000,60,192.767578125,12.414270401000977,3358.17333984375,5649.6083984375,29.307876632521758,1.6823456762658853
16,5034625000,5069750000,35,86.95988464355469,5.596831798553467,2498.96044921875,3230.94482421875,37.15442859040432,1.292915550235635
22,6526000000,6596125000,70,259.3694763183594,16.74379539489746,3530.225830078125,7027.99560546875,27.096463721283598,1.9908062383967142
23,6766250000,6801250000,35,41.77423477172852,2.6902029514312744,1190.410888671875,1495.899169921875,35.809133981653495,1.2566242329913742
24,6961375000,7001500000,40,77.18395233154297,4.981499195098877,1881.97900390625,2858.01171875,37.0285743657365,1.518620405869507
25,7096500000,7111625000,15,12.469379425048828,0.8060442805290222,905.2612915039062,1082.52587890625,86.81473568216576,1.1958159363114433
26,7226625000,7256750000,30,36.93285751342773,2.385205745697021,1207.721923828125,1783.9671630859375,48.30298230883809,1.4771340387953575
27,7421875000,7501875000,80,330.565185546875,21.33639335632324,3987.68115234375,7352.82861328125,22.243203261459605,1.8438857903570456
34,9924125000,9954125000,30,35.66322708129883,2.295550346374512,1277.229248046875,1796.2374267578125,50.36665421957083,1.406354755424368
35,10119385000,10154375000,35,52.597206115722656,3.379846811294556,1352.6160888671875,1958.481201171875,37.23546069848061,1.447920971287646
36,10234387000,10304500000,70,292.0057373046875,18.8379020690918,4192.92626953125,6644.85546875,22.755907230057467,1.584777561445855
37,10780000000,10810000000,30,46.03066635131836,2.975076913833618,1559.855712890625,1787.037109375,38.822751244482426,1.1456425710448417
41,12466509000,12486504000,20,19.16080474853516,1.23832905292511,932.8490600585938,1016.142333984375,53.032341142250765,1.089289122423031
42,12651625000,12676750000,25,38.3265380859375,2.471722364425659,1538.64501953125,1802.2974853515625,47.02479209863331,1.1713536666830628
43,12821882000,12866878000,45,151.0406494140625,9.751879692077637,3382.476806640625,4891.4736328125,32.385146990483506,1.446121854615336
47,14198125000,14243125000,45,40.114166259765625,2.5801730155944824,1192.2196044921875,1731.9193115234375,43.17475527992082,1.4526848115881545
52,15589375000,15639387000,50,204.8323211669922,13.216483116149902,3814.81396484375,6501.658203125,31.741368579348567,1.7043185494869342
56,16855500000,16875500000,20,16.472135543823242,1.055985689163208,839.7990112304688,894.6812744140625,54.31483197997069,1.065351664445497
57,17105750000,17185875000,80,340.6711730957031,21.98016929626465,4001.083984375,7779.8505859375,22.83683270069917,1.9444357120018745
62,18702249000,18722251000,20,21.47797393798828,1.38733172416687,1012.1268920898438,1258.2305908203125,58.58236882366586,1.2431549844726613
63,19037499000,19097629000,60,211.3864288330078,13.641075134277344,3235.076904296875,6032.6435546875,28.53846194380435,1.864760478081636
67,20618999000,20649000000,30,36.35740280151367,2.351794481277466,1225.117919921875,1501.758056640625,41.30542725615434,1.2258069465969375
71,22155378000,22215499000,60,305.2386169433594,19.705989837646484,4529.1142578125,8600.158203125,28.17519712691157,1.8988609501935503
72,22345625000,22370625000,25,31.099308013916016,1.994957685470581,1211.6551513671875,1514.07470703125,48.685157443173544,1.249592101616391
73,22485749000,22575753000,90,436.736083984375,28.04063415527344,4712.06494140625,8554.40234375,19.58712059170281,1.815425392078119
74,22921124000,23021249000,100,500.2122192382813,32.13105773925781,5078.9716796875,8541.42578125,17.07560401914373,1.6817234511092094
75,23406499000,23491624000,85,378.5417785644531,24.39892768859864,4278.6611328125,8486.3232421875,22.418458734912296,1.9834062522752696
76,23701875000,23776874000,75,393.8727722167969,25.332984924316406,4855.6923828125,8261.9052734375,20.97607617540507,1.701488608026702
77,24017124000,24052124000,35,78.31230926513672,4.953275680541992,2220.15576171875,2897.899169921875,37.00438918370614,1.3052684049872452
78,24832874000,24887874000,55,175.88597106933594,11.184844970703123,3273.751220703125,5207.00830078125,29.604454915444038,1.5905326794083354
79,25328374000,25363375000,35,41.53553771972656,2.645162582397461,1195.753662109375,1635.081298828125,39.365839196818015,1.3674064739586513
80,25658624000,25688624000,30,37.723262786865234,2.4031269550323486,1279.9066162109375,1638.1959228515625,43.42667632191036,1.2799339436976365
81,26909749000,26929749000,20,19.45492553710937,1.2403799295425415,971.8087158203124,1076.4627685546875,55.331117382144924,1.1076899713191353
82,27280124000,27315124000,35,60.25802612304688,3.842732191085816,1769.5299072265625,2250.27734375,37.344026821504805,1.271680876689407
