timestamp [ns],gaze x [px],gaze y [px],fixation id,blink id,azimuth [deg],elevation [deg]
0,732.341,494.313,,,-5.309150336791911,7.615505699807253
5000000,732.66,494.899,,,-5.288159858599845,7.577822919122392
10000000,733.72,498.598,,,-5.217525709344432,7.339525001062553
15125000,732.567,497.805,,,-5.292753049573789,7.390369378821041
20131000,729.063,493.852,,,-5.522416617842312,7.644263455193322
25130000,731.964,494.529,,,-5.333564772335348,7.601464186814216
30125000,731.569,492.898,,,-5.360032992258823,7.7065699437687
35134000,731.709,490.357,,,-5.352251794949319,7.870499867533904
40125000,732.304,492.396,,,-5.3125408291681175,7.739167252712693
45125000,730.408,494.519,,,-5.434663636240152,7.601635379356334
50125000,730.92,494.64,,,-5.401355318672835,7.593999874461421
55125000,728.187,493.02,,,-5.579794214534363,7.697598824144309
60132000,724.0,497.808,,,-5.849248577502915,7.387550583545915
65125000,721.444,502.903,,,-6.012561397424945,7.058197924417838
70125000,723.452,490.535,,,-5.888858357789391,7.8562542688928625
75126000,721.116,501.446,,,-6.034637500186467,7.152020833264639
80126000,723.193,499.535,,,-5.90075945249296,7.27594175687297
85126000,721.094,499.887,,,-6.036888072521841,7.252574640806256
90126000,720.684,498.712,,,-6.064119315947823,7.328185172225485
95129000,721.197,498.376,,,-6.031010201892978,7.350013219433389
100126000,719.123,497.829,,,-6.166003760576455,7.384607621482201
105134000,722.034,498.532,,,-5.976586052936653,7.340206117440813
110126000,724.035,498.045,,,-5.846858749516525,7.372299635282726
115126000,724.658,500.81,,,-5.8049601550158485,7.194168623050462
120126000,726.84,501.586,,,-5.662845978533531,7.144797782785485
125126000,726.528,499.805,1.0,,-5.684025261202636,7.25957055759094
130126000,725.658,498.103,1.0,,-5.741395885211044,7.369055443526789
135126000,727.547,493.067,1.0,,-5.621372313960605,7.69437912128729
140126000,726.437,500.318,1.0,,-5.689678386483234,7.226430347764992
145126000,723.794,501.495,1.0,,-5.860726395350643,7.149726644598958
150256000,723.935,497.563,1.0,,-5.853621356421975,7.403336469259186
155251000,724.078,495.152,1.0,,-5.8456496755030365,7.558827334488586
160257000,723.388,494.241,1.0,,-5.8909445498017705,7.617304027828515
165251000,727.134,494.852,1.0,,-5.647261180588626,7.579133175497785
170252000,725.59,495.297,1.0,,-5.747317077592864,7.54999302121052
175251000,726.139,495.227,1.0,,-5.7117048162556285,7.554644422108248
180252000,727.609,496.24,1.0,,-5.615643018930157,7.489787010760824
185255000,728.855,498.093,1.0,,-5.53375989551745,7.370692678701592
190252000,730.068,498.0,1.0,,-5.455048822203006,7.37707268546621
195260000,728.248,502.118,1.0,,-5.571194990265291,7.110891244922941
200252000,729.768,501.33,1.0,,-5.472891227514602,7.162209267206637
205252000,730.479,500.848,1.0,,-5.426900006075292,7.193473999608684
210252000,730.389,499.166,1.0,,-5.433615720726451,7.301960627441831
215252000,730.387,494.772,1.0,,-5.435887116351332,7.585309085578929
