section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218361969117326,3.5222,3.1786,-31.2188,17.0625,-37.375,31.75,19.5625,-38.3125,-0.0431,-0.245,0.9686,-0.122,-0.2526,0.9598,0.6973,-0.3247,11.315,0.6553,-0.2084,9.5504
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218361974117326,3.5038,3.2264,-31.125,17.125,-37.25,31.8438,19.5625,-38.375,-0.0431,-0.245,0.9686,-0.1192,-0.2526,0.9602,0.6968,-0.3137,11.188,0.6582,-0.1962,9.4504
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218361979120326,3.3954,3.2227,-31.2812,16.9062,-37.1875,31.6562,19.3438,-38.3438,-0.0281,-0.228,0.9733,-0.1066,-0.2337,0.9665,0.6631,-0.3394,11.0823,0.6094,-0.2159,9.1074
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218361984117326,3.5112,3.2944,-31.4062,16.9062,-37.5,31.5625,19.4062,-38.375,-0.0309,-0.2318,0.9723,-0.1046,-0.2384,0.9655,0.688,-0.3391,11.3669,0.627,-0.219,9.3419
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218361989129326,3.6085,3.1694,-31.3125,16.9375,-37.5938,31.5938,19.625,-37.9375,-0.046,-0.2394,0.9698,-0.1223,-0.245,0.9618,0.6978,-0.3425,11.5177,0.6426,-0.1884,9.1852
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218361994117326,3.4781,3.2484,-31.25,17.1875,-37.375,31.7031,19.6875,-38.125,-0.0392,-0.2526,0.9668,-0.1181,-0.2592,0.9586,0.7222,-0.3108,11.4502,0.6758,-0.1858,9.5393
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218361999117326,3.4579,3.2301,-31.3125,17.0625,-37.1875,31.6406,19.5,-38.1875,-0.0204,-0.2394,0.9707,-0.1091,-0.2469,0.9629,0.6934,-0.3218,11.2374,0.6338,-0.1952,9.1593
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362009117326,3.5204,3.2227,-31.4375,17.0,-37.4688,31.5,19.5625,-38.3125,-0.0261,-0.2413,0.9701,-0.0987,-0.2469,0.964,0.7051,-0.3315,11.481,0.6421,-0.2007,9.3147
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362014121326,3.5259,3.2576,-31.4062,16.7188,-37.625,31.5781,19.4062,-38.25,-0.0433,-0.228,0.9727,-0.1066,-0.2337,0.9665,0.6724,-0.3601,11.419,0.6265,-0.2144,9.2854
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362019118326,3.5681,3.2411,-31.2188,17.0312,-37.375,31.7344,19.5625,-38.0625,-0.0384,-0.2394,0.9702,-0.1213,-0.245,0.9619,0.7026,-0.3245,11.3745,0.6558,-0.1953,9.4129
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362024118326,3.4542,3.2741,-31.25,17.0,-37.375,31.7188,19.5,-38.25,-0.0365,-0.2365,0.9709,-0.1167,-0.2422,0.9632,0.6958,-0.3313,11.3709,0.6558,-0.2148,9.627
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362029118326,3.4432,3.2484,-31.2812,17.1562,-37.3125,31.6562,19.5625,-38.25,-0.0326,-0.2488,0.968,-0.1145,-0.2545,0.9603,0.707,-0.314,11.3095,0.6655,-0.1926,9.4959
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362034118326,3.4983,3.2797,-31.25,17.125,-37.3125,31.7031,19.5625,-38.4062,-0.0327,-0.245,0.969,-0.108,-0.2526,0.9615,0.7139,-0.3132,11.3807,0.6602,-0.2004,9.5197
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362039118326,3.5167,3.2264,-31.3125,17.0,-37.4062,31.6562,19.5312,-38.25,-0.0336,-0.2413,0.9699,-0.1118,-0.2488,0.9621,0.7007,-0.3303,11.4166,0.6489,-0.2004,9.3905
f9e36291-ff36-4d6b-b88c-dd36e475f955,6fa58736-8586-46f3-9df0-d092fa546e12,1761218362044118326,3.5093,3.1878,-31.2188,16.9062,-37.375,31.7344,19.4375,-38.125,-0.0394,-0.2365,0.9708,-0.1223,-0.2441,0.962,0.6802,-0.3391,11.2767,0.6382,-0.2164,9.4425
