section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,1,1760090668936653753,1760090669131780753,195
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,2,1760090670192791753,1760090670418043753,225
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,3,1760090670998549753,1760090671193801753,195
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,4,1760090674972218753,1760090675257468753,285
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,5,1760090676688866753,1760090676853987753,165
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,6,1760090679271263753,1760090679451385753,180
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,7,1760090683244925753,1760090683395051753,150
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,8,1760090684676314753,1760090684851448753,175
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,9,1760090686472957753,1760090686593084753,120
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,10,1760090687929348753,1760090688119474753,190
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,11,1760090691347509753,1760090691582649753,235
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,12,1760090693699656753,1760090693904784753,205
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,13,1760090696847566753,1760090697077816753,230
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,14,1760090699389965753,1760090699610092753,220
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,15,1760090700160598753,1760090700390850753,230
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,16,1760090701321735753,1760090701566987753,245
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,17,1760090704149395753,1760090704339516753,190
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,18,1760090706756790753,1760090706987049753,230
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,19,1760090712797352753,1760090713047608753,250
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,20,1760090715109501753,1760090715319753753,210
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,21,1760090717026270753,1760090717241532753,215
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,22,1760090718377534753,1760090718557786753,180
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,23,1760090723417210753,1760090723622467753,205
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,24,1760090724583347753,1760090724758477753,175
