section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,1,1760090668971653753,1760090669016779753,45,23.783817291259766,1.5513569116592407,2022.25732421875,3940.974853515625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,2,1760090669547159753,1760090669577285753,30,38.75940704345703,2.4961795806884766,1359.4234619140625,1661.8773193359375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,3,1760090669932538753,1760090669967664753,35,65.8633804321289,4.236652374267578,1917.799560546875,2624.871826171875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,4,1760090670192791753,1760090670317917753,125,43.21314239501953,2.785674810409546,3679.4462890625,9045.6171875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,5,1760090671033550753,1760090671268802753,235,14.33684253692627,0.9270923733711243,1583.1783447265625,2585.813720703125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,6,1760090671659188753,1760090671859308753,200,433.5706787109375,27.983020782470703,2485.662353515625,4673.45166015625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,7,1760090671944434753,1760090671989436753,45,81.95671081542969,5.259040355682373,2257.233642578125,3179.534912109375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,8,1760090672144686753,1760090672229687753,85,314.4613342285156,20.250463485717773,3941.207763671875,9178.9404296875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,9,1760090672720192753,1760090672820318753,100,284.9988098144531,18.409151077270508,3098.8369140625,7157.982421875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,10,1760090672985444753,1760090673005445753,20,19.587181091308594,1.261587142944336,1037.2705078125,1238.91259765625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,11,1760090674491835753,1760090674636962753,145,491.48956298828125,31.71835708618164,3674.165283203125,6231.994140625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,12,1760090674747101753,1760090674772090753,25,33.51358413696289,2.140796422958374,1119.581298828125,1543.7645263671875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,13,1760090674982215753,1760090675132470753,150,504.7628173828125,32.5482177734375,5126.28076171875,10561.974609375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,14,1760090675983225753,1760090676103351753,120,483.90374755859375,31.227264404296875,3932.526611328125,6671.4814453125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,15,1760090676233478753,1760090676263494753,30,44.02512741088867,2.825584650039673,1628.3739013671875,1934.705078125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,16,1760090676668857753,1760090676808984753,140,544.993896484375,35.130123138427734,4739.91796875,9155.2978515625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,17,1760090678170247753,1760090678310374753,140,441.5209045410156,28.50046157836914,3596.145263671875,5942.49560546875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,18,1760090678425500753,1760090678445505753,20,29.853797912597656,1.9167087078094482,1812.863525390625,2296.04541015625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,19,1760090678600627753,1760090678620627753,20,21.756380081176758,1.395047903060913,1108.5015869140625,1207.7099609375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,20,1760090679261261753,1760090679386385753,125,565.7880859375,36.47408676147461,5390.63916015625,8624.9169921875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,21,1760090679531511753,1760090679561512753,30,50.63615798950195,3.205383062362671,1516.3424072265625,2319.986328125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,22,1760090679756764753,1760090679831764753,75,303.8479919433594,19.548831939697266,4305.6904296875,6009.67724609375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,23,1760090680077020753,1760090680132018753,55,242.8787078857422,15.676434516906738,4317.23095703125,7671.115234375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,24,1760090680577522753,1760090680607528753,30,51.495914459228516,3.323162317276001,1660.7578125,2390.549560546875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,25,1760090681007902753,1760090681062902753,55,246.4365234375,15.884063720703125,4531.98583984375,7433.6552734375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,26,1760090681618408753,1760090681653408753,35,73.8448715209961,4.771859169006348,2140.335693359375,2993.57373046875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,27,1760090681913661753,1760090681983790753,70,275.6523742675781,17.784854888916016,4002.800048828125,6678.822265625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,28,1760090682419175753,1760090682859551753,440,428.2401428222656,27.551408767700195,2715.64013671875,7250.591796875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,29,1760090682979672753,1760090683064800753,85,460.255126953125,29.622543334960938,5447.57568359375,8163.75390625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,30,1760090683229924753,1760090683315050753,85,385.386474609375,24.837656021118164,4576.42236328125,9121.9775390625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,31,1760090683665304753,1760090683700304753,35,60.321250915527344,3.8673770427703857,1748.1170654296875,2282.909423828125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,32,1760090683895560753,1760090684090683753,195,395.69781494140625,25.556310653686523,2909.077880859375,4900.33251953125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,33,1760090684165816753,1760090684200809753,35,47.287471771240234,3.0395686626434326,1525.526611328125,1907.455322265625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,34,1760090684661314753,1760090684786316753,125,498.48468017578125,32.144126892089844,5209.4052734375,8233.7333984375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,35,1760090684991567753,1760090685011567753,20,22.616092681884766,1.4504362344741821,1197.9996337890625,1495.1552734375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,36,1760090685171694753,1760090685196694753,25,27.989601135253906,1.7799038887023926,1130.741943359375,1236.9677734375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,37,1760090686042578753,1760090686232705753,190,271.1993408203125,17.48576545715332,2965.578125,5849.5263671875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,38,1760090686462957753,1760090686618084753,155,269.04937744140625,17.362140655517578,2482.94580078125,5669.55029296875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,39,1760090686948337753,1760090687108589753,160,532.773681640625,34.362457275390625,3442.453857421875,5408.630859375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,40,1760090687929348753,1760090688039349753,110,465.6134033203125,30.05177116394043,4737.07080078125,8392.6416015625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,41,1760090688119474753,1760090688159475753,40,144.6778106689453,9.337959289550781,3400.71435546875,4857.0537109375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,42,1760090689655868753,1760090689725991753,70,245.04542541503906,15.795921325683594,3034.801513671875,5087.4599609375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,43,1760090689896118753,1760090690111370753,215,423.1983337402344,27.322237014770508,2662.919189453125,5072.92919921875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,44,1760090690231372753,1760090690266496753,35,113.45072937011719,7.307684421539307,3351.259033203125,4418.732421875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,45,1760090690431623753,1760090690461626753,30,32.632015228271484,2.0985724925994873,1137.2066650390625,1545.0567626953125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,46,1760090691332521753,1760090691487639753,155,535.4842529296875,34.531307220458984,5858.7705078125,10309.2802734375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,47,1760090691642760753,1760090691672761753,30,46.415775299072266,2.9649364948272705,1608.3377685546875,2035.3641357421875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,48,1760090691943013753,1760090692083140753,140,460.8703308105469,29.749759674072266,3132.162841796875,5850.65771484375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,49,1760090692158266753,1760090692213266753,55,241.09571838378906,15.568077087402344,3867.5380859375,7396.81396484375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,50,1760090692403393753,1760090692428519753,25,27.973875045776367,1.8077893257141113,1105.2655029296875,1345.20703125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,51,1760090692568645753,1760090692638646753,70,259.73541259765625,16.746295928955078,3842.060546875,6693.0517578125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,52,1760090692948899753,1760090693144151753,195,554.684326171875,35.77885055541992,3722.590087890625,6396.232421875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,53,1760090693679656753,1760090693834783753,155,384.3448486328125,24.74802589416504,4358.88330078125,8426.1904296875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,54,1760090693999910753,1760090694029910753,30,58.6952018737793,3.7917864322662354,2095.808837890625,2749.793212890625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,55,1760090694150036753,1760090694185161753,35,85.33039855957031,5.51706600189209,2385.78173828125,3192.3427734375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,56,1760090694870804753,1760090694900794753,30,44.33354187011719,2.8527588844299316,1421.9246826171875,1859.7308349609375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,57,1760090695266048753,1760090695346173753,80,383.9996337890625,24.656084060668945,4319.56005859375,7518.52294921875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,58,1760090695506305753,1760090695531300753,25,31.996219635009766,2.0313196182250977,1483.6627197265625,1706.611328125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,59,1760090695761553753,1760090695811553753,50,181.635986328125,11.66066837310791,3378.602294921875,6200.32470703125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,60,1760090695956805753,1760090696101934753,145,460.9151611328125,29.732563018798828,3517.029052734375,5301.43994140625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,61,1760090696206932753,1760090696227057753,20,22.644960403442383,1.4574261903762817,1467.944091796875,1976.6376953125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,62,1760090696487185753,1760090696517310753,30,34.642005920410156,2.2192912101745605,1248.120849609375,1467.9886474609375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,63,1760090696832564753,1760090696977690753,145,496.8489074707031,32.035762786865234,5115.5654296875,8961.68359375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,64,1760090697067816753,1760090697122817753,55,86.15534210205078,5.5471062660217285,1804.515380859375,2685.844970703125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,65,1760090697257944753,1760090697277943753,20,17.862348556518555,1.149863839149475,935.489013671875,986.0960083007812
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,66,1760090697988575753,1760090698253828753,265,555.0322265625,35.79277801513672,3083.783935546875,6905.388671875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,67,1760090698564209753,1760090698589207753,25,36.48947525024414,2.3143868446350098,1464.5411376953125,1579.81494140625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,68,1760090698879460753,1760090698894468753,15,18.295169830322266,1.179690957069397,1075.59375,1737.133056640625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,69,1760090699369965753,1760090699640217753,270,347.6694030761719,22.322311401367188,3691.0029296875,8676.3837890625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,70,1760090700170610753,1760090700265724753,95,289.57470703125,18.699806213378906,3638.107421875,7217.0341796875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,71,1760090700445976753,1760090700460981753,15,13.061040878295898,0.839607834815979,981.9673461914062,1022.0360107421875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,72,1760090700540977753,1760090700676103753,135,399.0709533691406,25.72812843322754,3421.777099609375,5579.12353515625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,73,1760090700751245753,1760090700791229753,40,61.144371032714844,3.9326205253601074,1987.384033203125,2805.436767578125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,74,1760090700891355753,1760090700911355753,20,19.16493034362793,1.2274965047836304,1056.1829833984375,1144.508056640625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,75,1760090701326735753,1760090701516862753,190,350.83673095703125,22.55721664428711,4089.808349609375,9462.927734375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,76,1760090701596987753,1760090701626988753,30,59.8301887512207,3.860459089279175,1981.53857421875,2383.01806640625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,77,1760090702417746753,1760090702522872753,105,258.30401611328125,16.680583953857422,2869.32421875,4652.82763671875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,78,1760090702848125753,1760090702983252753,135,395.3335876464844,25.482343673706055,3216.086181640625,6040.25732421875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,79,1760090703078378753,1760090703123383753,45,108.53102111816406,6.9707560539245605,2205.916015625,4010.21630859375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,80,1760090703248504753,1760090703278505753,30,49.09044647216797,3.1271963119506836,1631.8306884765625,2358.199951171875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,81,1760090703468757753,1760090703513757753,45,21.605236053466797,1.3681374788284302,1183.8243408203125,1759.3095703125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,82,1760090704129396753,1760090704254515753,125,605.4630126953125,38.98069763183594,5678.8818359375,8124.9462890625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,83,1760090704644769753,1760090704810021753,165,520.7819213867188,33.60655212402344,3367.275390625,5310.14111328125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,84,1760090704940147753,1760090704970147753,30,48.078121185302734,3.0762996673583984,1572.0655517578125,2222.61865234375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,85,1760090705385526753,1760090705410527753,25,22.042150497436523,1.3988687992095947,984.3726196289062,1155.1217041015625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,86,1760090706731793753,1760090706886931753,155,393.524658203125,25.38247299194336,3612.285400390625,8624.810546875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,87,1760090707042043753,1760090707067043753,25,38.942020416259766,2.518190860748291,1481.4903564453125,1673.47412109375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,88,1760090707242170753,1760090707262295753,20,23.377878189086914,1.5114086866378784,1194.18017578125,1409.4134521484375
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,89,1760090707897802753,1760090707932927753,35,79.86357116699219,5.120425701141357,2360.5986328125,2999.16064453125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,90,1760090708298181753,1760090708328181753,30,43.656028747558594,2.799484968185425,1512.302734375,1861.5908203125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,91,1760090708843687753,1760090708898812753,55,242.326904296875,15.640033721923828,4370.6962890625,6892.9921875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,92,1760090709539325753,1760090709584444753,45,96.3795166015625,6.226780414581299,2381.710205078125,3522.73779296875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,93,1760090710985709753,1760090711030709753,45,157.58839416503906,10.17805004119873,3565.025146484375,5723.65185546875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,94,1760090711821467753,1760090711981594753,160,360.5355224609375,23.281177520751953,3141.98876953125,5184.6337890625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,95,1760090712111720753,1760090712141720753,30,51.90300750732422,3.3326451778411865,1896.4462890625,2398.304931640625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,96,1760090712276847753,1760090712296975753,20,22.86052894592285,1.4599323272705078,1031.70068359375,1445.0831298828125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,97,1760090712527099753,1760090712562225753,35,28.06609535217285,1.788896918296814,1311.45703125,1662.7265625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,98,1760090712792352753,1760090712972604753,180,424.2337646484375,27.384754180908203,4274.08837890625,9042.1982421875
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,99,1760090714083620753,1760090714263742753,180,445.66741943359375,28.76461410522461,2894.5771484375,5155.3837890625
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,100,1760090714393868753,1760090714433869753,40,60.816585540771484,3.9017276763916016,1456.306640625,2021.5753173828125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,101,1760090714729122753,1760090714809248753,80,20.034725189208984,1.2865928411483765,1087.04443359375,1455.973876953125
1ba2d97f-9d7a-40ae-aaef-5725c3a23533,96ae4791-ee89-4d40-b9b9-e5ddf88a6e0c,102,1760090714924374753,1760090715259627753,335,617.7583618164062,39.83432388305664,4089.842041015625,11602.1669921875
