section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169130977117958,3.7445,3.6949,-31.0938,14.625,-39.125,31.875,18.0625,-39.75,-0.0444,-0.0083,0.999,-0.1203,-0.019,0.9926,0.3474,-0.4636,8.9074,0.4104,-0.3779,8.6512
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169130982117958,3.7555,3.6269,-31.125,14.625,-39.25,31.8125,17.9688,-39.8438,-0.0444,-0.0103,0.999,-0.1125,-0.019,0.9935,0.3535,-0.4587,8.9203,0.4021,-0.3889,8.6808
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169130987117958,3.7133,3.5865,-31.0,14.9688,-39.0625,31.9062,18.2812,-39.6875,-0.0405,-0.0347,0.9986,-0.126,-0.0444,0.991,0.3833,-0.428,8.9068,0.4336,-0.3608,8.7203
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169130992117958,3.6692,3.6288,-30.9375,14.5625,-39.0,32.0312,17.875,-39.9375,-0.0552,-0.0044,0.9985,-0.1261,-0.0151,0.9919,0.334,-0.4624,8.7451,0.4031,-0.4019,8.8356
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169130997117958,3.761,3.4873,-30.9688,14.9688,-38.875,32.0,18.1562,-39.625,-0.0405,-0.0298,0.9987,-0.1473,-0.0405,0.9883,0.3677,-0.4229,8.6762,0.4211,-0.377,8.7601
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131002117958,3.7849,3.5718,-31.0,14.6562,-39.3125,31.9375,18.0,-39.5625,-0.0581,-0.0073,0.9983,-0.1368,-0.0181,0.9904,0.3569,-0.46,8.9718,0.4099,-0.3987,8.8764
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131007117958,3.6729,3.5351,-31.0625,14.7188,-39.0625,31.9062,18.0938,-39.8125,-0.0395,-0.0161,0.9991,-0.1232,-0.0259,0.992,0.3564,-0.4529,8.8872,0.4021,-0.3728,8.5019
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131012120958,3.6967,3.5828,-31.125,14.5625,-39.1875,31.8125,17.9688,-39.8125,-0.0444,-0.0024,0.999,-0.1174,-0.0132,0.993,0.3494,-0.4707,9.0084,0.3921,-0.3843,8.5179
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131017242958,3.7041,3.4983,-30.9062,14.75,-39.0625,32.0312,18.125,-39.5625,-0.0512,-0.0161,0.9986,-0.1541,-0.0269,0.9877,0.353,-0.4475,8.7892,0.4121,-0.3748,8.635
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131022246958,3.7041,3.5645,-30.9688,14.625,-38.9062,31.9688,17.9375,-39.9375,-0.0395,-0.0015,0.9992,-0.1232,-0.0122,0.9923,0.3389,-0.4556,8.7226,0.396,-0.4033,8.7731
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131027242958,3.6747,3.502,-31.0,14.5,-38.9688,31.9531,17.6875,-39.9688,-0.0405,0.0093,0.9991,-0.1184,0.0005,0.993,0.3289,-0.4685,8.7569,0.3804,-0.4185,8.7681
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131032250958,3.7776,3.5865,-30.9688,14.75,-39.0625,31.9531,18.125,-39.375,-0.0454,-0.0161,0.9988,-0.1493,-0.0269,0.9884,0.3582,-0.4468,8.8378,0.418,-0.3833,8.7952
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131037245958,3.7574,3.6141,-31.25,14.625,-39.0938,31.7031,17.875,-39.6562,-0.0298,-0.0044,0.9995,-0.1145,-0.0151,0.9933,0.3535,-0.4617,8.9531,0.3826,-0.397,8.5533
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131042242958,3.7059,3.6765,-30.9375,14.75,-39.0625,32.0,18.0,-39.8125,-0.0454,-0.0151,0.9989,-0.128,-0.0239,0.9915,0.3577,-0.4424,8.7833,0.4116,-0.3953,8.8574
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131047245958,3.6931,3.5755,-31.125,14.6875,-39.0625,31.8125,17.9375,-39.8438,-0.0366,-0.0083,0.9993,-0.1154,-0.019,0.9931,0.3496,-0.4448,8.7213,0.3909,-0.395,8.6238
bf692b7a-2778-4ea6-b3d8-a7e6f77625ad,fcae4be2-84af-4217-967b-5b8905512d45,1762169131052242958,3.7078,3.5865,-31.125,14.75,-39.125,31.8125,18.0625,-39.9375,-0.0395,-0.0161,0.9991,-0.1115,-0.0269,0.9934,0.366,-0.45,8.9599,0.4124,-0.3826,8.7245
