timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.5277,3.1161,-31.125,11.625,-39.625,31.8438,13.0938,-39.5312,0.0568,0.1028,0.9931,-0.2299,0.0892,0.9691,0.3101,-0.7134,11.34,0.2517,-0.6919,10.4485,62.985998010033946
5006000,3.513,3.0831,-31.2812,11.5625,-39.6875,31.6875,13.0,-39.5312,0.0664,0.1125,0.9914,-0.2268,0.099,0.9689,0.3181,-0.7319,11.6447,0.2371,-0.7046,10.4346,62.98529999634835
9994000,3.5883,3.1308,-31.0938,11.7188,-39.75,31.8906,13.1562,-39.7812,0.051,0.096,0.9941,-0.2281,0.0844,0.97,0.3225,-0.7031,11.3586,0.2727,-0.6885,10.6398,63.00080741990534
14994000,3.5442,3.1345,-31.0625,11.8438,-39.5312,31.9375,13.1562,-39.625,0.0539,0.096,0.9939,-0.2338,0.0824,0.9688,0.3235,-0.6982,11.3128,0.2573,-0.6924,10.5158,63.01373812273003
20119000,3.5626,3.186,-31.2812,11.75,-39.875,31.6875,13.25,-39.4688,0.0617,0.097,0.9934,-0.2205,0.0834,0.9718,0.3447,-0.709,11.6722,0.2605,-0.6714,10.3082,62.987873262478075
25119000,3.5626,3.1382,-31.125,11.6875,-39.8125,31.8438,13.125,-39.625,0.048,0.1058,0.9932,-0.2327,0.0912,0.9683,0.3245,-0.7129,11.4934,0.2617,-0.6997,10.6489,62.98548512109755
30119000,3.5093,3.1308,-31.0625,11.8438,-39.5938,31.9062,13.25,-39.5938,0.051,0.0931,0.9943,-0.2405,0.0795,0.9674,0.3313,-0.6929,11.337,0.2849,-0.6753,10.622,62.98439948217336
35119000,3.5277,3.1768,-31.125,11.5312,-39.6875,31.8594,12.875,-39.5625,0.0528,0.1164,0.9918,-0.2381,0.1038,0.9657,0.3025,-0.7227,11.3643,0.228,-0.731,10.6417,62.998857662659255
40119000,3.5442,3.1308,-31.0625,11.6875,-39.4688,31.9062,12.9688,-39.5312,0.0558,0.1106,0.9923,-0.2439,0.097,0.9649,0.3115,-0.7085,11.2995,0.2336,-0.7036,10.3857,62.981765640064424
45132000,3.4928,3.1419,-31.1875,11.6875,-39.75,31.7812,13.0,-39.7188,0.0558,0.1087,0.9925,-0.225,0.0951,0.9697,0.3193,-0.7095,11.3971,0.2462,-0.707,10.5634,62.98238491340257
