timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.8621,3.7776,-31.125,14.9375,-40.0,31.875,18.0625,-40.5,-0.0656,0.0883,0.9939,-0.147,0.0766,0.9862,0.3315,-0.5073,9.2227,0.3765,-0.4312,8.8664,63.07943900352951
5000000,3.8437,3.7923,-31.1875,14.2188,-40.0312,31.8438,17.2188,-40.4375,-0.0552,0.1763,0.9828,-0.1587,0.1648,0.9735,0.2396,-0.5625,8.8337,0.2366,-0.5303,8.4354,63.10396072656613
10008000,3.8511,3.9135,-31.0938,13.875,-40.0,31.9062,16.8438,-40.75,-0.0566,0.2261,0.9725,-0.1515,0.2156,0.9647,0.142,-0.6167,8.3814,0.1566,-0.6079,8.4411,63.074370971417544
15000000,3.8033,3.9099,-31.4375,14.0938,-40.25,31.5469,17.0,-40.5,-0.0356,0.2375,0.9707,-0.1248,0.2251,0.9663,0.1562,-0.6064,8.4203,0.1542,-0.604,8.3698,63.051908312120105
20000000,3.9282,4.0164,-31.375,14.0312,-40.375,31.625,16.8438,-40.25,-0.043,0.2498,0.9674,-0.1553,0.2393,0.9584,0.1334,-0.6318,8.4612,0.1195,-0.6328,8.3204,63.062876113923004
25006000,3.9246,3.8584,-31.3125,13.75,-40.0,31.6562,16.5625,-40.0312,-0.0361,0.2799,0.9594,-0.1653,0.2677,0.9492,0.0869,-0.6719,8.4137,0.0723,-0.668,8.2095,63.031486650562194
30125000,3.8805,3.8658,-31.4375,14.125,-40.0312,31.5312,17.0,-40.4375,-0.0232,0.246,0.969,-0.1302,0.2337,0.9636,0.1174,-0.6426,8.4091,0.1368,-0.6104,8.2528,63.03560806702827
35126000,3.7666,3.829,-31.2812,14.0312,-39.8125,31.6875,16.8438,-40.0,-0.0326,0.2526,0.967,-0.1525,0.2403,0.9587,0.1054,-0.6426,8.2785,0.1026,-0.6392,8.2086,63.031762268716555
40136000,3.8217,3.8841,-31.2188,14.0,-39.9375,31.75,17.0,-40.1875,-0.0458,0.2498,0.9672,-0.1432,0.2375,0.9608,0.1146,-0.6455,8.4128,0.1299,-0.6128,8.2047,63.04071916975567
45125000,3.8584,3.8805,-31.375,14.0,-40.3125,31.6406,17.0312,-40.1875,-0.0487,0.246,0.968,-0.1396,0.2327,0.9625,0.1271,-0.6489,8.588,0.1346,-0.6206,8.346,63.088585669675616
