section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044905937496,1.146317,-1.394272,0.829697,-0.066895,-0.400879,0.94043,3.3327738465040144,-22.21663955847887,126.06257197925282,0.44981256127357483,-0.11276908963918686,-0.1586996614933014,0.8716456890106201
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044913948496,1.146317,-1.821518,0.890732,-0.05957,-0.385254,0.933105,3.323759311097527,-22.213144740125582,125.8411951316025,0.4514850676059723,-0.1129935011267662,-0.15849031507968903,0.8707895874977112
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044921959496,0.902176,-1.882553,1.379013,-0.061523,-0.406738,0.935059,3.315037164167765,-22.21561946349963,125.64213969937444,0.4529836177825928,-0.113211989402771,-0.15834717452526093,0.870008647441864
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044929970496,0.902176,-1.882553,1.440048,-0.055176,-0.400391,0.935059,3.299479552022735,-22.211088284861276,125.40078903386683,0.45479604601860046,-0.11340966820716858,-0.1581355631351471,0.8690752983093262
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044940621496,0.780106,-2.126694,1.684189,-0.063477,-0.394043,0.930176,3.2887109435158974,-22.208633358089934,125.19926753335619,0.4563102126121521,-0.11359642446041107,-0.15796004235744476,0.8682888150215149
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044951272496,0.963211,-2.309799,1.440048,-0.046875,-0.419922,0.942383,3.271938252757157,-22.209258381082968,125.0580270259566,0.45735663175582886,-0.11366646736860275,-0.15789161622524261,0.8677413463592529
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044961923496,0.658035,-2.55394,1.440048,-0.04248,-0.398438,0.937988,3.2547342939073474,-22.21098321753345,124.89213094164255,0.45858773589134216,-0.11377150565385818,-0.15780887007713318,0.8670926690101624
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044972602496,0.534058,-2.128601,1.317978,-0.043457,-0.404297,0.940918,3.2379435047714997,-22.21130427337636,124.6873623211538,0.46011316776275635,-0.11392764747142792,-0.15767517685890198,0.8662880063056946
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044983280496,0.900269,-2.128601,1.501083,-0.053711,-0.402832,0.940918,3.223797404418921,-22.20962387188665,124.51199174323968,0.4614199101924896,-0.1140553429722786,-0.1575448364019394,0.8655995726585388
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084044993958496,0.658035,-1.455307,1.317978,-0.056641,-0.396484,0.942383,3.2157020748546095,-22.21024217972438,124.33220227235574,0.46276596188545227,-0.11424373090267181,-0.15740308165550232,0.8648816347122192
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045004624496,0.47493,-1.638412,1.867294,-0.056641,-0.409668,0.939453,3.204563322879361,-22.216132532846864,123.92075226811633,0.46584972739219666,-0.11474771052598953,-0.15708178281784058,0.86321622133255
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045015289496,0.717163,-1.457214,2.0504,-0.057129,-0.412109,0.952148,3.2004338678699447,-22.214963469909627,123.69757381813966,0.46752506494522095,-0.11501767486333847,-0.15686599910259247,0.8623133301734924
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045025954496,1.205444,-1.880646,2.111435,-0.064453,-0.412109,0.960937,3.1956565972263458,-22.21288110394716,123.48334164476955,0.4691310524940491,-0.11526647210121155,-0.1566545069217682,0.8614459037780762
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045033944496,1.634598,-1.943588,2.477646,-0.04541,-0.396973,0.957031,3.18845497274661,-22.204329271923772,123.2665371721638,0.4707552492618561,-0.1154741421341896,-0.156401127576828,0.8605776429176331
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045041934496,2.000809,-1.943588,2.29454,-0.058594,-0.405762,0.967285,3.1797748889897175,-22.191249515694405,123.0391804128161,0.4724576771259308,-0.11566625535488129,-0.1561087965965271,0.8596714735031128
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045049924496,2.48909,-1.638412,1.989365,-0.066895,-0.399414,0.968262,3.1725824528639257,-22.17607033742724,122.90860858608774,0.4734361469745636,-0.11572866141796112,-0.15589213371276855,0.8591639399528503
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045057914496,2.731323,-1.335144,2.0504,-0.040527,-0.409668,0.974121,3.1699307820009257,-22.15273311532836,122.75734379470902,0.47458013892173767,-0.11581972241401672,-0.15557432174682617,0.8585779666900635
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045068645496,3.52478,-0.663757,1.928329,-0.054199,-0.410645,0.984863,3.1645904993558736,-22.129016641995115,122.55369210750756,0.4761121869087219,-0.11595944315195084,-0.15521185100078583,0.8577761054039001
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045079376496,4.564285,-0.417709,1.562119,-0.054199,-0.40332,0.973144,3.165924716191979,-22.091195280432977,122.41236636542409,0.4771941602230072,-0.11600632965564728,-0.15477855503559113,0.8572466373443604
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045090107496,5.723953,-0.66185,1.989365,-0.046387,-0.387207,0.976562,3.1673841195058454,-22.045778692400862,122.23966432739739,0.47851476073265076,-0.1160643994808197,-0.1542559415102005,0.8565965890884399
0b6e0fd7-cbca-45af-b3c2-4ae32979d7a4,0b5e0651-9289-43de-a710-f860b0c4b7d8,1760084045100729496,7.25174,-1.51825,2.782822,-0.056152,-0.394531,0.959473,3.15814664578951,-21.923026927698086,121.78212507393796,0.4819927513599396,-0.11610404402017593,-0.15290901064872742,0.8548810482025146
