section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1,1761218399421635892,1761218399506761892,85,26.181612014770508,1.6644887924194336,1812.2889404296875,3316.355712890625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,2,1761218399706888892,1761218400002142892,295,655.1693725585938,42.13528823852539,4001.98388671875,12031.087890625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,3,1761218400182394892,1761218400197406892,15,16.60002326965332,1.0626823902130127,1121.782470703125,1397.462646484375
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,4,1761218400467647892,1761218400667777892,200,367.5134582519531,23.580318450927734,6178.27978515625,14385.552734375
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,5,1761218401013154892,1761218401048154892,35,109.84797668457031,7.095959186553955,3149.134033203125,4138.8369140625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,6,1761218401368407892,1761218401428535892,60,349.08154296875,22.496774673461914,5845.03515625,9663.75390625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,7,1761218401848916892,1761218401908914892,60,384.028564453125,24.71914291381836,5376.9365234375,10573.341796875
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,8,1761218402919926892,1761218402994927892,75,331.2489318847656,21.325361251831055,4424.57177734375,7699.35546875
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,9,1761218403525433892,1761218403595558892,70,432.943115234375,27.847185134887695,5911.97412109375,10497.6181640625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,10,1761218403815686892,1761218403870812892,55,162.28353881835938,10.474710464477539,3155.583984375,5495.0556640625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,11,1761218404281192892,1761218404321192892,40,107.95240783691406,6.972133159637451,2716.842041015625,3889.016845703125
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,12,1761218404516319892,1761218404586445892,70,356.72015380859375,22.99839973449707,5111.41455078125,7644.34619140625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,13,1761218404846698892,1761218404941711892,95,287.9726867675781,18.494096755981445,6536.1826171875,15997.7724609375
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,14,1761218405181968892,1761218405237077892,55,272.6104431152344,17.600624084472656,4961.7587890625,8753.59375
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,15,1761218405417205892,1761218405462205892,45,196.18695068359375,12.673861503601074,4481.03759765625,6928.89306640625
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,16,1761218405792584892,1761218405857585892,65,297.04241943359375,19.12474822998047,4579.27392578125,8012.3486328125
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,17,1761218406398091892,1761218406433216892,35,60.35708236694336,3.820190668106079,1687.4591064453125,2266.761474609375
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,18,1761218406713470892,1761218406863596892,150,346.5274353027344,22.209020614624023,4098.3359375,11098.0869140625
