section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398636736892,-0.116348,0.055313,0.082016,-0.03418,-0.630371,0.82666,1.2983238572129847,-37.66695863466992,115.94153738628322,0.5050257444381714,-0.1802874505519867,-0.267973929643631,0.8003969788551331
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398644752892,-0.055313,0.238419,0.326157,-0.025391,-0.633789,0.808594,1.2996199158404078,-37.66522438797917,115.76353546079561,0.5062739253044128,-0.1807049661874771,-0.2676756680011749,0.7996137142181396
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398652768892,-0.177383,0.116348,0.509262,-0.022949,-0.618164,0.821777,1.3003432035760625,-37.65756955547343,115.59442131750934,0.5074660181999207,-0.18107137084007263,-0.2673518657684326,0.7988831400871277
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398660784892,0.005722,0.116348,1.119614,-0.022949,-0.625977,0.82666,1.3026127838041754,-37.65416679852011,115.4282340424648,0.5086342096328735,-0.18145979940891266,-0.26705509424209595,0.7981510162353516
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398671450892,-0.360489,-0.066757,1.363754,-0.02002,-0.60498,0.808105,1.3031190299816229,-37.64687480036189,115.367388698737,0.5090695023536682,-0.1815730780363083,-0.26690542697906494,0.7978978157043457
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398682116892,0.127792,0.238419,1.791,-0.027344,-0.614258,0.822754,1.3155178557645366,-37.64508848190993,115.30337345703981,0.5095465779304504,-0.18180061876773834,-0.26673632860183716,0.7975979447364807
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398692782892,-0.360489,-0.127792,1.424789,-0.028809,-0.61084,0.811523,1.323294217340777,-37.641254313603596,115.18195744574572,0.5104149580001831,-0.18212036788463593,-0.2664821147918701,0.7970545291900635
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398703447892,-0.60463,0.055313,1.607895,-0.015625,-0.632324,0.80957,1.3435758541273852,-37.648911309426616,114.92565385775602,0.5122325420379639,-0.1828906089067459,-0.26603689789772034,0.7958599925041199
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398714111892,-0.545502,-0.007629,1.66893,-0.010254,-0.625977,0.811035,1.3502521689357951,-37.652377498145654,114.75676422891402,0.5134154558181763,-0.18334415555000305,-0.2657613158226013,0.7950851321220398
3694013b-74dd-4bba-855f-62cafa8f076a,58a3a959-6b66-4d3f-b172-f3f6c100efa3,1761218398724775892,-0.909805,0.116348,1.852036,-0.018555,-0.616699,0.827148,1.3596631207250396,-37.653317243152415,114.59525102442971,0.5145560503005981,-0.1837879717350006,-0.26546692848205566,0.7943432927131653
