timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.9907,3.5828,-31.0,17.3438,-38.0625,31.8906,20.4375,-36.125,-0.0402,0.1271,0.9911,-0.1598,0.1174,0.9801,0.1659,-0.647,8.9899,0.1912,-0.6216,8.9754,62.9964479498646
4999000,4.0201,3.5975,-31.0625,17.2188,-38.1875,31.8438,20.3125,-36.25,-0.0421,0.1348,0.99,-0.1587,0.1252,0.9794,0.1621,-0.6523,9.0102,0.171,-0.6582,9.1751,63.012121576963274
9996000,3.9907,3.7078,-31.0,17.5312,-38.25,31.9062,20.5625,-36.25,-0.05,0.1067,0.993,-0.1573,0.096,0.9829,0.1945,-0.6138,8.9222,0.2058,-0.6094,8.9963,63.01094173340056
14996000,3.9246,3.5975,-30.9375,17.3438,-37.9375,31.9531,20.4688,-36.25,-0.0364,0.1203,0.9921,-0.159,0.1116,0.981,0.162,-0.624,8.684,0.1884,-0.6338,9.0844,62.990799721943525
20002000,3.976,3.7776,-31.0625,17.25,-38.0625,31.8438,20.3125,-36.25,-0.0363,0.1213,0.992,-0.1436,0.1125,0.9832,0.1583,-0.6592,9.0474,0.1715,-0.6436,9.0121,63.00687773719628
25121000,3.8731,3.5498,-31.0938,17.4688,-38.0625,31.7969,20.5,-36.25,-0.0296,0.1145,0.993,-0.1514,0.1058,0.9828,0.1908,-0.626,9.0217,0.1917,-0.6226,8.9919,62.989788665941724
30124000,4.0275,3.6196,-31.0625,17.4375,-38.125,31.8125,20.4375,-36.25,-0.0402,0.1232,0.9916,-0.1465,0.1135,0.9827,0.1909,-0.626,9.023,0.1837,-0.6299,8.9889,62.974449183776116
35121000,3.9907,3.5938,-30.9062,17.375,-37.9375,32.0,20.4688,-36.1875,-0.0451,0.1213,0.9916,-0.1647,0.1125,0.9799,0.1667,-0.645,8.9768,0.2003,-0.6265,9.1316,63.0065401119598
40121000,3.9687,3.6949,-31.125,17.1875,-38.0625,31.7812,20.1875,-36.4688,-0.0295,0.1377,0.99,-0.1385,0.129,0.9819,0.151,-0.6694,9.0854,0.1602,-0.686,9.3772,62.99785613915762
45121000,3.9834,3.671,-30.9375,17.125,-38.1875,31.9375,20.25,-36.25,-0.0556,0.1377,0.9889,-0.1539,0.1281,0.9798,0.1389,-0.6694,8.9534,0.1649,-0.6704,9.2489,62.98241942201014
