fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg],dispersion [px],euclidian distance from previous [px],angle from previous [rad],time since previous [ns],threshold y [px],region,transition
1,0,1661507000,1662,815.055,531.576,0.0677731074001755,5.219287047093645,98.03699999999998,0.0,0.0,0.0,630.1930430555556,screen,0
2,1686508000,1916760000,230,807.486,545.997,-0.4224698259541398,4.286872019741955,49.76700000000005,16.28665103696882,2.054133242454759,25001000.0,630.1930430555556,screen,0
3,2081887000,2267014000,185,814.822,524.505,0.0526680140824523,5.676398127202007,46.322000000000116,22.709534561500785,-1.2418604674373976,165127000.0,630.1930430555556,screen,0
4,2287139000,2977771000,691,809.2,526.862,-0.3119194649120069,5.524062518541688,64.11799999999988,6.096091616765563,2.7446059261170688,20125000.0,630.1930430555556,screen,0
5,2992771000,4273910000,1281,813.559,472.408,-0.0299461446010442,9.041932883950992,103.22700000000009,54.62818866665811,-1.490917438400497,15000000.0,630.1930430555556,screen,0
6,4354035000,4759414000,405,806.844,728.301,-0.466029911378689,-7.502267659102388,42.053,255.98109046177612,1.5970317427346512,80125000.0,630.1930430555556,keyboard,1
7,4774422000,5099668000,325,829.318,715.131,0.993622253751966,-6.651064772434767,27.096000000000004,26.048600269496227,-0.5300695933149757,15008000.0,630.1930430555556,keyboard,0
8,5194794000,5455046000,260,800.752,418.519,-0.8714385755519115,12.51769889221806,71.78699999999998,297.9843870071048,-1.6668078509013822,95126000.0,630.1930430555556,screen,1
11,6125678000,6235805000,110,774.571,514.943,-2.559661106817366,6.292318624377408,25.597999999999956,99.91512666758719,1.8359239100146156,670632000.0,630.1930430555556,screen,0
12,6265805000,7757195000,1491,805.902,477.268,-0.528495710826258,8.728106301806811,77.29700000000003,49.000379447510426,-0.8770744989488358,30000000.0,630.1930430555556,screen,0
15,8467828000,11350483000,2883,818.453,460.402,0.2891098488843024,9.81674538734733,69.83700000000005,21.023547678733905,-0.9310434048306603,710633000.0,630.1930430555556,screen,0
16,11445609000,11660736000,215,743.615,691.461,-4.562350828375786,-5.115959526414242,48.319000000000074,242.8764865626148,1.884025118510287,95126000.0,630.1930430555556,keyboard,1
17,11735862000,12106245000,370,829.509,450.286,1.0115671352251,10.468758337949604,46.29699999999997,256.01398372159287,-1.2286549585585413,75126000.0,630.1930430555556,screen,1
18,12201242000,12736750000,536,964.171,731.784,9.75071081936643,-7.681888066862005,47.65599999999995,312.04964067917143,1.1245967576379268,94997000.0,630.1930430555556,keyboard,1
19,12791873000,12997000000,205,782.48,717.167,-2.0475426373843164,-6.781677727195306,27.031000000000063,182.27801888872943,-3.061315769519926,55123000.0,630.1930430555556,keyboard,0
20,13067128000,13377379000,310,854.459,467.826,2.6356993969299847,9.333347860064093,57.33200000000011,259.52246669989864,-1.2897597472758162,70128000.0,630.1930430555556,screen,1
21,13452509000,13547506000,95,846.354,686.454,2.0956129369063734,-4.796714278241568,26.868000000000052,218.77818311934115,1.6078514617626767,75130000.0,630.1930430555556,keyboard,1
22,13582631000,13832758000,250,822.111,740.348,0.5266769536540467,-8.280017244454607,26.18100000000004,59.09556908093874,1.9935067418294743,35125000.0,630.1930430555556,keyboard,0
23,13862884000,13962885000,100,851.108,725.159,2.409913597780624,-7.296447619857908,19.04200000000003,32.73425927067843,-0.4825158722889247,30126000.0,630.1930430555556,keyboard,0
24,13988010000,14063011000,75,824.075,734.32,0.6541415357644339,-7.890720680768382,20.855000000000018,28.543072889932432,2.8148565433364148,25125000.0,630.1930430555556,keyboard,0
25,14133149000,14533398000,400,837.315,456.502,1.520300730552149,10.066869702619575,56.188999999999965,278.1333110650359,-1.5231752580432554,70138000.0,630.1930430555556,screen,1
26,14568516000,14728643000,160,800.037,495.369,-0.9086039766056168,7.55895997405073,27.675999999999988,53.854368188662306,2.335329437953729,35118000.0,630.1930430555556,screen,0
27,15063896000,15329149000,265,666.146,748.459,-9.62487435398502,-8.757501240214884,106.25599999999986,286.3238515754494,2.057393609417977,335253000.0,630.1930430555556,keyboard,1
28,15419279000,15659527000,240,818.604,490.29,0.2983874831704813,7.887130457087264,53.39400000000006,299.82440581947293,-1.0373649676728474,90130000.0,630.1930430555556,screen,1
29,15689528000,15829654000,140,782.307,489.062,-2.0624676615307265,7.964922230559348,20.914000000000044,36.31776690546931,-3.1077735556775896,30001000.0,630.1930430555556,screen,0
30,15939787000,16029792000,90,809.143,793.748,-0.3199420785629627,-11.725080955080758,22.86200000000008,305.8655415243764,1.4829454691944866,110133000.0,630.1930430555556,keyboard,1
33,16730539000,17821550000,1091,807.073,477.058,-0.4522652428463642,8.741695041568413,56.55900000000008,316.69676506083863,-1.577332594189478,700747000.0,630.1930430555556,screen,1
36,18527186000,18892449000,365,792.175,737.923,-1.4208958778617962,-8.122951199344909,104.48000000000002,261.2900660740856,1.6278443583633246,705636000.0,630.1930430555556,keyboard,1
