section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404262421818,4.3031,4.3472,-31.0938,6.25,-42.9375,31.7812,9.8125,-41.4375,-0.0083,-0.0454,0.9989,-0.3129,-0.0591,0.9479,0.6865,-0.4211,12.261,0.7271,-0.4744,13.3262
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404267421818,4.2773,4.3435,-31.1875,5.9375,-43.3125,31.6875,9.6562,-41.6562,-0.019,-0.0405,0.999,-0.3056,-0.0513,0.9508,0.6694,-0.4297,12.1591,0.6855,-0.5,13.133
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404272428818,4.2332,4.3472,-31.2812,5.9688,-43.0625,31.5625,9.5625,-41.4062,0.0063,-0.0298,0.9995,-0.2992,-0.0444,0.9531,0.6621,-0.4363,12.1483,0.6514,-0.4951,12.6842
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404277421818,4.2369,4.3582,-31.2812,6.0938,-42.9375,31.5625,9.7188,-41.5,0.0073,-0.0376,0.9993,-0.3038,-0.0513,0.9514,0.6748,-0.4319,12.2456,0.6831,-0.4844,12.9291
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404282421818,4.27,4.3655,-31.25,5.6875,-43.2188,31.625,9.375,-41.5,-0.0073,-0.0151,0.9999,-0.3115,-0.0288,0.9498,0.647,-0.4517,12.1462,0.6475,-0.5254,12.9804
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404287421818,4.1891,4.2553,-31.4375,5.875,-43.0938,31.4062,9.5312,-41.1875,0.0132,-0.0161,0.9998,-0.291,-0.0298,0.9563,0.6533,-0.446,12.1563,0.6328,-0.5103,12.6416
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404292421818,4.2884,4.3435,-31.25,6.3125,-42.9375,31.625,9.8438,-41.4375,0.0024,-0.0532,0.9986,-0.2989,-0.0668,0.952,0.6929,-0.4087,12.1957,0.7046,-0.48,13.1284
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404297421818,4.2332,4.3067,-31.4375,6.125,-42.875,31.3906,9.75,-41.0625,0.02,-0.0288,0.9994,-0.2937,-0.0425,0.955,0.6753,-0.436,12.2975,0.6641,-0.4868,12.7369
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404302421818,4.2185,4.3288,-31.1875,5.9062,-43.0,31.6875,9.5312,-41.4375,-0.0015,-0.0239,0.9997,-0.3068,-0.0376,0.951,0.647,-0.4409,12.0261,0.6724,-0.501,12.9918
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404307421818,4.2626,4.3214,-31.2188,6.25,-43.0,31.6406,9.9688,-41.0938,-0.0073,-0.0503,0.9987,-0.3082,-0.062,0.9493,0.687,-0.4167,12.2177,0.6978,-0.4751,12.9944
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404312427818,4.2149,4.2479,-31.3125,6.1875,-42.8125,31.5312,9.7188,-40.8438,0.0161,-0.0288,0.9995,-0.3132,-0.0454,0.9486,0.6729,-0.4275,12.174,0.625,-0.502,12.4586
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404317429818,4.2406,4.4133,-31.1875,5.75,-43.0625,31.7031,9.1875,-41.9375,-0.0024,-0.0151,0.9999,-0.3013,-0.0269,0.9532,0.6445,-0.4529,12.1318,0.6587,-0.5249,13.104
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404322421818,4.3031,4.3214,-31.0625,6.375,-43.0625,31.7969,10.0312,-41.0625,-0.0209,-0.0688,0.9974,-0.3262,-0.0834,0.9416,0.7085,-0.4006,12.287,0.7275,-0.4512,13.0721
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404327421818,4.27,4.3729,-31.0625,5.9375,-42.9688,31.8125,9.375,-41.625,-0.0015,-0.0239,0.9997,-0.3095,-0.0376,0.9501,0.6479,-0.4417,12.0455,0.6523,-0.519,12.9649
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404332422818,4.4023,4.4096,-31.0938,5.8125,-43.0,31.7812,9.5625,-41.4062,0.0005,-0.021,0.9998,-0.3216,-0.0376,0.9461,0.6499,-0.4485,12.1444,0.6694,-0.5112,13.0735
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404337422818,4.3251,4.3913,-30.875,6.3125,-42.625,31.9688,9.8125,-41.3438,0.0005,-0.0503,0.9987,-0.3285,-0.0659,0.9422,0.6694,-0.4199,12.0502,0.7148,-0.488,13.3378
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404342547818,4.2994,4.2626,-31.0938,6.0938,-42.6875,31.75,9.75,-40.9375,0.0132,-0.0347,0.9993,-0.3269,-0.0513,0.9437,0.6567,-0.4441,12.1738,0.6714,-0.4937,12.8981
6da44542-253a-440d-a64d-ba566f161fc8,5280963f-19aa-458d-813e-230f9a48f5c9,1761561404347563818,4.2994,4.3214,-31.0938,6.125,-42.875,31.75,9.7188,-41.375,0.0063,-0.0395,0.9992,-0.3139,-0.0561,0.9478,0.6699,-0.4316,12.1865,0.7056,-0.4856,13.2028
