section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531350720171,855.268,372.896,1,,,2.726059112277547,15.448611655220406
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531355720171,852.066,372.337,1,,,2.5146084186972493,15.485617625723576
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531360720171,851.971,370.71,1,,,2.509067844719291,15.59028912528703
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531365727171,851.644,371.555,1,,,2.4870716787472453,15.536004886125333
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531370720171,856.319,374.513,1,,,2.7947083352632816,15.34424627838527
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531375720171,855.934,374.224,1,,,2.76940439436811,15.362968546012125
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531380720171,854.515,373.257,1,,,2.6760534728956737,15.425663646726543
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531385720171,856.906,366.551,1,,,2.837764747788012,15.856090188174061
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531390720171,856.722,366.295,1,,,2.8257173816878844,15.872629879329828
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531395720171,857.683,369.349,1,,,2.8876314873989064,15.675885657878657
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531400720171,856.628,371.275,1,,,2.8167891683402106,15.552384166702932
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531405720171,854.238,371.597,1,,,2.658610102995393,15.53250375165938
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531410845171,859.822,359.668,1,,,3.0348689553546486,16.29754751601941
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531415845171,860.234,361.287,1,,,3.0611832066028106,16.193281212292643
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531420737171,856.936,366.28,1,,,2.839868183117447,15.873537563547595
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531425851171,856.752,367.759,1,,,2.826873987396271,15.77849047143018
f7f01a4d-21d1-4856-833a-572b71e3a317,df3f28e2-e10f-4465-bdf7-214d81ac15db,1760607531430845171,856.19,369.276,1,,,2.7889072913440587,15.681105072612214
