timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.4836,3.7041,-30.5938,16.4375,-37.3125,32.4375,18.1562,-38.0,-0.0765,-0.0503,0.9958,-0.1645,-0.061,0.9845,0.3389,-0.4319,8.4579,0.4185,-0.3901,8.8766,63.05847576361167
5000000,3.5093,3.5718,-30.5625,16.375,-37.25,32.4688,18.125,-37.75,-0.0775,-0.0425,0.9961,-0.1818,-0.0513,0.982,0.3367,-0.4417,8.5427,0.4124,-0.3904,8.8113,63.057571152796555
10000000,3.5645,3.6196,-30.5938,16.375,-37.375,32.4688,18.0938,-37.7812,-0.0833,-0.0444,0.9955,-0.1761,-0.0532,0.9829,0.3335,-0.4419,8.5103,0.4141,-0.3965,8.8982,63.08732670386344
15014000,3.5093,3.6159,-30.6875,16.1875,-37.625,32.3125,18.0625,-37.5625,-0.0911,-0.0337,0.9953,-0.1781,-0.0444,0.983,0.3284,-0.4612,8.6694,0.3965,-0.3943,8.6781,63.02792659805652
20000000,3.5663,3.5553,-30.75,16.3125,-37.375,32.25,18.0938,-37.625,-0.0726,-0.0405,0.9965,-0.1713,-0.0503,0.9839,0.3418,-0.4512,8.7058,0.405,-0.3884,8.708,63.0256735758532
25000000,3.5442,3.6508,-30.4688,16.375,-37.2812,32.5312,18.125,-37.625,-0.093,-0.0444,0.9947,-0.1866,-0.0532,0.981,0.3347,-0.4441,8.5483,0.4187,-0.3965,8.9499,63.025238582967695
30004000,3.5093,3.5975,-30.625,16.375,-37.25,32.375,18.0625,-37.6875,-0.0794,-0.0405,0.996,-0.1761,-0.0503,0.9831,0.3357,-0.4463,8.5837,0.3987,-0.3933,8.6917,63.02411492833517
35006000,3.4487,3.6085,-30.5625,16.2812,-37.375,32.5,18.0938,-37.625,-0.0872,-0.0395,0.9954,-0.1867,-0.0483,0.9812,0.3342,-0.4536,8.6494,0.4128,-0.3953,8.871,63.08903965832734
40005000,3.6012,3.5828,-30.75,16.1875,-37.7188,32.3125,18.0625,-37.5625,-0.097,-0.0347,0.9947,-0.1752,-0.0454,0.9835,0.3313,-0.4631,8.7237,0.397,-0.3889,8.6238,63.09056158364736
45001000,3.4781,3.5608,-30.4688,16.2188,-37.25,32.5312,17.9375,-37.4688,-0.0853,-0.0298,0.9959,-0.1973,-0.0395,0.9796,0.3052,-0.4585,8.3832,0.3987,-0.4187,8.9744,63.023819331503546
50003000,3.456,3.5791,-30.5938,16.4062,-37.1875,32.4375,18.25,-37.7188,-0.0716,-0.0513,0.9961,-0.1817,-0.061,0.9815,0.3413,-0.4399,8.5749,0.4309,-0.375,8.8474,63.06049998073279
55001000,3.5167,3.5975,-30.6562,16.375,-37.375,32.375,18.1875,-37.4375,-0.0775,-0.0474,0.9959,-0.1856,-0.0561,0.981,0.3396,-0.4473,8.6378,0.4121,-0.3843,8.7407,63.057285351813235
60001000,3.4542,3.6379,-30.6875,16.4375,-37.25,32.3125,18.25,-37.625,-0.0687,-0.0532,0.9962,-0.1712,-0.0639,0.9832,0.335,-0.4417,8.5237,0.4272,-0.3716,8.7686,63.02718287572434
65001000,3.4836,3.6306,-30.5625,16.4375,-37.375,32.4688,18.1562,-37.9688,-0.0872,-0.0532,0.9948,-0.1683,-0.061,0.9838,0.3457,-0.4399,8.6235,0.4275,-0.3867,8.9394,63.05752380025717
70001000,3.57,3.6159,-30.625,16.25,-37.5625,32.4062,18.0938,-37.8125,-0.0901,-0.0405,0.9951,-0.1713,-0.0513,0.9839,0.3335,-0.46,8.7124,0.4109,-0.405,8.9579,63.058657390401194
75002000,3.5057,3.5755,-30.5938,16.4062,-37.25,32.4375,18.1562,-37.75,-0.0765,-0.0474,0.9959,-0.178,-0.0561,0.9824,0.3499,-0.4397,8.6667,0.4241,-0.3943,8.9854,63.057571152796555
80010000,3.4064,3.5589,-30.6875,16.4375,-37.3125,32.3125,18.1875,-37.7188,-0.0658,-0.0552,0.9963,-0.1731,-0.0639,0.9828,0.3579,-0.4412,8.7724,0.4116,-0.3809,8.6973,63.02561050628546
85001000,3.4285,3.5608,-30.5938,16.2188,-37.4375,32.4375,18.0625,-37.5938,-0.0853,-0.0298,0.9959,-0.181,-0.0395,0.9827,0.3259,-0.4641,8.6752,0.4026,-0.3889,8.6863,63.05845255847942
90001000,3.4211,3.6085,-30.5938,16.5312,-37.25,32.4375,18.3125,-37.8125,-0.0726,-0.0552,0.9958,-0.1673,-0.0659,0.9837,0.3677,-0.4248,8.698,0.4399,-0.3774,8.9754,63.05897410860726
95001000,3.513,3.6067,-30.6562,16.375,-37.2812,32.375,18.125,-37.75,-0.0775,-0.0405,0.9962,-0.1684,-0.0503,0.9844,0.3457,-0.4507,8.7436,0.4172,-0.3945,8.9119,63.05723151931109
