timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.7372,3.6839,-31.0625,15.6562,-36.25,31.8906,16.0938,-32.6562,-0.0757,-0.1551,0.985,-0.176,-0.16,0.9713,0.4448,-0.3613,8.8512,0.6133,-0.3987,11.1692,63.05711452175718
5000000,3.7739,3.6471,-31.1875,15.75,-36.4688,31.7812,16.3125,-32.5312,-0.0784,-0.1677,0.9827,-0.1728,-0.1715,0.9699,0.4636,-0.3523,8.9615,0.6362,-0.3679,11.0902,63.09420163295515
10004000,3.7574,3.6526,-31.1875,15.75,-36.3125,31.7812,16.25,-32.625,-0.0736,-0.1629,0.9839,-0.171,-0.1677,0.9709,0.46,-0.3503,8.8988,0.6089,-0.3848,10.9643,63.0785608264805
15008000,3.75,3.6379,-31.0938,15.6875,-36.4375,31.8438,16.25,-32.5938,-0.0861,-0.1629,0.9829,-0.1757,-0.1686,0.9699,0.4561,-0.3582,8.9416,0.6309,-0.3806,11.1695,63.057370145764885
20125000,3.8143,3.7225,-31.1875,15.75,-36.5,31.7969,16.2812,-32.6875,-0.0861,-0.1657,0.9824,-0.1661,-0.1734,0.9707,0.4663,-0.3513,8.9808,0.6279,-0.3726,11.0465,63.10191734844513
25125000,3.807,3.6967,-31.25,15.625,-36.5,31.6875,16.2188,-32.5312,-0.0785,-0.1609,0.9838,-0.1653,-0.1657,0.9722,0.4563,-0.3679,9.0526,0.6021,-0.3848,10.8862,63.06530645394502
30128000,3.807,3.7004,-31.125,15.6562,-36.4375,31.8125,16.1875,-32.6875,-0.0843,-0.1571,0.984,-0.1664,-0.1629,0.9725,0.4504,-0.3589,8.8869,0.6182,-0.3806,11.0242,63.05135752654339
35125000,3.7923,3.728,-31.2188,15.5625,-36.4375,31.7188,16.125,-32.6875,-0.0767,-0.1522,0.9854,-0.1608,-0.158,0.9743,0.4431,-0.3789,9.0271,0.6001,-0.3965,10.9942,63.05172797005646
40125000,3.7408,3.6122,-31.125,15.5938,-36.4375,31.8125,16.2188,-32.4375,-0.0814,-0.1571,0.9842,-0.1788,-0.1609,0.9706,0.4392,-0.3752,8.9428,0.6011,-0.3911,10.9456,63.06757908188644
45125000,3.7996,3.7078,-31.0625,15.6875,-36.4375,31.9062,16.1875,-32.6875,-0.0862,-0.16,0.9834,-0.1739,-0.1648,0.9709,0.4524,-0.3484,8.7925,0.6216,-0.3833,11.0931,63.082245360243796
50126000,3.7849,3.682,-31.0625,15.6562,-36.375,31.8906,16.2188,-32.625,-0.09,-0.158,0.9833,-0.1758,-0.1648,0.9705,0.4487,-0.3633,8.9165,0.6172,-0.3813,11.0211,63.0672008128631
55125000,3.7408,3.592,-31.125,15.6562,-36.4375,31.8125,16.2188,-32.625,-0.0843,-0.16,0.9835,-0.171,-0.1657,0.9712,0.448,-0.3667,8.9462,0.6064,-0.3845,10.9337,63.05537710029177
60133000,3.7316,3.66,-31.125,15.7812,-36.2812,31.8125,16.25,-32.6875,-0.0708,-0.1629,0.9841,-0.1729,-0.1677,0.9706,0.4597,-0.3516,8.9096,0.6245,-0.3811,11.1022,63.04175885379468
65128000,3.7555,3.6912,-31.25,15.6562,-36.4375,31.7031,16.2188,-32.7188,-0.0688,-0.1629,0.9842,-0.1558,-0.1677,0.9735,0.4556,-0.3569,8.9226,0.6201,-0.3855,11.1008,63.06534744263286
70125000,3.75,3.6398,-31.25,15.4375,-36.625,31.6875,16.0625,-32.7188,-0.0796,-0.1445,0.9863,-0.1563,-0.1493,0.9764,0.4287,-0.3882,8.9693,0.5864,-0.4087,10.9743,63.06169938790105
75126000,3.7849,3.66,-31.0938,15.625,-36.4375,31.8438,16.0938,-32.5625,-0.0795,-0.1522,0.9851,-0.1789,-0.1571,0.9713,0.4492,-0.3655,8.9463,0.5942,-0.3979,10.9437,63.05851958458905
80126000,3.7702,3.6545,-31.2188,15.625,-36.4375,31.7188,16.2188,-32.5625,-0.0766,-0.1571,0.9846,-0.1731,-0.1609,0.9717,0.4536,-0.3613,8.9495,0.5918,-0.3933,10.8643,63.05957276417277
85126000,3.7096,3.6306,-31.125,15.6875,-36.3125,31.8125,16.2188,-32.625,-0.0737,-0.158,0.9847,-0.1711,-0.1648,0.9714,0.4507,-0.3513,8.8058,0.606,-0.3879,10.9661,63.047671187681466
90138000,3.75,3.6894,-31.0625,15.7812,-36.3125,31.8906,16.2812,-32.6875,-0.0784,-0.1657,0.983,-0.1737,-0.1715,0.9697,0.458,-0.3408,8.7716,0.6421,-0.3733,11.217,63.059364289612056
95126000,3.7886,3.7206,-31.0938,15.75,-36.2812,31.875,16.2188,-32.625,-0.0766,-0.16,0.9841,-0.1739,-0.1648,0.9709,0.4624,-0.3518,8.9424,0.6191,-0.3916,11.1574,63.07659903101942
100126000,3.7813,3.6435,-31.0625,15.5625,-36.4375,31.875,16.1875,-32.625,-0.0892,-0.1522,0.9843,-0.1732,-0.158,0.9721,0.4375,-0.3701,8.8668,0.625,-0.3933,11.2435,63.05596472578942
105126000,3.7629,3.7078,-31.25,15.6875,-36.4375,31.6875,16.3125,-32.5625,-0.0756,-0.1629,0.9838,-0.1681,-0.1677,0.9714,0.4585,-0.3513,8.8932,0.6162,-0.3774,10.9666,63.05977447033885
110126000,3.8143,3.6857,-31.2188,15.6562,-36.375,31.7188,16.25,-32.5938,-0.0718,-0.16,0.9845,-0.1682,-0.1648,0.9719,0.4504,-0.3616,8.9167,0.6167,-0.3799,10.9993,63.05387827596333
115126000,3.7849,3.6747,-31.0938,15.5938,-36.4375,31.8594,16.125,-32.625,-0.0824,-0.1522,0.9849,-0.1741,-0.1571,0.9721,0.4399,-0.3582,8.7614,0.6221,-0.406,11.3512,63.07077548223107
120126000,3.7114,3.5938,-31.125,15.6875,-36.3125,31.8125,16.1875,-32.5,-0.0709,-0.1551,0.9853,-0.1769,-0.1609,0.971,0.4556,-0.3599,8.9551,0.6206,-0.3826,11.0738,63.05484963505979
125129000,3.7261,3.6986,-31.0625,15.7812,-36.25,31.9062,16.25,-32.6875,-0.0756,-0.1629,0.9838,-0.1738,-0.1686,0.9702,0.4617,-0.3433,8.8396,0.6348,-0.3892,11.3092,63.071137292584154
130126000,3.7739,3.7335,-31.125,15.8125,-36.3125,31.8438,16.25,-32.6875,-0.0784,-0.1648,0.9832,-0.1681,-0.1706,0.9709,0.4636,-0.3386,8.8101,0.6318,-0.3892,11.2756,63.07457336114133
135126000,3.829,3.728,-31.0,15.625,-36.4375,31.9531,16.1875,-32.75,-0.0958,-0.158,0.9828,-0.1739,-0.1648,0.9709,0.4485,-0.3586,8.8624,0.6401,-0.3838,11.3111,63.063514508073524
140126000,3.7702,3.6747,-31.0938,15.5938,-36.4062,31.8594,16.125,-32.5,-0.0863,-0.1503,0.9849,-0.1837,-0.1542,0.9708,0.4429,-0.3562,8.7725,0.6123,-0.3911,11.0738,63.076508797808394
145127000,3.8033,3.6361,-31.2188,15.6875,-36.5,31.7188,16.375,-32.4375,-0.0842,-0.1657,0.9826,-0.1756,-0.1715,0.9694,0.4597,-0.3579,8.9799,0.6338,-0.3625,11.0026,63.072324011883374
150126000,3.7776,3.6931,-31.125,15.6875,-36.3125,31.8438,16.2188,-32.6875,-0.0785,-0.1609,0.9838,-0.1682,-0.1657,0.9717,0.4563,-0.3555,8.9146,0.6318,-0.3848,11.2268,63.07529372210644
155251000,3.7316,3.6618,-31.0625,15.625,-36.3438,31.9062,16.0938,-32.6562,-0.0815,-0.1522,0.985,-0.176,-0.1571,0.9718,0.4475,-0.3645,8.9164,0.6191,-0.3987,11.2362,63.07832707745189
160251000,3.8364,3.7519,-31.2188,15.625,-36.5,31.7344,16.2188,-32.625,-0.0814,-0.158,0.9841,-0.1635,-0.1648,0.9727,0.45,-0.3633,8.9302,0.6221,-0.3757,11.0146,63.07514259738142
165252000,3.807,3.6765,-31.0625,15.75,-36.4062,31.8906,16.4062,-32.5,-0.087,-0.1686,0.9818,-0.1812,-0.1734,0.968,0.4685,-0.3411,8.8919,0.667,-0.3677,11.441,63.07758553154995
170251000,3.8217,3.7096,-31.25,15.75,-36.375,31.7031,16.2812,-32.625,-0.0736,-0.1648,0.9836,-0.1653,-0.1686,0.9717,0.4617,-0.3423,8.8288,0.6309,-0.3743,11.099,63.06692852081826
175253000,3.7629,3.6729,-31.2188,15.75,-36.25,31.7344,16.25,-32.625,-0.0583,-0.1609,0.9852,-0.1682,-0.1648,0.9719,0.4668,-0.345,8.9159,0.6338,-0.3723,11.1109,63.05946412109764
180252000,3.8217,3.7023,-31.2188,15.8125,-36.2812,31.75,16.375,-32.625,-0.0707,-0.1686,0.9831,-0.168,-0.1734,0.9704,0.4663,-0.3384,8.8375,0.6465,-0.3789,11.3298,63.077365022090135
185252000,3.807,3.728,-30.9688,15.7812,-36.375,31.9375,16.2812,-32.625,-0.0899,-0.1657,0.9821,-0.1813,-0.1715,0.9684,0.4612,-0.3459,8.8638,0.6514,-0.3862,11.4672,63.019957788703735
195252000,3.8254,3.7592,-31.1875,15.6562,-36.3438,31.7812,16.125,-32.6875,-0.0757,-0.1522,0.9854,-0.1684,-0.158,0.973,0.4531,-0.365,8.9846,0.6094,-0.4001,11.1408,63.076504998454055
200252000,3.807,3.7023,-31.1875,15.6562,-36.4062,31.75,16.2812,-32.5,-0.0814,-0.16,0.9838,-0.1739,-0.1657,0.9707,0.4456,-0.3567,8.808,0.6289,-0.3701,11.0306,63.06169938790105
205252000,3.8254,3.7335,-31.1875,15.625,-36.4062,31.7969,16.1875,-32.625,-0.0795,-0.1551,0.9847,-0.174,-0.1609,0.9715,0.4531,-0.3601,8.9305,0.6328,-0.3911,11.3085,63.10030525322362
210252000,3.8143,3.7114,-31.3125,15.8125,-36.25,31.625,16.375,-32.625,-0.0582,-0.1677,0.9841,-0.1604,-0.1715,0.972,0.4773,-0.3376,8.9526,0.6382,-0.3691,11.1261,63.04431724985211
