saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,535505000,600631000,65,374.4975280761719,23.99615859985352,5587.3583984375,9688.080078125,25.86954345972203,1.733928519930682
2,755758000,860884000,105,55.97908401489258,3.604781866073608,1321.651123046875,2044.645263671875,36.525164704873006,1.5470385701774625
3,1016011000,1051011000,35,55.44403076171875,3.574214458465576,1461.196533203125,2137.146484375,38.54601577507582,1.4626002976410766
4,1341264000,1371270000,30,55.35337829589844,3.574127197265625,1744.503662109375,2238.02294921875,40.43155121002944,1.2828995420466094
5,1736643000,1796776000,60,363.56744384765625,23.44269752502441,5751.54150390625,10025.55859375,27.57551250367444,1.7431081018785979
6,2677528000,2742536000,65,386.3689575195313,24.902023315429688,5636.20361328125,9928.7177734375,25.697503850152337,1.7615967155695536
7,3012781000,3032906000,20,20.8147029876709,1.3438656330108645,983.5940551757812,1073.9625244140625,51.596341540410116,1.091875778185881
8,3258035000,3348160000,90,376.4158020019531,24.2617244720459,4989.60693359375,8849.9658203125,23.511143191237704,1.7736799587815102
12,4824550000,4874558000,50,174.51165771484375,11.275145530700684,3566.5712890625,5793.41552734375,33.19787115202544,1.624365548253654
13,5039677000,5074803000,35,93.8619613647461,6.067338943481445,2655.13623046875,3646.65771484375,38.85128396873038,1.3734352584236147
14,5309930000,5400056000,90,425.9562377929688,27.435226440429688,5232.35400390625,9533.8359375,22.38219584926894,1.8220930637304833
15,6130689000,6210819000,80,353.8842468261719,22.60489654541016,4657.4326171875,10030.328125,28.343528187415764,2.1536174432206923
16,6360941000,6415942000,55,283.0903015136719,18.27147102355957,4912.93603515625,8830.0927734375,31.19178836655077,1.7973148256461413
17,6606194000,6656194000,50,196.240966796875,12.676445960998535,3944.873291015625,6380.1298828125,32.511712446955286,1.6173218788403487
18,6876447000,6896447000,20,17.321130752563477,1.1180742979049685,865.8870849609375,935.4835815429688,54.00822815245592,1.0803759494636311
19,7226702000,7301826000,75,324.3804016113281,20.86027336120605,4155.40087890625,6610.68896484375,20.379433936223627,1.5908667195988466
20,7461954000,7481966000,20,19.89845848083496,1.26156747341156,1017.1342163085938,1043.459228515625,52.4391992234285,1.0258815520950328
25,8853217000,8888342000,35,69.356201171875,4.4559502601623535,2089.279052734375,2831.42578125,40.82440695148953,1.3552166607635918
26,8968343000,8998344000,30,57.71370697021485,3.690404176712036,1676.680908203125,2436.783447265625,42.221918763998495,1.4533376239591653
27,9143595000,9158595000,15,14.960009574890137,0.9373735785484314,960.614501953125,1081.5496826171875,72.29605550737959,1.1258935612758048
32,10790112000,10825113000,35,67.66246795654297,4.345837593078613,1824.2401123046875,2614.5693359375,38.641353395751665,1.4332374988917087
33,10925239000,10950239000,25,29.64295959472656,1.9103015661239624,1209.4573974609375,1565.5025634765625,52.81195214242586,1.2943842145767888
34,11090366000,11150366000,60,325.21112060546875,20.964672088623047,5474.85791015625,8779.41796875,26.996057061040013,1.6035882780562316
39,12796887000,12847009000,50,140.01202392578125,8.765029907226562,2845.558349609375,4545.2705078125,32.463429785301116,1.5973211403085281
40,13117262000,13432515000,315,52.69599914550781,3.34801983833313,5089.2490234375,13215.5693359375,250.78885589484247,2.5967621696395455
41,13577648000,13602642000,25,33.90142059326172,2.1788313388824463,1418.72998046875,1823.50634765625,53.78849368980992,1.2853089543182568
42,15834790000,15929791000,95,165.60227966308594,10.403803825378418,2869.318603515625,6211.197265625,37.506713544412186,2.16469417443387
44,17356181000,17441182000,85,413.0802001953125,26.579010009765625,5641.30712890625,10888.16015625,26.358465380577094,1.9300775347718078
45,17601434000,17636434000,35,56.61069107055664,3.6229500770568848,1575.24951171875,2035.4432373046875,35.95510315830302,1.2921402115426284
46,17776560000,17821564000,45,171.611328125,10.998412132263184,3309.560302734375,6192.81884765625,36.08630569623855,1.8711908172634633
47,18186948000,18221940000,35,34.87969970703125,2.244088649749756,1235.689453125,1497.427001953125,42.9311896183345,1.2118149897340331
48,18602319000,18667320000,65,354.9573974609375,22.785964965820312,5534.88037109375,9556.73828125,26.923620551679598,1.7266386336298518
49,19142825000,19212825000,70,452.8568115234375,28.81265449523925,6627.71240234375,11826.443359375,26.115193717833534,1.784392961166032
54,20479089000,20504089000,25,23.12063407897949,1.4923794269561768,1006.3324584960938,1139.427734375,49.28185492157111,1.132257759108565
55,20639215000,20684216000,45,156.71591186523438,10.109986305236816,3093.1083984375,5396.3388671875,34.43389253178072,1.744632962075784
56,21064595000,21134721000,70,408.64892578125,26.23355865478516,5952.13525390625,9871.974609375,24.15759344161221,1.658560195334313
59,23036494000,23186617000,150,690.3092041015625,44.39066696166992,7050.9990234375,17509.013671875,25.364015962474358,2.4831961561298037
60,23331743000,23371749000,40,56.29519271850586,3.6330039501190186,1362.1231689453125,2080.780517578125,36.96195744426526,1.527600855060168
61,23561871000,23581997000,20,16.278226852416992,1.045490264892578,834.7019653320312,936.368896484375,57.52278211710404,1.121800277673843
65,24678008000,24708008000,30,53.80736541748047,3.468879461288452,2003.8377685546875,2413.07470703125,44.84655006445105,1.2042265820609488
66,24923135000,24988263000,65,340.9750061035156,21.91228485107422,5153.3466796875,8605.6748046875,25.23843287820025,1.669919634673084
67,25108387000,25138399000,30,47.23360061645508,3.018174171447754,1735.504638671875,2469.277587890625,52.27798761186092,1.4228009150008856
68,25703893000,25894145000,190,439.3655395507813,27.9888916015625,4602.54248046875,11667.080078125,26.55438132461122,2.534920672136144
