timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.6379,3.3826,-30.4688,18.5938,-37.5,32.4375,21.5312,-37.125,0.1185,-0.2752,0.9541,0.0202,-0.2733,0.9617,0.793,-0.2571,11.6867,0.7158,-0.2416,10.6145,62.97595988510219
5003000,3.66,3.3954,-30.5938,18.6875,-37.5625,32.25,21.75,-37.125,0.1237,-0.2837,0.9509,0.0295,-0.2827,0.9587,0.8003,-0.235,11.5302,0.7266,-0.1912,10.1864,62.91989757572719
10001000,3.6416,3.3293,-30.5,18.5938,-37.75,32.375,21.5312,-37.1562,0.1035,-0.2762,0.9555,0.0108,-0.2762,0.9611,0.791,-0.2382,11.4558,0.707,-0.2517,10.6238,62.94637830884316
15001000,3.5773,3.2631,-30.3125,18.7188,-37.75,32.5625,21.6875,-37.0938,0.0772,-0.2837,0.9558,-0.022,-0.2827,0.959,0.7686,-0.2074,10.8546,0.7358,-0.2212,10.6236,62.948466249226435
20001000,3.6159,3.3403,-30.3438,18.5625,-37.8125,32.5312,21.5312,-36.75,0.0699,-0.2733,0.9594,-0.0568,-0.2733,0.9602,0.7471,-0.2318,10.8711,0.7104,-0.243,10.5682,62.954012667501985
25001000,3.66,3.2723,-30.5625,18.5,-38.1562,32.3125,21.6875,-36.9375,0.0623,-0.2799,0.958,-0.0389,-0.2799,0.9592,0.752,-0.2408,11.0273,0.7295,-0.2133,10.4626,62.96753934322033
30001000,3.6361,3.2245,-30.375,18.5,-38.0,32.4375,21.5625,-36.6875,0.0568,-0.2724,0.9605,-0.0634,-0.2724,0.9601,0.7344,-0.2332,10.7378,0.7168,-0.2325,10.5266,62.90080856992221
35001000,3.6251,3.344,-30.3438,18.5625,-37.6875,32.5312,21.5312,-36.9375,0.0642,-0.278,0.9584,-0.0511,-0.2762,0.9598,0.7456,-0.2264,10.7951,0.7178,-0.245,10.6747,62.9495139352958
40001000,3.6049,3.3385,-30.3125,18.7188,-37.5625,32.5312,21.7188,-36.875,0.0649,-0.2902,0.9548,-0.0537,-0.2902,0.9555,0.7461,-0.2052,10.5678,0.7451,-0.2228,10.7492,62.919021654345514
45004000,3.6196,3.3219,-30.3125,18.6875,-37.5625,32.5625,21.625,-36.875,0.0669,-0.2827,0.9569,-0.0567,-0.2808,0.9581,0.7622,-0.2096,10.8043,0.7295,-0.2249,10.5898,62.94733661959019
50014000,3.6398,3.3605,-30.25,18.625,-37.5,32.625,21.5938,-36.9375,0.0623,-0.2799,0.958,-0.0529,-0.2799,0.9586,0.7295,-0.224,10.5804,0.7402,-0.2415,10.8972,62.947563929750295
55001000,3.6637,3.3311,-30.4375,18.5,-37.75,32.4375,21.5,-37.0,0.0689,-0.278,0.9581,-0.0427,-0.2762,0.9602,0.7329,-0.2393,10.7877,0.7178,-0.2527,10.7592,62.950997807818744
60001000,3.5902,3.3403,-30.3125,18.5625,-37.375,32.5625,21.5312,-36.7812,0.0718,-0.2733,0.9592,-0.0568,-0.2724,0.9605,0.729,-0.2228,10.5614,0.7207,-0.2336,10.5841,62.9478466917654
65004000,3.6269,3.2668,-30.4688,18.7188,-37.5,32.375,21.7188,-36.75,0.079,-0.2865,0.9548,-0.0491,-0.2855,0.9571,0.7705,-0.2137,10.9471,0.748,-0.2108,10.6522,62.91983549279194
70001000,3.6545,3.3017,-30.375,18.625,-37.5625,32.5,21.625,-36.75,0.0688,-0.2808,0.9573,-0.0567,-0.2799,0.9584,0.7329,-0.2155,10.5265,0.7349,-0.2406,10.8252,62.95177345595595
75002000,3.6545,3.3936,-30.4688,18.6875,-37.625,32.4062,21.625,-36.75,0.066,-0.2837,0.9567,-0.0491,-0.2837,0.9577,0.7695,-0.2098,10.8928,0.7329,-0.2205,10.5814,62.94966367066626
80002000,3.5645,3.2944,-30.2812,18.6875,-37.25,32.5938,21.625,-36.6562,0.0688,-0.2808,0.9573,-0.067,-0.2799,0.9577,0.7334,-0.2104,10.4773,0.7231,-0.224,10.5066,62.94638297543394
85002000,3.6416,3.3293,-30.4375,18.625,-37.5312,32.4688,21.5938,-36.875,0.066,-0.2827,0.9569,-0.0436,-0.2808,0.9588,0.7422,-0.2238,10.7257,0.7266,-0.2231,10.537,62.97973445140905
90001000,3.6673,3.3238,-30.375,18.6875,-37.5,32.4688,21.5938,-36.8125,0.0678,-0.2837,0.9565,-0.0566,-0.2827,0.9575,0.7495,-0.2126,10.6894,0.7319,-0.246,10.8501,62.9147235103199
95001000,3.6251,3.3715,-30.3125,18.4688,-37.5,32.5625,21.4062,-37.0625,0.0644,-0.2696,0.9608,-0.0437,-0.2696,0.962,0.7295,-0.2347,10.6983,0.7153,-0.2671,10.8892,62.94509790293443
