section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029667971359,4.0128,4.1781,-31.5,7.5,-41.1875,31.4219,9.5625,-39.9688,0.0346,-0.0474,0.9983,-0.2436,-0.062,0.9679,0.6479,-0.4128,11.724,0.6758,-0.46,12.5708
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029672971359,4.0605,4.1818,-31.5938,7.1875,-41.5625,31.2812,9.375,-39.8125,0.0229,-0.0317,0.9992,-0.2438,-0.0454,0.9688,0.644,-0.4397,11.9788,0.646,-0.4951,12.6225
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029677971359,4.0385,4.1965,-31.8125,7.5312,-41.25,31.0938,9.7188,-39.75,0.0531,-0.0552,0.9971,-0.2284,-0.0688,0.9711,0.6729,-0.4211,12.1032,0.666,-0.4556,12.409
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029682971359,4.1046,4.2112,-31.8125,7.5625,-41.4062,31.1094,9.75,-39.75,0.0521,-0.062,0.9967,-0.2339,-0.0766,0.9692,0.6938,-0.4109,12.2314,0.6855,-0.4575,12.6562
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029687977359,4.123,4.2222,-31.875,7.3438,-41.625,31.0156,9.6875,-39.8125,0.0424,-0.0532,0.9977,-0.2227,-0.0659,0.9727,0.6802,-0.426,12.2422,0.6494,-0.4536,12.1961
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029692971359,4.0605,4.1561,-31.5312,7.25,-41.375,31.3438,9.5312,-39.625,0.0307,-0.0347,0.9989,-0.2589,-0.0503,0.9646,0.6323,-0.4319,11.7571,0.6494,-0.4788,12.4779
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029697971359,4.1083,4.1965,-31.5938,7.5,-41.5625,31.25,9.9688,-39.5312,0.02,-0.0659,0.9976,-0.2546,-0.0795,0.9638,0.6816,-0.4038,12.0115,0.6982,-0.4536,12.7593
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029702971359,4.101,4.2479,-31.625,7.6562,-41.5,31.25,9.75,-40.0938,0.0297,-0.0717,0.997,-0.2253,-0.0834,0.9707,0.7012,-0.3911,12.0962,0.7134,-0.4492,12.8856
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029707971359,4.0495,4.1781,-31.75,7.3125,-41.4062,31.125,9.6562,-39.5,0.0454,-0.0376,0.9983,-0.2466,-0.0532,0.9677,0.6567,-0.4341,12.062,0.6558,-0.4768,12.529
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029712971359,4.1046,4.1891,-31.4375,7.4688,-41.5,31.4219,9.8125,-39.625,0.0102,-0.0513,0.9986,-0.2624,-0.0659,0.9627,0.6655,-0.4087,11.88,0.6909,-0.4512,12.6472
c4b2a513-23d9-4865-8a09-d2bca2f875ac,5dbf7ca8-1ab8-420d-9de3-0e9a3c7611c4,1761562029717971359,4.0899,4.1487,-31.5312,7.125,-41.5625,31.3281,9.625,-39.4375,0.0151,-0.0366,0.9992,-0.2598,-0.0513,0.9643,0.6206,-0.4448,11.7675,0.6636,-0.4807,12.6627
