timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.603,3.3366,-31.0938,17.3125,-37.375,31.9062,19.125,-37.5312,-0.0683,-0.1232,0.99,-0.1566,-0.1329,0.9787,0.4475,-0.4104,9.4265,0.4661,-0.3284,8.7241,63.026260833798474
20125000,3.7298,3.2778,-31.2188,16.9375,-37.5625,31.7969,19.0,-37.375,-0.0723,-0.1019,0.9922,-0.1542,-0.1116,0.9817,0.4082,-0.4431,9.3529,0.4456,-0.332,8.535,63.04972251318796
25125000,3.7739,3.3844,-31.125,17.0312,-37.6562,31.875,19.0625,-37.625,-0.0829,-0.1096,0.9905,-0.1454,-0.1203,0.982,0.4185,-0.4299,9.3199,0.4661,-0.3169,8.5973,63.03274667290011
30125000,3.7151,3.3807,-30.9688,17.0,-37.5625,32.0,19.0,-37.5625,-0.0878,-0.1019,0.9909,-0.1561,-0.1126,0.9813,0.4077,-0.4343,9.2492,0.4531,-0.3384,8.6899,63.00055375502663
35125000,3.7427,3.3734,-31.25,17.0,-37.625,31.75,19.0,-37.5938,-0.0723,-0.1077,0.9916,-0.1426,-0.1174,0.9828,0.4148,-0.4441,9.4372,0.4468,-0.3369,8.6027,63.03174575910142
40126000,3.7041,3.4175,-31.2188,17.2188,-37.7812,31.7812,19.2188,-37.5312,-0.0847,-0.1203,0.9891,-0.1509,-0.1329,0.9796,0.4456,-0.4185,9.4944,0.4663,-0.3015,8.4303,63.032233817309695
45125000,3.7482,3.4156,-31.0625,17.125,-37.5625,31.9375,19.0,-37.5625,-0.0897,-0.1077,0.9901,-0.1531,-0.1184,0.9811,0.4265,-0.4187,9.2844,0.4529,-0.3369,8.6709,63.02789560980122
50126000,3.7574,3.4487,-31.0625,17.1562,-37.625,31.9375,19.1875,-37.625,-0.0867,-0.1155,0.9895,-0.1539,-0.1261,0.98,0.4312,-0.4248,9.4043,0.4773,-0.3235,8.7961,63.032738951199
55126000,3.7188,3.3881,-31.125,17.1562,-37.4062,31.875,19.125,-37.4375,-0.0693,-0.1145,0.991,-0.1616,-0.1232,0.9791,0.4241,-0.4192,9.2626,0.46,-0.3218,8.5829,63.03076354551006
60126000,3.6931,3.3789,-31.0938,17.2188,-37.5625,31.9062,19.2188,-37.625,-0.0827,-0.1252,0.9887,-0.148,-0.1358,0.9796,0.4399,-0.4172,9.418,0.4817,-0.3201,8.8077,63.03176902364394
65126000,3.7188,3.4579,-31.0938,17.0,-37.5625,31.9375,19.0312,-37.625,-0.082,-0.1038,0.9912,-0.1541,-0.1145,0.9814,0.4043,-0.438,9.2521,0.4592,-0.3291,8.6556,63.064050451743114
70126000,3.7225,3.5204,-31.0938,17.1875,-37.5625,31.9062,19.1875,-37.8438,-0.0789,-0.1203,0.9896,-0.1385,-0.131,0.9817,0.4387,-0.4221,9.4588,0.4729,-0.3171,8.6767,63.03236573134472
75126000,3.7592,3.344,-31.25,17.0312,-37.75,31.7344,19.1875,-37.3125,-0.08,-0.1145,0.9902,-0.1616,-0.1232,0.9791,0.416,-0.4255,9.2436,0.4624,-0.3083,8.462,63.02281871909571
80126000,3.7702,3.4413,-31.0625,16.9375,-37.5938,31.9688,19.0312,-37.625,-0.0898,-0.1009,0.9908,-0.1599,-0.1126,0.9807,0.4028,-0.4373,9.2276,0.4604,-0.3325,8.7071,63.06607117000392
