timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.0757,2.9398,-31.1875,14.0312,-41.0625,31.875,15.4688,-39.1875,-0.0404,-0.0659,0.997,-0.0209,-0.0727,0.9971,0.2678,-0.4448,7.8187,0.3613,-0.4153,8.5214,63.106744687156855
5000000,3.0169,2.9048,-31.2188,14.25,-41.1875,31.8125,15.875,-39.0,-0.0481,-0.0912,0.9947,-0.0238,-0.099,0.9948,0.3157,-0.4255,8.1307,0.3904,-0.3767,8.4149,63.09017800688155
10000000,2.9985,2.881,-31.2188,14.1875,-40.9375,31.8438,15.625,-39.0,-0.0365,-0.0766,0.9964,-0.0209,-0.0853,0.9961,0.2974,-0.4299,7.9777,0.3896,-0.4072,8.746,63.10873023013536
15000000,3.0904,2.9618,-31.125,14.5,-41.2188,31.8906,16.0,-39.1562,-0.0587,-0.1067,0.9926,-0.0189,-0.1145,0.9932,0.3303,-0.4006,8.0151,0.4192,-0.3601,8.5514,63.067187682026855
20000000,3.0353,2.8846,-31.25,14.0625,-41.1875,31.7969,15.5938,-39.0625,-0.0443,-0.0717,0.9964,-0.0209,-0.0805,0.9965,0.2935,-0.4556,8.2212,0.3723,-0.4141,8.6297,63.101284490095765
25000000,2.9636,2.8773,-30.9688,14.3438,-41.0625,32.0312,15.9688,-38.9375,-0.0636,-0.0941,0.9935,-0.0452,-0.1038,0.9936,0.2925,-0.4143,7.7496,0.4111,-0.3738,8.6133,63.05677005683054
30000000,3.0206,2.9159,-31.125,14.0312,-41.125,31.8906,15.5625,-39.0625,-0.0472,-0.0717,0.9963,-0.0239,-0.0805,0.9965,0.2803,-0.4487,7.9994,0.3689,-0.4165,8.619,63.067936618380024
35000000,2.9508,2.8993,-31.0938,14.0625,-40.9375,31.9531,15.5625,-39.0,-0.0482,-0.062,0.9969,-0.0297,-0.0727,0.9969,0.2793,-0.4497,7.9996,0.3713,-0.4187,8.6705,63.094496636870005
40000000,2.9545,2.892,-31.0938,14.3125,-41.0938,31.9062,15.875,-38.875,-0.0549,-0.0902,0.9944,-0.0374,-0.099,0.9944,0.3079,-0.4255,8.0445,0.396,-0.3862,8.5831,63.05842116394923
45004000,2.9747,2.8663,-31.0,14.0938,-41.125,32.0,15.625,-39.0625,-0.0618,-0.0698,0.9956,-0.0297,-0.0776,0.9965,0.2795,-0.4363,7.8522,0.384,-0.4148,8.768,63.0523471386276
50000000,2.9747,2.9104,-31.1875,14.1875,-41.0625,31.875,15.8125,-39.0938,-0.0452,-0.0883,0.9951,-0.0267,-0.097,0.9949,0.3064,-0.4329,8.11,0.3987,-0.3911,8.6672,63.11414509394863
55001000,2.9747,2.9361,-31.0938,14.1875,-41.125,31.9375,15.625,-39.25,-0.0511,-0.0824,0.9953,-0.016,-0.0912,0.9957,0.2983,-0.4341,8.0348,0.3867,-0.4141,8.7896,63.07556429347264
60000000,3.0206,2.9251,-31.2188,14.2188,-41.0625,31.8125,15.6875,-39.1875,-0.0375,-0.0853,0.9956,-0.0073,-0.0931,0.9956,0.3074,-0.4248,8.0309,0.3813,-0.4087,8.6701,63.076283057738905
65001000,2.9875,2.8516,-31.0938,14.2188,-41.125,31.9375,15.875,-38.8125,-0.0579,-0.0883,0.9944,-0.0442,-0.097,0.9943,0.3088,-0.4268,8.0688,0.4058,-0.3926,8.7623,63.095447017831646
70001000,3.0041,2.9012,-31.2188,13.9062,-41.25,31.8438,15.5625,-38.9688,-0.0472,-0.0668,0.9966,-0.0229,-0.0766,0.9968,0.2773,-0.4636,8.1339,0.366,-0.4141,8.5593,63.12557898261211
75001000,3.0059,2.8883,-31.0,14.25,-41.0625,32.0312,15.875,-39.0625,-0.0617,-0.0912,0.9939,-0.0335,-0.1009,0.9943,0.2991,-0.4255,7.9475,0.4075,-0.3875,8.7243,63.08385529150861
80001000,2.9747,2.9251,-31.125,14.1875,-41.0625,31.8906,15.625,-39.125,-0.0482,-0.0776,0.9958,-0.0258,-0.0873,0.9958,0.2927,-0.4336,7.9674,0.3855,-0.4043,8.6673,63.06176461105414
85136000,2.9508,2.881,-30.9688,14.5312,-40.9375,32.0625,15.9688,-39.0625,-0.0558,-0.1009,0.9933,-0.0345,-0.1096,0.9934,0.324,-0.3955,7.8879,0.4192,-0.376,8.7275,63.07556657256438
90126000,2.9985,2.9545,-31.0,14.3438,-41.0625,32.0,15.9062,-39.1875,-0.0559,-0.097,0.9937,-0.0316,-0.1077,0.9937,0.3057,-0.4248,8.012,0.4136,-0.395,8.8765,63.04725782109798
95126000,3.0482,2.9104,-31.125,14.4062,-41.0625,31.875,15.9688,-38.8125,-0.053,-0.097,0.9939,-0.0403,-0.1048,0.9937,0.3203,-0.4089,7.9969,0.4067,-0.3645,8.4614,63.05952916697048
100126000,2.9692,2.8883,-31.1875,14.0312,-41.125,31.8438,15.625,-38.8438,-0.055,-0.0717,0.9959,-0.0375,-0.0805,0.9961,0.2805,-0.4492,8.0076,0.3706,-0.4121,8.589,63.09270046186009
105126000,2.982,2.8607,-31.25,14.25,-41.25,31.7812,15.9062,-38.9062,-0.0559,-0.0931,0.9941,-0.0238,-0.1009,0.9946,0.3198,-0.4268,8.1901,0.4038,-0.3892,8.7026,63.09650204504208
110126000,3.0096,2.892,-31.0625,14.25,-41.1562,31.9531,15.9375,-39.0625,-0.0588,-0.097,0.9935,-0.0335,-0.1067,0.9937,0.2993,-0.4192,7.8794,0.4099,-0.3826,8.6973,63.072950456594306
115126000,3.0059,2.8387,-31.0625,14.0938,-41.1875,31.9375,15.8125,-38.75,-0.0618,-0.0805,0.9948,-0.0442,-0.0902,0.9949,0.2971,-0.4355,8.0377,0.3882,-0.3992,8.6401,63.07055839248611
120127000,3.0261,2.9324,-31.25,14.125,-41.25,31.7812,15.75,-39.0938,-0.0472,-0.0853,0.9952,-0.019,-0.0941,0.9954,0.3008,-0.4497,8.2364,0.3853,-0.3855,8.4555,63.08900060137266
125126000,2.9655,2.8663,-31.0625,14.125,-40.9375,32.0,15.75,-39.125,-0.0453,-0.0805,0.9957,-0.0287,-0.0902,0.9955,0.2893,-0.4431,8.0361,0.3982,-0.3958,8.7134,63.10946591043217
130126000,2.9747,2.9104,-31.2812,14.1875,-41.0625,31.75,15.7812,-39.0,-0.0404,-0.0805,0.9959,-0.019,-0.0902,0.9957,0.3059,-0.4304,8.0774,0.3875,-0.3845,8.4691,63.08506922703659
135126000,3.0647,2.9379,-31.0625,14.5,-41.0,32.0,15.9688,-39.1875,-0.0548,-0.1067,0.9928,-0.0257,-0.1155,0.993,0.3291,-0.4087,8.0913,0.4087,-0.3838,8.6972,63.10563711698028
140137000,3.0059,2.9434,-31.1875,13.9375,-41.375,31.875,15.5,-39.125,-0.0589,-0.0698,0.9958,-0.0209,-0.0795,0.9966,0.2859,-0.4641,8.2335,0.3643,-0.4175,8.5784,63.12196774895409
