saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,185252000,225258000,40,113.16673278808594,7.278637886047363,2858.638671875,4174.23974609375,36.88574940049174,1.4602194349227908
2,615632000,680632000,65,326.0565795898437,21.043920516967773,5134.3505859375,9189.8134765625,28.18472023512803,1.7898687132375668
3,2442275000,2507401000,65,357.3428649902344,23.01523399353028,4780.04248046875,9859.5166015625,27.591194809030103,2.0626420459333734
4,2682528000,2727528000,45,153.5660858154297,9.86774444580078,2665.676513671875,5392.91162109375,35.11785556334009,2.0230930472749695
5,3077907000,3122912000,45,92.89803314208984,5.978513717651367,1968.1993408203125,3385.547119140625,36.44368997524788,1.72012409969083
6,3258034000,3358164000,100,353.115966796875,22.79457664489746,4406.80810546875,9575.8876953125,27.11825178050047,2.1729758741772844
7,3518286000,3538288000,20,18.895584106445312,1.207200288772583,958.0537719726562,1064.8695068359375,56.355469131685055,1.111492421394412
8,3913673000,3973791000,60,369.9166259765625,23.86469841003418,5783.5361328125,10710.5283203125,28.953898171073572,1.8518996119946487
9,4158918000,4223923000,65,339.6192321777344,21.922588348388672,4697.5390625,9879.779296875,29.090753293101415,2.1031819353551144
10,5209929000,5244933000,35,60.19749450683594,3.857696533203125,1724.004638671875,2088.76171875,34.69848265051635,1.2115754632534652
11,5480182000,5545182000,65,297.8535461425781,19.14346694946289,4626.47265625,8186.67041015625,27.4855562949632,1.769527460428563
12,5805435000,5860435000,55,274.31158447265625,17.644351959228516,5026.5703125,8663.90234375,31.584164994000204,1.7236210388233777
13,6160814000,6215814000,55,241.79397583007807,15.570734024047852,4410.01220703125,7753.42041015625,32.066226561430156,1.7581403511297147
14,6676197000,6741320000,65,285.9530639648437,18.4148063659668,4417.2138671875,7446.8212890625,26.042110498169183,1.6858638755030424
15,7036572000,7101698000,65,350.73291015625,22.63500595092773,5100.4365234375,10394.1083984375,29.635395189481848,2.0378860418465257
16,7296825000,7336825000,40,79.04975891113281,5.089524745941162,2003.8125,2911.89501953125,36.836228973256986,1.4531773903652412
17,7637203000,7687204000,50,195.35223388671875,12.583083152770996,4036.462890625,6621.7060546875,33.89623923383087,1.6404724220472655
18,8117583000,8152585000,35,70.72671508789062,4.546545028686523,2082.287841796875,2902.8564453125,41.043281053067155,1.394070688520915
19,8462962000,8507963000,45,167.3352508544922,10.76359748840332,3443.938720703125,5694.6162109375,34.031181008533,1.6535184487181787
20,8718089000,8773215000,55,201.4569702148437,12.9834623336792,3813.219482421875,6377.69482421875,31.657851388399518,1.6725223537796754
21,9273724000,9333721000,60,270.1800842285156,17.428571701049805,4284.935546875,8249.5166015625,30.533400065806262,1.9252370336302644
22,9493847000,9523848000,30,44.7395133972168,2.882119417190552,1420.7294921875,1856.3082275390625,41.4914711087256,1.3065880857311556
23,9744100000,9789100000,45,159.89031982421875,10.27914810180664,3356.916748046875,5677.70947265625,35.510026366188065,1.6913465238480105
24,10079353000,10124491000,45,178.27386474609375,11.465685844421388,3977.833251953125,6173.62353515625,34.629997750646304,1.5520066187100696
25,10344606000,10379732000,35,45.595550537109375,2.930905103683472,1346.6827392578125,1817.482177734375,39.86095477134682,1.3495993709223828
26,10509863000,10539858000,30,58.17851257324219,3.735326766967773,1810.05419921875,2591.7939453125,44.54898949246312,1.431887479629705
27,10734985000,10790111000,55,198.70211791992188,12.809648513793944,3464.55517578125,6477.94482421875,32.6012872536638,1.869776781014315
28,11465743000,11515746000,50,242.2689971923828,15.612256050109863,4839.04638671875,7814.91162109375,32.25716749422967,1.6149693548180406
29,11830996000,11991248000,160,416.8432312011719,26.876096725463867,3696.154541015625,9685.80859375,23.236094216618216,2.6205096367774017
30,12651755000,12807006000,155,121.37168884277344,7.806769847869873,3460.02099609375,9678.9912109375,79.74669631132676,2.7973793285834865
31,12992133000,13022133000,30,42.1274528503418,2.71114444732666,1383.4569091796875,1660.524658203125,39.41668783304217,1.2002720483630553
32,13943018000,13988018000,45,168.82803344726562,10.857125282287598,3788.899169921875,5693.9912109375,33.72657428196633,1.50280885174754
33,14393397000,14428398000,35,60.95151519775391,3.913254499435425,1759.7469482421875,2241.267333984375,36.77131449009436,1.2736304706896515
34,14663655000,14698650000,35,59.13353729248047,3.789772748947144,1590.516357421875,2086.16064453125,35.27880691819412,1.3116247656281779
35,15089030000,15139155000,50,228.5222625732422,14.688055038452148,4605.2998046875,7707.15380859375,33.72605242836496,1.6735400810928815
