timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,2.7891,2.8479,-31.4062,8.4062,-43.0938,31.6562,10.1875,-42.6875,-0.019,0.0142,0.9997,-0.0239,0.0073,0.9997,0.1611,-0.4221,6.3951,0.2036,-0.4309,6.9582,63.0888611653436
5000000,2.7597,2.9067,-31.5,8.1875,-42.8438,31.625,9.7188,-43.0625,-0.0054,0.0493,0.9988,0.0034,0.0415,0.9991,0.114,-0.4519,6.2129,0.1874,-0.4673,7.1873,63.143949309336044
10000000,2.8313,2.9177,-31.5312,8.1875,-43.1875,31.5625,9.8438,-42.9375,-0.0083,0.0337,0.9994,0.0024,0.0278,0.9996,0.123,-0.4507,6.2973,0.2056,-0.4536,7.2334,63.11593150211759
15001000,2.8001,2.8516,-31.5,8.4375,-43.0312,31.5938,10.3125,-42.5,-0.0054,0.0093,0.9999,-0.0083,0.0024,1.0,0.1453,-0.4229,6.2298,0.2244,-0.4192,7.0551,63.123889272445815
20001000,2.756,2.8479,-31.4375,8.4062,-42.75,31.625,10.1875,-42.625,-0.0015,0.0278,0.9996,-0.019,0.02,0.9996,0.1401,-0.4185,6.1247,0.2228,-0.4324,7.1847,63.087776636524445
25010000,2.8626,2.914,-31.375,8.3125,-43.1875,31.7188,10.25,-43.0,-0.019,0.0093,0.9998,-0.0044,0.0024,1.0,0.1552,-0.4312,6.4305,0.236,-0.3845,6.7965,63.12382007562597
30001000,2.8075,2.96,-31.4375,8.4688,-43.0,31.6562,10.0625,-43.0,-0.0132,0.0102,0.9999,-0.0073,0.0034,1.0,0.1533,-0.4077,6.1492,0.2181,-0.4299,7.1066,63.11382462963245
35001000,2.7854,2.9195,-31.4375,8.9062,-42.8125,31.625,10.4375,-42.875,0.0034,-0.0083,1.0,-0.0024,-0.0151,0.9999,0.1947,-0.3701,6.1841,0.2469,-0.397,7.0556,63.08111993449387
40001000,2.7928,2.8846,-31.5,8.1875,-42.875,31.5938,10.0312,-42.8125,-0.0054,0.0405,0.9992,-0.0015,0.0327,0.9995,0.115,-0.4363,6.0489,0.2155,-0.4373,7.1589,63.12076310042521
45004000,2.8148,2.9434,-31.3125,8.4062,-42.9375,31.7812,9.9688,-43.1875,-0.0122,0.021,0.9997,0.0005,0.0132,0.9999,0.1564,-0.4187,6.3049,0.2238,-0.4429,7.3127,63.11354211617345
50001000,2.7468,2.8773,-31.625,8.2812,-43.0625,31.4375,10.1875,-42.9062,0.0005,0.0132,0.9999,0.0132,0.0073,0.9999,0.1436,-0.4319,6.3119,0.2303,-0.4216,7.1479,63.091499551286624
55002000,2.7707,2.8258,-31.4375,8.2812,-42.9375,31.6562,9.9688,-42.875,-0.0132,0.0317,0.9994,0.0005,0.0239,0.9997,0.1277,-0.428,6.0949,0.214,-0.4431,7.2083,63.116296466918904
