timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.4818,3.2503,-30.875,10.4375,-39.0312,32.0938,12.0625,-41.5625,0.2357,0.3503,0.9065,-0.0243,0.3467,0.9377,-0.2039,-0.9814,8.9085,-0.1696,-0.9546,8.9573,63.04060499495544
5000000,3.5498,3.1896,-30.875,10.8125,-39.2188,32.0938,12.3438,-41.4688,0.2316,0.3153,0.9203,-0.0283,0.3144,0.9489,-0.1738,-0.9482,8.8335,-0.1493,-0.9287,8.8655,63.02759041189819
55125000,3.5259,3.2448,-31.0,10.7812,-38.875,31.9062,12.0625,-41.0625,0.2416,0.3439,0.9074,-0.0418,0.3412,0.9391,-0.1948,-0.9761,8.942,-0.2029,-0.9688,8.7645,62.95726236408314
195252000,3.4248,2.9765,-30.9688,10.1875,-39.9375,32.0,12.0,-40.7188,0.1275,0.3613,0.9237,-0.1398,0.3512,0.9258,-0.1967,-0.9985,9.1964,-0.1946,-0.9722,8.8971,62.999725073844566
200255000,3.5112,3.0482,-31.4375,10.5625,-40.125,31.5312,12.3125,-40.1562,0.1534,0.3347,0.9297,-0.1166,0.3246,0.9387,-0.1451,-0.9834,9.575,-0.1791,-0.9185,8.416,62.99302066999169
205252000,3.5847,3.1161,-31.25,10.25,-40.0,31.7031,12.0625,-39.625,0.1394,0.3585,0.923,-0.1481,0.3485,0.9255,-0.1863,-1.0049,9.3878,-0.22,-0.9697,8.589,62.9803031181972
210252000,3.6526,3.186,-31.2188,10.4688,-40.25,31.7812,12.1875,-40.5,0.1354,0.332,0.9335,-0.1212,0.3227,0.9387,-0.1516,-0.979,9.4506,-0.192,-0.96,8.7766,63.02393537133333
215252000,3.491,3.0794,-31.2188,10.1875,-39.8438,31.75,11.9062,-39.9688,0.1425,0.3667,0.9193,-0.1368,0.3576,0.9238,-0.2021,-0.9961,9.1063,-0.2316,-0.9839,8.6344,62.99237515866504
220265000,3.6159,3.2411,-31.2812,10.1562,-40.0938,31.6875,11.875,-40.4375,0.1368,0.3576,0.9238,-0.1082,0.3485,0.931,-0.1882,-1.0127,9.4623,-0.2216,-0.9824,8.7264,62.993091548359494
225255000,3.6618,3.072,-31.375,10.2812,-39.875,31.5938,12.1875,-39.8125,0.1487,0.354,0.9234,-0.1313,0.3412,0.9308,-0.1801,-1.0107,9.5279,-0.2052,-0.9521,8.5373,62.99767979362415
230259000,3.6269,3.0923,-31.4062,10.2812,-40.3125,31.5469,12.0312,-40.3125,0.1382,0.3485,0.9271,-0.116,0.3384,0.9338,-0.1628,-1.0117,9.7282,-0.2072,-0.9712,8.7474,62.97741896592778
235252000,3.6159,3.2301,-31.125,10.625,-40.3125,31.8438,12.375,-40.375,0.1234,0.3144,0.9412,-0.1349,0.3042,0.943,-0.1267,-0.9678,9.5859,-0.1759,-0.9282,8.5686,62.99314391019073
240252000,3.5865,3.1786,-31.4062,10.2812,-40.0938,31.5469,12.0312,-40.5625,0.1494,0.3421,0.9277,-0.0979,0.3329,0.9379,-0.1788,-1.0078,9.5053,-0.2015,-0.9502,8.5537,62.97916305652211
245252000,3.5093,3.0904,-31.25,10.375,-39.8125,31.7188,12.1562,-40.25,0.1383,0.3467,0.9277,-0.1252,0.3356,0.9336,-0.174,-1.001,9.4749,-0.1971,-0.9624,8.7501,62.99550661063057
250252000,3.5663,3.0978,-31.2812,10.3125,-40.1562,31.6875,11.9375,-40.0,0.1264,0.3485,0.9288,-0.1333,0.3375,0.9318,-0.1648,-1.0146,9.7428,-0.2162,-0.979,8.7436,62.98985793863961
255252000,3.491,3.0059,-31.2812,10.125,-39.75,31.6875,12.0,-39.625,0.1383,0.3622,0.9218,-0.1546,0.3467,0.9252,-0.2039,-1.0244,9.4353,-0.2188,-0.9697,8.6024,62.996733484284725
260252000,3.4854,3.2503,-31.4375,10.375,-39.9062,31.5469,11.9062,-39.875,0.1427,0.3485,0.9264,-0.1232,0.3384,0.9329,-0.1633,-1.0117,9.7229,-0.2136,-0.9702,8.6646,63.003017310601884
265252000,3.4744,3.2668,-31.4375,10.25,-40.0312,31.5625,11.8438,-40.1875,0.1343,0.3521,0.9263,-0.1177,0.3412,0.9326,-0.176,-1.0156,9.632,-0.229,-0.9888,8.7222,63.020350904529245
270257000,3.6857,3.3311,-31.3125,10.2812,-40.25,31.6406,12.0312,-39.875,0.1228,0.3485,0.9292,-0.1316,0.3356,0.9328,-0.1722,-1.0029,9.5175,-0.2155,-0.9648,8.5791,62.978535427635975
275252000,3.4891,3.05,-31.2812,10.75,-39.8125,31.6875,12.4688,-40.125,0.1427,0.3144,0.9385,-0.1323,0.3005,0.9446,-0.1384,-0.9546,9.2976,-0.1711,-0.9238,8.5676,62.99292904271082
280252000,3.4358,3.1749,-31.2812,10.125,-39.5625,31.7031,11.875,-39.3125,0.1354,0.3649,0.9211,-0.1543,0.3503,0.9238,-0.2076,-1.0273,9.4299,-0.2386,-0.9902,8.6342,63.00910288593228
