section id,recording id,timestamp [ns]
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318012000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318062000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318112000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318162000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318212000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318262000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318312000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318362000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318412000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318462000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318512000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318562000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318612000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318662000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318712000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318762000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318812000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318862000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318912000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435318962000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435319012000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435319062000000
26661457-3143-4c71-8e8b-1cb590d1b49f,e311e98d-ba09-42b6-a258-b5fad4269867,1760435319112000000
