timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,2.519,2.3628,-30.9375,9.875,-39.2812,32.125,11.0938,-38.0625,-0.0159,-0.1657,0.986,0.0197,-0.1754,0.9843,0.4695,-0.3369,8.8569,0.3679,-0.3137,7.4682,63.0860492452967
4995000,2.5208,2.304,-31.0625,9.8125,-39.4062,32.0,10.9688,-38.125,-0.0188,-0.1571,0.9874,0.0303,-0.1677,0.9854,0.4949,-0.3367,9.1393,0.3579,-0.3235,7.4651,63.08611106559034
10001000,2.4951,2.2948,-30.7812,9.6875,-39.3438,32.25,10.8125,-38.125,-0.0266,-0.1474,0.9887,0.0063,-0.1571,0.9876,0.4375,-0.3535,8.6827,0.3467,-0.3418,7.5432,63.05301953023344
14995000,2.4951,2.2893,-30.9688,9.8125,-39.375,32.0625,10.9375,-38.1875,-0.0178,-0.1609,0.9868,0.0207,-0.1715,0.985,0.4431,-0.3354,8.5455,0.335,-0.3188,7.1598,63.052522240906434
19995000,2.5172,2.3812,-30.9062,9.7188,-39.4375,32.1562,10.875,-38.125,-0.0285,-0.1474,0.9887,0.0236,-0.1551,0.9876,0.4661,-0.3447,8.905,0.3413,-0.3379,7.4405,63.086652696509425
24997000,2.4841,2.3702,-30.7812,9.875,-39.375,32.2812,10.9062,-38.4062,-0.0333,-0.16,0.9866,0.0236,-0.1715,0.9849,0.4399,-0.3354,8.5101,0.4221,-0.3262,8.2085,63.07827074865004
29995000,2.4749,2.3536,-30.75,10.0312,-39.1562,32.3125,11.0,-38.3125,-0.0313,-0.1686,0.9852,0.0139,-0.1792,0.9837,0.4717,-0.3286,8.7898,0.3811,-0.3247,7.7359,63.07558409860348
34995000,2.5006,2.3555,-30.75,9.6562,-39.3125,32.3125,10.75,-38.1875,-0.0343,-0.1387,0.9897,0.0111,-0.1493,0.9887,0.436,-0.3545,8.6772,0.3589,-0.3445,7.7081,63.08201748271848
39995000,2.4767,2.3794,-30.9375,10.0625,-39.25,32.125,11.1875,-38.1875,-0.0149,-0.1715,0.9851,0.0274,-0.1811,0.9831,0.4817,-0.3174,8.778,0.4275,-0.3083,8.0716,63.081482524588786
44995000,2.5025,2.2857,-30.9375,9.9375,-39.3438,32.125,11.1875,-38.125,-0.0255,-0.1686,0.9853,0.0235,-0.1782,0.9837,0.4673,-0.3372,8.835,0.416,-0.3042,7.8979,63.086661662272164
49995000,2.5539,2.383,-30.6562,9.875,-39.25,32.375,10.875,-38.375,-0.0419,-0.1609,0.9861,0.0159,-0.1715,0.9851,0.4504,-0.3301,8.568,0.3701,-0.3308,7.6814,63.0452044047761
54995000,2.4767,2.3555,-30.75,9.8125,-39.25,32.3125,10.9688,-38.25,-0.0314,-0.1522,0.9878,0.013,-0.1629,0.9866,0.4385,-0.344,8.5882,0.418,-0.3184,8.0759,63.081026750838475
59995000,2.5135,2.3702,-30.875,10.3438,-39.1875,32.2188,11.4375,-38.1562,-0.0235,-0.1965,0.9802,0.0139,-0.2051,0.9786,0.519,-0.302,9.0286,0.4724,-0.2744,8.2002,63.111705394641334
65007000,2.53,2.3757,-30.875,9.8438,-39.375,32.2188,10.9062,-38.3125,-0.0313,-0.1609,0.9865,0.0265,-0.1706,0.985,0.4763,-0.3369,8.9336,0.4001,-0.3145,7.8343,63.11168828711525
69995000,2.5135,2.3004,-30.875,10.1562,-39.25,32.1875,11.0938,-38.3125,-0.0283,-0.1792,0.9834,0.0264,-0.1888,0.9817,0.5181,-0.3123,9.1307,0.4055,-0.2981,7.7136,63.07643701303998
74995000,2.5135,2.2838,-30.6875,10.1562,-39.2812,32.375,11.1875,-38.5,-0.0398,-0.1859,0.9818,0.0225,-0.1974,0.9801,0.48,-0.301,8.5783,0.4729,-0.2766,8.2298,63.07576998642189
79995000,2.44,2.3463,-30.6875,10.25,-39.0625,32.375,11.2188,-38.1875,-0.0331,-0.1792,0.9833,0.0129,-0.1898,0.9817,0.4937,-0.2976,8.6942,0.468,-0.2871,8.2907,63.07601053245203
84995000,2.4731,2.3334,-30.875,10.0625,-39.3125,32.2188,11.0938,-38.3438,-0.0264,-0.1792,0.9835,0.034,-0.1888,0.9814,0.4863,-0.3225,8.8867,0.4175,-0.2959,7.8227,63.10966295124702
89995000,2.5319,2.462,-31.0625,9.6562,-39.5625,32.0,11.0,-38.0625,-0.0314,-0.1551,0.9874,0.0255,-0.1648,0.986,0.478,-0.3472,9.0662,0.3977,-0.3203,7.8719,63.094648780146166
94995000,2.4767,2.3334,-30.9375,10.3438,-39.1562,32.125,11.5312,-38.0625,-0.0158,-0.1946,0.9808,0.0196,-0.2051,0.9785,0.5322,-0.2969,9.1209,0.4624,-0.2612,7.9429,63.0831594381575
99995000,2.4859,2.3077,-30.875,10.0,-39.25,32.2188,11.1875,-38.1875,-0.0265,-0.1677,0.9855,0.0226,-0.1782,0.9837,0.4917,-0.3225,8.9471,0.4341,-0.2949,7.9971,63.11391812381798
105121000,2.4731,2.3004,-30.7812,10.0,-39.25,32.25,11.125,-38.125,-0.0294,-0.1677,0.9854,0.0072,-0.1782,0.984,0.4939,-0.3269,9.0203,0.4241,-0.3093,8.0443,63.05127614442074
110137000,2.508,2.293,-30.75,9.9375,-39.4375,32.3125,11.2188,-38.1562,-0.0418,-0.1706,0.9845,0.0053,-0.1821,0.9833,0.4788,-0.3293,8.8773,0.4617,-0.2842,8.1873,63.08852800335414
115121000,2.5153,2.4088,-31.0625,9.6562,-39.4375,32.0,11.0625,-37.9375,-0.0285,-0.1522,0.9879,0.0275,-0.1609,0.9866,0.4749,-0.3557,9.1253,0.3997,-0.3262,7.9583,63.096010855996276
120132000,2.5117,2.383,-30.6562,9.8438,-39.3125,32.375,10.9375,-38.3125,-0.0439,-0.1571,0.9866,0.0111,-0.1706,0.9853,0.4751,-0.3345,8.8929,0.4229,-0.3196,8.1439,63.04861896290829
125121000,2.4951,2.3849,-30.9062,9.75,-39.3438,32.1562,10.9688,-38.125,-0.0314,-0.1551,0.9874,0.0178,-0.1657,0.986,0.4744,-0.3462,9.0143,0.3911,-0.3223,7.8201,63.08595121451368
130121000,2.4584,2.4565,-30.8125,9.75,-39.375,32.2188,10.9688,-38.375,-0.0294,-0.1551,0.9875,0.0284,-0.1657,0.9858,0.4656,-0.3457,8.9104,0.4036,-0.3132,7.8589,63.051013101535496
135126000,2.5117,2.4382,-30.7812,9.9375,-39.25,32.2812,11.0,-38.3125,-0.0332,-0.1677,0.9853,0.0207,-0.1763,0.9841,0.4812,-0.3379,8.9992,0.4597,-0.311,8.4615,63.07831724340782
140121000,2.4694,2.293,-30.7812,9.875,-39.4375,32.25,10.9688,-38.25,-0.0371,-0.1648,0.9856,0.0178,-0.1754,0.9843,0.4824,-0.3269,8.8914,0.4116,-0.321,8.0349,63.05187331182159
145121000,2.4326,2.35,-30.8125,10.1562,-39.1562,32.2188,11.0938,-38.1875,-0.0264,-0.184,0.9826,0.0158,-0.1946,0.9808,0.5098,-0.3181,9.1019,0.3999,-0.3101,7.7831,63.045715581155875
150121000,2.53,2.3794,-30.9062,9.6875,-39.5312,32.1562,11.0,-38.0625,-0.042,-0.1503,0.9877,0.0149,-0.1609,0.9869,0.4836,-0.3455,9.1103,0.4041,-0.3169,7.9047,63.09315358816676
155127000,2.4657,2.3885,-30.75,9.6875,-39.4688,32.3125,10.9688,-38.3125,-0.0497,-0.1551,0.9866,0.0159,-0.1677,0.9857,0.4448,-0.3398,8.6132,0.4468,-0.3181,8.3949,63.08611309654447
