saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,330260000,360254000,30,26.72311782836914,1.7197037935256958,929.0618286132812,1026.18701171875,38.40072173873943,1.1045411404431908
2,690632000,715632000,25,31.93882942199707,2.0566515922546387,1269.3416748046875,1477.0750732421875,46.24700090683001,1.1636544380136764
3,1131011000,1161012000,30,49.37936019897461,3.181067943572998,1652.8206787109375,2044.0609130859373,41.39504653056204,1.2367106361956546
4,1356263000,1421264000,65,269.6293029785156,17.42217445373535,4150.28076171875,6737.697265625,24.988742659628013,1.6234316790738579
5,1626516000,1671516000,45,105.61905670166016,6.791785717010498,2350.68359375,3661.87255859375,34.67056677979393,1.5577904947862573
6,1896644000,1961785000,65,282.9934997558594,18.27031135559082,4415.80078125,7497.19970703125,26.49248026367793,1.6978120341989216
7,2402149000,2482274000,80,252.2608184814453,16.302858352661133,3963.660400390625,7320.80615234375,29.020781730644472,1.8469811772023337
8,2797527000,2887653000,90,270.91033935546875,17.508520126342773,3734.84130859375,7896.71630859375,29.148818488733486,2.1143378409207534
9,3973664000,4043665000,70,303.2051696777344,19.58379173278809,4401.13720703125,6887.0107421875,22.71402809360886,1.5648252754276377
10,4218916000,4238917000,20,17.904617309570312,1.1483136415481567,911.008056640625,1042.90869140625,58.24803029153816,1.1447853658418932
11,4338921000,4429043000,90,132.78298950195312,8.503902435302734,1736.090576171875,2673.508544921875,20.134420492788724,1.5399591367041638
12,4564170000,4614170000,50,97.35621643066406,6.24181079864502,2152.034912109375,3135.31591796875,32.20457853558519,1.4569075530914997
13,4774422000,4834423000,60,303.6141357421875,19.59605026245117,4763.63623046875,8138.80517578125,26.80641056413881,1.7085278518381697
14,5209808000,5294802000,85,269.03228759765625,17.356019973754883,3218.787841796875,6883.57373046875,25.586422328472658,2.1385608709849055
15,5475054000,5530054000,55,176.94342041015625,11.383597373962402,3233.302978515625,5219.24853515625,29.496708739200308,1.614215732282643
16,5840307000,5955433000,115,46.67291641235352,3.006769180297852,2383.5283203125,4162.52197265625,89.18495548640071,1.7463698405356096
17,6210686000,6280812000,70,249.85194396972656,16.145416259765625,3715.258056640625,6776.68115234375,27.122787378291722,1.8240135810300337
18,6566064000,6661190000,95,243.7587738037109,15.750252723693848,3110.716796875,7448.0400390625,30.55496187004988,2.3943163345968164
22,8172580000,8212580000,40,85.74464416503906,5.517516136169434,2162.12548828125,2985.1435546875,34.81434419322766,1.3806523122117653
23,9468718000,9503718000,35,54.22457504272461,3.490722417831421,1553.7425537109375,2036.6202392578125,37.558989400158865,1.3107835879203904
24,9628845000,9673970000,45,79.24242401123047,5.107852458953857,1778.2701416015625,2712.80029296875,34.234191177497095,1.5255276628136611
28,10409602000,10469606000,60,277.61883544921875,17.830299377441406,4685.01904296875,7810.8466796875,28.135146763542412,1.6671963567383945
29,10654855000,10704861000,50,143.98770141601562,9.260950088500977,2711.957763671875,5018.7529296875,34.85542779231608,1.8506014352127382
30,10890107000,10915107000,25,43.31168746948242,2.7939014434814453,1319.6243896484375,2254.3154296875,52.04866310683229,1.7083008220908031
31,11170362000,11205368000,35,59.61014938354492,3.842978239059448,1702.9930419921875,2382.561767578125,39.96906218516907,1.3990437475839406
35,12621624000,12676749000,55,222.4368438720703,14.379095077514648,4069.444580078125,6567.0068359375,29.523017507452003,1.61373541443128
39,14013013000,14058013000,45,72.79792022705078,4.687375068664551,1617.0155029296875,2567.78173828125,35.272734856607826,1.587975955474129
40,14288265000,14358266000,70,253.3211364746093,16.37119483947754,3666.378662109375,6940.6982421875,27.398812190640772,1.8930663965282606
43,15504407000,15539403000,35,72.15074920654297,4.6189045906066895,1755.6527099609375,2551.42822265625,35.36246332456482,1.4532647648252814
44,15734530000,15824656000,90,139.813720703125,8.986236572265625,2638.45947265625,5424.4384765625,38.79761191736354,2.055911236378206
48,17035793000,17075805000,40,95.3557357788086,6.126176357269287,2399.89453125,3628.647705078125,38.05379587752642,1.5120029892264146
49,17291045000,17431172000,140,304.7184753417969,19.625139236450195,3384.642822265625,7788.7529296875,25.560487991254895,2.301203801609363
50,17601303000,17666301000,65,271.4257202148437,17.529226303100586,4196.52392578125,6324.41015625,23.30070323197076,1.5070592395282507
53,19442941000,19498072000,55,105.13121795654295,6.755059719085693,1754.0833740234375,3274.370361328125,31.145557190078584,1.8667130706663742
56,20393826000,20423963000,30,39.40165328979492,2.5406529903411865,1347.2486572265625,1850.893798828125,46.97502881960308,1.3738323574494133
57,20894331000,20924331000,30,48.8065071105957,3.148568868637085,1608.7735595703125,2102.231689453125,43.07277479802972,1.306729388326478
58,21229709000,21274710000,45,202.3967437744141,13.077367782592772,4135.76025390625,6285.630859375,31.055988066590604,1.5198247658186146
59,21389836000,21404836000,15,13.324546813964844,0.8603090047836304,892.4971923828125,924.8311157226562,69.40807283241959,1.0362285995023892
62,22630973000,22700974000,70,96.1545639038086,6.187756061553955,2081.731689453125,4059.534912109375,42.21884793914167,1.9500759548776543
63,22871225000,22966226000,95,311.5115051269531,20.03390884399414,3531.564208984375,6744.3369140625,21.650362195495536,1.9097307920679347
64,23521741000,23546857000,25,26.156494140625,1.6829619407653809,1038.1322021484375,1140.2904052734375,43.59492518924368,1.0984057742487723
65,24197363000,24242489000,45,50.41377258300781,3.247975826263428,1240.170166015625,1762.531982421875,34.96131894354489,1.4212017275697542
