timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.7151,3.7408,-30.6562,16.2812,-38.25,32.3438,18.0938,-37.9375,-0.1076,-0.0513,0.9929,-0.1922,-0.0639,0.9793,0.3584,-0.4165,8.5026,0.4299,-0.3462,8.5171,63.02684487589395
5001000,3.7408,3.6912,-30.75,16.1875,-38.3438,32.25,18.0,-37.7812,-0.1047,-0.0483,0.9933,-0.1923,-0.0591,0.9796,0.3616,-0.4309,8.6984,0.4255,-0.3589,8.6087,63.02857824042995
10001000,3.7702,3.7629,-30.75,15.9375,-38.4375,32.2812,17.8438,-37.8438,-0.1183,-0.0288,0.9926,-0.1867,-0.0405,0.9816,0.3391,-0.4507,8.6707,0.406,-0.3828,8.6565,63.062814976973556
15001000,3.8584,3.8143,-30.5938,16.125,-38.2812,32.4375,18.0625,-37.875,-0.1231,-0.0454,0.9914,-0.2,-0.0581,0.9781,0.3391,-0.4392,8.5424,0.4436,-0.3513,8.7266,63.062379311123365
20001000,3.7666,3.761,-30.6562,16.125,-38.4375,32.375,18.0,-38.25,-0.1173,-0.0444,0.9921,-0.1789,-0.0561,0.9823,0.3542,-0.4385,8.7018,0.4272,-0.3501,8.5304,63.059360563599114
25001000,3.7592,3.7739,-30.625,16.0938,-38.0625,32.4062,17.8438,-38.125,-0.1038,-0.0347,0.994,-0.1886,-0.0474,0.9809,0.332,-0.4368,8.4368,0.4128,-0.3801,8.7028,63.05551981936236
30001000,3.807,3.8437,-30.5,16.375,-38.25,32.5312,18.1875,-37.9688,-0.123,-0.0659,0.9902,-0.1987,-0.0795,0.9768,0.3687,-0.4087,8.5292,0.4512,-0.3398,8.6842,63.05788137203786
35001000,3.807,3.7849,-30.7812,16.2188,-38.1562,32.25,17.9688,-38.0938,-0.094,-0.0444,0.9946,-0.1732,-0.0552,0.9833,0.3547,-0.4287,8.5981,0.4221,-0.3699,8.6924,63.05551972032266
40001000,3.807,3.7169,-30.6875,16.0938,-38.125,32.3125,17.875,-38.0625,-0.1008,-0.0366,0.9942,-0.1809,-0.0474,0.9824,0.3384,-0.4463,8.6134,0.4116,-0.3823,8.7136,63.025205907557336
45001000,3.7739,3.7702,-30.625,16.125,-38.25,32.4062,17.875,-38.1875,-0.1154,-0.0376,0.9926,-0.1809,-0.0503,0.9822,0.3372,-0.4297,8.4144,0.4121,-0.3743,8.6296,63.05551981936236
50126000,3.7923,3.7592,-30.8125,16.25,-38.125,32.2188,18.0625,-38.0625,-0.094,-0.0503,0.9943,-0.1789,-0.061,0.982,0.3557,-0.4268,8.5872,0.4312,-0.3535,8.6119,63.057385310445596
55126000,3.796,3.829,-30.75,16.2188,-38.3125,32.3125,17.9688,-38.125,-0.1066,-0.0444,0.9933,-0.1818,-0.0581,0.9816,0.3586,-0.4268,8.6196,0.4236,-0.3643,8.6465,63.08705542740127
60126000,3.7666,3.8254,-30.6875,16.0938,-38.1562,32.3125,17.9688,-37.9062,-0.1037,-0.0405,0.9938,-0.1866,-0.0513,0.9811,0.3435,-0.4412,8.6128,0.4065,-0.3608,8.4181,63.02839142005767
65126000,3.8584,3.8437,-30.5,16.0625,-38.1875,32.5,17.8438,-38.1562,-0.1203,-0.0317,0.9922,-0.1867,-0.0444,0.9814,0.3359,-0.4368,8.48,0.4128,-0.3875,8.7842,63.02518551642668
70126000,3.829,3.7537,-30.8125,16.0938,-38.1562,32.2188,17.8438,-38.125,-0.1008,-0.0366,0.9942,-0.1752,-0.0483,0.9834,0.3474,-0.4399,8.6424,0.3962,-0.375,8.4611,63.05559652505082
