saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
1,505379000,560510000,55,301.4041748046875,19.39238548278809,4537.9169921875,9270.9248046875,30.759112114804445,2.042991271248101
2,790757000,830757000,40,122.94237518310548,7.898619651794434,3056.07373046875,4175.4140625,33.96236697299287,1.3662674499216227
3,1106012000,1166010000,60,322.480224609375,20.811521530151367,5424.3994140625,8773.80078125,27.20725214043073,1.6174695319272276
4,1611514000,1671526000,60,324.1646728515625,20.880002975463867,5467.453125,9332.1943359375,28.788437228046696,1.7068631632644313
5,2237019000,2307145000,70,304.6755676269531,19.6072006225586,4366.52197265625,6718.4931640625,22.05130269023957,1.538637205110752
6,2842650000,2902650000,60,296.0611877441406,19.050931930541992,5072.732421875,9221.9775390625,31.14889056998662,1.8179507161258552
7,3037777000,3072777000,35,36.52099990844727,2.339912176132202,1157.6318359375,1370.3345947265625,37.52182574852244,1.1837395553455963
8,3152903000,3207903000,55,148.89585876464844,9.570880889892578,2716.500732421875,4610.46826171875,30.964382085375966,1.6972085472652618
9,3553281000,3568281000,15,12.66910457611084,0.8157979846000671,844.026123046875,942.953857421875,74.42940041713216,1.1172093276187682
10,3748418000,3788533000,40,84.29896545410156,5.427699089050293,2148.567138671875,2922.505859375,34.668347869182604,1.3602115599615523
11,3883534000,4013660000,130,305.1265563964844,19.70130729675293,4706.26513671875,9672.9404296875,31.70140463656788,2.0553326573588584
12,4749417000,4804420000,55,269.9296875,17.37254524230957,5009.02099609375,8569.1025390625,31.745683916529188,1.710734002861049
13,5204800000,5269796000,65,257.8658142089844,16.62129783630371,4219.6875,8672.0029296875,33.6299053687643,2.0551291842553505
14,5465048000,5510049000,45,180.02699279785156,11.599777221679688,4010.75048828125,6341.85205078125,35.227228718431014,1.5812133089084184
15,6165679000,6230805000,65,262.4019470214844,16.945207595825195,3702.38232421875,6485.13916015625,24.7145237821931,1.7516125003445444
16,6786310000,6851316000,65,317.0915222167969,20.412303924560547,4644.373046875,8323.5185546875,26.249577713391762,1.7921726938554257
17,7376815000,7401815000,25,25.08168601989746,1.6064350605010986,1033.9232177734375,1158.394775390625,46.18488463940036,1.1203876220956117
18,7712068000,7772194000,60,290.7543334960937,18.71714401245117,4900.7021484375,8595.5009765625,29.56276136354811,1.7539325419527934
19,8042446000,8097446000,55,244.8831787109375,15.780282020568848,4485.6279296875,7868.03173828125,32.12973540975124,1.7540535821546375
20,8768078000,8818203000,50,140.90670776367188,9.079595565795898,2953.166259765625,4975.0283203125,35.307249734743614,1.6846421375230456
21,9078458000,9113456000,35,57.85872650146485,3.7207283973693848,1648.64990234375,2171.099609375,37.5241513364459,1.3168954829576165
22,9593835000,9643960000,50,183.590576171875,11.814292907714844,3819.7080078125,6127.99072265625,33.37856904441167,1.6043086827900428
23,10329594000,10369592000,40,81.32945251464844,5.221909999847412,2047.825927734375,2747.72412109375,33.785105347891665,1.3417762144137475
24,10679845000,10729970000,50,185.5599670410156,11.936142921447754,3732.89892578125,6231.271484375,33.58090424211845,1.6692848127600646
25,11060223000,11115223000,55,207.28163146972656,13.342455863952637,3392.04052734375,6391.888671875,30.836734671342715,1.884378627067991
26,11325475000,11390601000,65,322.42022705078125,20.78633117675781,4948.0771484375,9064.8544921875,28.115030421958558,1.8319953833076335
27,11520603000,11555727000,35,71.11418914794922,4.553723335266113,1910.1298828125,2788.75390625,39.21515438287778,1.459981298310355
28,11635728000,11690853000,55,271.50201416015625,17.46190643310547,5058.037109375,8469.3291015625,31.194350906607013,1.6744300048460932
29,11865980000,11890980000,25,32.59543228149414,2.102400779724121,1317.842529296875,1769.4840087890625,54.28625684444984,1.3427127820295475
30,12156233000,12196233000,40,168.17218017578125,10.81789207458496,4221.7841796875,6252.70703125,37.18038872252465,1.48105795207012
31,12561621000,12621741000,60,213.13601684570312,13.727498054504396,3834.197265625,7593.79638671875,35.62887445821123,1.9805439993398226
32,13157121000,13217242000,60,219.9074249267578,14.199861526489258,3617.299072265625,7526.76513671875,34.22697136863663,2.0807693769164923
33,14148125000,14198125000,50,224.253646850586,14.474838256835938,4228.95556640625,7885.19921875,35.16196650306289,1.8645736742632204
34,14378377000,14408378000,30,34.320640563964844,2.2089626789093018,1165.4962158203125,1495.677001953125,43.57951883693919,1.2832963176121692
35,14698630000,14843756000,145,442.076904296875,28.470014572143555,3869.1767578125,8734.771484375,19.75848862375583,2.2575271255669747
36,15028883000,15053883000,25,28.88307762145996,1.8455030918121336,1159.0902099609375,1418.582275390625,49.11465093791205,1.2238756424648196
37,15324135000,15349261000,25,29.621938705444336,1.9053375720977783,1242.8177490234375,1386.7896728515625,46.816303505370456,1.115843150728458
38,15594388000,15629513000,35,74.34614562988281,4.748934745788574,2137.704833984375,2768.66845703125,37.240242026997656,1.2951593751466846
