fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg],dispersion [px],euclidian distance from previous [px],angle from previous [rad],time since previous [ns],threshold y [px],region,transition
1,125126000,405379000,280,817.936,593.668,0.2542031386538393,1.2033775944858045,24.903999999999883,0.0,0.0,0.0,639.3998035190616,screen,0
2,450380000,1096011000,646,666.093,510.427,-9.597995692443735,6.551811148064424,42.520000000000095,173.16281566779867,-0.04607894496815076,45001000.0,639.3998035190616,screen,0
3,1151012000,1321264000,170,665.598,818.029,-9.753022848571042,-13.219742872423696,45.00400000000002,307.60239828226304,0.027443653984209088,55001000.0,639.3998035190616,keyboard,1
4,1346264000,1516392000,170,678.349,803.816,-8.89576771346396,-12.319659049612667,22.526000000000067,19.09443295832587,-0.01465318340535597,25000000.0,639.3998035190616,keyboard,0
5,1551395000,1891769000,340,762.29,810.885,-3.397579409365579,-12.821623331204131,74.87800000000004,84.23812819620332,0.001466350131127115,35003000.0,639.3998035190616,keyboard,0
6,1956770000,2437280000,481,658.669,525.87,-10.067485759402418,5.555885889317183,55.16900000000004,303.26698116676005,-0.03350164415722295,65001000.0,639.3998035190616,screen,1
7,2492276000,2882669000,390,713.117,789.828,-6.603958018504541,-11.4447861079683,70.02700000000016,269.515139589597,0.02386518237398515,54996000.0,639.3998035190616,keyboard,1
8,2942655000,3693413000,751,656.972,507.681,-10.191235643767142,6.723859651799894,48.57799999999992,287.67897148384,-0.0308438509348611,59986000.0,639.3998035190616,screen,1
9,3753417000,4008666000,255,695.905,800.621,-7.741903580548549,-12.127716535476797,38.544000000000096,295.5158575931248,0.025109463934902824,60004000.0,639.3998035190616,keyboard,1
10,4058792000,4218918000,160,839.637,777.266,1.673502774462689,-10.660289732044706,29.42100000000005,145.6171138602877,-0.002811412589368332,50126000.0,639.3998035190616,keyboard,0
11,4243919000,4429051000,185,818.379,767.729,0.2843157097495391,-10.047244804974552,25.755999999999972,23.299290396919716,-0.04747082086899679,25001000.0,639.3998035190616,keyboard,0
12,4469171000,4959560000,490,735.601,791.46,-5.134292124339865,-11.561062651917284,54.025999999999954,86.11247090288377,0.04995827181343185,40120000.0,639.3998035190616,keyboard,0
13,5019676000,5810441000,791,684.588,490.797,-8.413731957728212,7.823202050628921,60.40700000000004,304.95994120211924,-0.03034890461958094,60116000.0,639.3998035190616,screen,1
14,5865435000,6050562000,185,849.045,756.203,2.2826049664657257,-9.300318487686107,28.128000000000043,312.2282012967438,0.017733565041811433,54994000.0,639.3998035190616,keyboard,1
15,6100687000,6596068000,495,643.439,769.425,-11.127721469701823,-10.08575092262446,34.88600000000008,206.0306980039625,0.05371030196893647,50125000.0,639.3998035190616,keyboard,0
16,6626193000,6831320000,205,679.497,766.626,-8.775178003661141,-9.932932068398587,24.416000000000054,36.16647294110941,-0.0013520993422850656,30125000.0,639.3998035190616,keyboard,0
17,6851320000,7071572000,220,706.678,761.723,-6.999278846402194,-9.633356426943552,40.458000000000084,27.619669983546192,-0.0031147885586254942,20000000.0,639.3998035190616,keyboard,0
18,7216713000,7526955000,310,702.974,494.456,-7.21692419789505,7.595901901750417,59.25999999999999,267.29266526599633,-0.02765743399374185,145141000.0,639.3998035190616,screen,1
19,7556952000,7652085000,95,655.132,528.173,-10.29477198660728,5.406427834129803,25.14400000000012,58.52942040546795,0.04411635560443257,29997000.0,639.3998035190616,screen,0
20,7712204000,7892338000,180,612.351,806.248,-13.219906076690402,-12.409014679287244,40.5089999999999,281.3466182238557,0.030079815311523924,60119000.0,639.3998035190616,keyboard,1
21,7977343000,8087458000,110,888.444,757.872,4.849826583606203,-9.397249624690774,29.40199999999993,280.2990938711718,-0.003027370501730285,85005000.0,639.3998035190616,keyboard,0
22,8107458000,8187584000,80,913.107,765.676,6.4613656031425615,-9.88903878699114,21.822000000000003,25.86824278918075,0.0053486843548177605,20000000.0,639.3998035190616,keyboard,0
23,8237584000,8637963000,400,700.643,736.503,-7.37230902384441,-8.007297171486409,68.644,214.45749048471117,-0.05244955197057192,50000000.0,639.3998035190616,keyboard,0
24,8678089000,8863216000,185,776.581,810.745,-2.459190351855544,-12.816419661398529,26.437000000000126,106.20006783425325,0.013510690230547592,40126000.0,639.3998035190616,keyboard,0
25,8903216000,9183469000,280,726.572,790.575,-5.724412609679805,-11.499890281351632,28.8839999999999,53.92336210771728,-0.04814004008654411,40000000.0,639.3998035190616,keyboard,0
26,9238594000,9408721000,170,898.11,736.424,5.467231807317214,-8.011571570507506,30.702999999999975,179.8822288193028,-0.005336845229620004,55125000.0,639.3998035190616,keyboard,0
27,9428725000,9688974000,260,920.447,725.525,6.911136450563995,-7.300934078840004,36.26700000000005,24.854170072645747,-0.00792290396324374,20004000.0,639.3998035190616,keyboard,0
28,9723974000,10014227000,290,871.383,770.177,3.7438541456097183,-10.195942267997392,48.70100000000002,66.34061501071572,0.0419444186420162,35000000.0,639.3998035190616,keyboard,0
29,10069353000,10269480000,200,726.635,797.102,-5.72580266862687,-11.91989498561803,40.84000000000003,147.23090412342108,0.051621283064850094,55126000.0,639.3998035190616,keyboard,0
30,10319605000,10594858000,275,884.372,738.139,4.575371823816993,-8.126644042455128,42.152000000000044,168.39713934031062,-0.006243448682649723,50125000.0,639.3998035190616,keyboard,0
31,10659867000,10895118000,235,712.254,482.216,-6.622186115583877,8.38814660228366,52.01800000000003,308.4172301493546,-0.03774890341176334,65009000.0,639.3998035190616,screen,1
32,10960112000,11195364000,235,620.512,729.201,-12.565481115149426,-7.492020237891689,41.67000000000007,263.4733094432907,0.03362287764766334,64994000.0,639.3998035190616,keyboard,1
33,11240365000,11475621000,235,757.041,794.172,-3.7324384041005847,-11.743796625725937,33.329000000000065,151.19986336634048,0.007752116908855937,45001000.0,639.3998035190616,keyboard,0
34,11535743000,11986131000,450,920.656,754.992,6.944660956985042,-9.197709029064368,50.714000000000055,168.2407222553445,-0.004102198759568783,60122000.0,639.3998035190616,keyboard,0
35,12036123000,12281378000,245,727.939,743.453,-5.602141038041063,-8.465912143512684,32.433999999999855,193.06214183521323,-0.053787359509068024,49992000.0,639.3998035190616,keyboard,0
36,12301375000,12571629000,270,734.58,707.582,-5.153485236863464,-6.154633253800641,25.851999999999975,36.480563619549514,-0.02422051744145661,19997000.0,639.3998035190616,keyboard,0
37,12626754000,12932007000,305,952.488,773.407,9.033909317166843,-10.361656441674748,45.82899999999995,227.63309752538186,0.005120119352137601,55125000.0,639.3998035190616,keyboard,0
38,12962007000,13072133000,110,920.089,786.296,6.934192948407094,-11.21131789025034,22.415000000000077,34.86863235058124,0.04822285737680303,30000000.0,639.3998035190616,keyboard,0
39,13132134000,13297386000,165,743.117,517.652,-4.599770544952436,6.112264230718986,30.346999999999923,321.6965767924801,-0.03758226719670736,60001000.0,639.3998035190616,screen,1
40,13332386000,13482512000,150,704.153,470.106,-7.158386429979472,9.164362265988654,27.316000000000088,61.472070178252494,-0.039397589451696136,35000000.0,639.3998035190616,screen,0
41,13502513000,13702765000,200,724.816,475.634,-5.809160816151915,8.817238264841118,28.153000000000077,21.38967865583774,0.004562456155454794,20001000.0,639.3998035190616,screen,0
42,13802766000,13998018000,195,994.48,732.626,11.714800142760897,-7.716449574733885,58.16700000000003,372.50981323986616,0.013287916925356334,100001000.0,639.3998035190616,keyboard,1
