section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388130972450,3.3826,3.276,-30.875,19.0625,-38.1875,32.1562,19.1875,-37.625,0.0566,-0.2232,0.9731,0.0052,-0.2308,0.973,0.6558,-0.3279,10.8711,0.5786,-0.271,9.3616
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388135972450,3.3403,3.2135,-30.75,19.0312,-37.9375,32.25,19.0625,-37.75,0.0634,-0.2127,0.9751,0.009,-0.2184,0.9758,0.6445,-0.3357,10.8285,0.5669,-0.2886,9.422
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388140972450,3.3881,3.2264,-30.9062,19.2188,-37.9062,32.125,19.2188,-37.7812,0.0688,-0.2308,0.9706,0.0166,-0.2365,0.9715,0.6777,-0.3127,10.9571,0.584,-0.2705,9.4173
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388145972450,3.3219,3.1878,-30.9062,19.125,-37.8125,32.0938,19.3125,-37.5,0.0755,-0.2289,0.9705,0.0052,-0.2346,0.9721,0.6602,-0.323,10.8677,0.583,-0.2605,9.2961
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388150972450,3.3991,3.2705,-30.875,19.25,-37.875,32.125,19.1875,-37.5625,0.0708,-0.2261,0.9715,0.0081,-0.2318,0.9727,0.6743,-0.3088,10.8745,0.5688,-0.2705,9.2453
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388155972450,3.3917,3.2227,-30.8125,19.1875,-38.125,32.1875,19.25,-37.625,0.0566,-0.2261,0.9725,0.0081,-0.2318,0.9727,0.6685,-0.3181,10.9094,0.5869,-0.2722,9.4695
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388161097450,3.3109,3.2337,-30.9688,19.0312,-37.9375,32.0312,19.125,-37.75,0.0756,-0.2213,0.9723,0.0185,-0.2261,0.9739,0.6543,-0.3401,10.9893,0.561,-0.2859,9.326
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388166097450,3.2888,3.2558,-30.9375,19.0938,-37.9375,32.0938,19.0938,-37.8125,0.0728,-0.2175,0.9733,0.0271,-0.2213,0.9748,0.6494,-0.3296,10.817,0.5654,-0.2893,9.4135
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388171097450,3.2778,3.2301,-30.9375,19.3438,-37.7188,32.0625,19.25,-37.5312,0.0801,-0.2337,0.969,0.0166,-0.2394,0.9708,0.6875,-0.2986,10.9136,0.5674,-0.26,9.1132
2d53c909-68d9-44cb-8662-a8da3d3995fe,da444b83-c4f1-4292-ad68-4dcf826ca9d7,1759315388176097450,3.3072,3.1786,-30.9062,19.3125,-37.875,32.125,19.3125,-37.4688,0.0717,-0.2318,0.9701,0.0071,-0.2365,0.9716,0.6753,-0.3047,10.84,0.585,-0.2622,9.3371
