section id,recording id,timestamp [ns]
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268628000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268678000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268728000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268778000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268828000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268878000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268928000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168268978000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269028000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269078000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269128000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269178000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269228000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269278000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269328000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269378000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269428000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269478000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269528000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269578000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269628000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269678000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269728000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269778000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269828000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269878000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269928000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168269978000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270028000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270078000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270128000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270178000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270228000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270278000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270328000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270378000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270428000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270478000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270528000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270578000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270628000000
cf4c0a4f-a908-43f8-be25-a29502aa88a3,0e25fed3-cb9e-4d22-a9b6-d569a6f938b1,1762168270677999999
