timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.682,4.0054,-30.625,15.125,-39.2812,32.3438,18.5625,-40.1875,-0.1114,-0.1445,0.9832,-0.1865,-0.1551,0.9701,0.468,-0.3723,9.2327,0.5469,-0.2808,9.109,63.06906975197906
4998000,3.7427,3.7776,-30.9062,15.125,-39.625,32.0312,18.625,-39.5,-0.1055,-0.1493,0.9831,-0.1939,-0.16,0.9679,0.5112,-0.3718,9.7129,0.5293,-0.2617,8.7007,63.03476773781275
10001000,3.7372,3.9687,-30.8125,15.125,-39.5625,32.125,18.5938,-39.75,-0.1056,-0.1445,0.9839,-0.1893,-0.1571,0.9693,0.4888,-0.3718,9.4602,0.5444,-0.2712,8.9766,63.033297834874546
14998000,3.6747,3.7574,-30.8125,15.1875,-39.25,32.125,18.5938,-40.125,-0.0922,-0.1445,0.9852,-0.1665,-0.1571,0.9734,0.4785,-0.3662,9.2827,0.5479,-0.2771,9.0798,63.035683631892184
20001000,3.6747,3.8401,-30.75,14.9688,-39.6875,32.1875,18.5,-39.75,-0.1163,-0.1368,0.9837,-0.1981,-0.1474,0.969,0.4729,-0.3855,9.4338,0.521,-0.2881,8.8972,63.036514703305095
24998000,3.7078,3.7519,-30.7812,15.25,-39.4375,32.1562,18.6875,-39.9375,-0.1036,-0.1493,0.9833,-0.1845,-0.1609,0.9696,0.4917,-0.3572,9.3307,0.5571,-0.2664,9.0667,63.033187488893496
29999000,3.7225,3.807,-30.875,15.2812,-39.5312,32.0938,18.75,-39.8125,-0.1054,-0.1571,0.9819,-0.1861,-0.1686,0.968,0.4983,-0.3501,9.3264,0.5518,-0.2517,8.8447,63.064898926185556
34999000,3.7298,3.8952,-30.9375,15.125,-39.8125,32.0,18.6875,-39.875,-0.1113,-0.1493,0.9825,-0.1626,-0.1609,0.9735,0.5078,-0.3723,9.6798,0.5464,-0.2585,8.859,63.038275823106076
39999000,3.6931,3.728,-30.875,15.25,-39.4688,32.0938,18.6875,-39.625,-0.1026,-0.1522,0.983,-0.1891,-0.1648,0.968,0.501,-0.3672,9.546,0.5396,-0.2615,8.8139,63.062751114504984
45013000,3.6876,3.7427,-31.0625,14.8125,-39.8125,31.8906,18.375,-39.8438,-0.0963,-0.1223,0.9878,-0.1738,-0.1339,0.9756,0.4604,-0.4009,9.4653,0.5024,-0.3069,8.8954,63.05382768357524
49999000,3.7004,3.7702,-30.9062,15.125,-39.875,32.0312,18.6875,-39.8125,-0.1209,-0.1474,0.9817,-0.1864,-0.16,0.9694,0.4717,-0.3723,9.2737,0.5156,-0.2688,8.6243,63.03817598297082
55004000,3.6784,3.8437,-30.75,15.0312,-39.3438,32.2188,18.4688,-40.0625,-0.1058,-0.1329,0.9855,-0.185,-0.1435,0.9722,0.4348,-0.3818,8.9669,0.5083,-0.3049,8.9398,63.06665836153046
60124000,3.649,3.7592,-30.9062,15.0625,-39.4375,32.0312,18.625,-39.8125,-0.0895,-0.1223,0.9885,-0.1909,-0.1329,0.9726,0.4148,-0.4001,8.9471,0.5103,-0.2886,8.7815,63.039260385968994
65124000,3.728,3.4322,-31.0,14.8438,-39.75,31.9375,18.4062,-39.5938,-0.1036,-0.0698,0.9922,-0.2044,-0.0805,0.9756,0.3748,-0.4121,8.635,0.4641,-0.3269,8.686,63.0384327093401
70124000,3.7114,3.4193,-30.9375,14.7188,-39.875,32.0312,18.0938,-39.75,-0.1145,-0.021,0.9932,-0.2126,-0.0347,0.9765,0.3467,-0.4504,8.7517,0.3821,-0.3911,8.4827,63.05920574896262
75138000,3.9172,3.6655,-30.7812,14.8438,-39.8125,32.2188,18.1562,-39.9375,-0.1184,0.0034,0.993,-0.2261,-0.0083,0.9741,0.3223,-0.4692,8.6922,0.4019,-0.4089,8.9009,63.08714305434983
80124000,3.7923,3.7629,-30.9688,14.5,-39.6875,32.0,17.75,-40.4375,-0.0871,0.0668,0.994,-0.1885,0.0542,0.9806,0.2484,-0.5151,8.3946,0.332,-0.4636,8.7372,63.05707552241858
85128000,3.6508,3.5957,-31.125,14.4062,-39.625,31.875,17.5312,-40.1875,-0.0722,0.1116,0.9911,-0.1954,0.1019,0.9754,0.2222,-0.542,8.4098,0.2386,-0.4939,8.0482,63.07996537134433
90124000,3.7335,3.5718,-31.2812,14.4375,-39.9375,31.7188,17.625,-40.125,-0.0769,0.1261,0.989,-0.1933,0.1145,0.9744,0.196,-0.5488,8.2008,0.24,-0.4961,8.0877,63.080863282773805
95124000,3.6784,3.5534,-31.0625,13.7188,-39.8125,31.9062,16.8438,-39.9375,-0.0939,0.2079,0.9736,-0.2057,0.1974,0.9585,0.0957,-0.6152,7.8594,0.1122,-0.604,7.911,63.04631971566619
100126000,3.6894,3.7702,-31.25,14.0938,-39.625,31.7188,17.2188,-40.0938,-0.0714,0.1869,0.9798,-0.1886,0.1773,0.9659,0.1257,-0.5918,7.9198,0.1831,-0.5654,8.2473,63.04803860454344
