section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,1,1759226810092560287,1759226810122560287,30,31.139971176682945,2.0081956446693527,1126.7794615839132,1445.437047506945
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,2,1759226810708191287,1759226810763192287,55,278.64948423190066,17.946338697065336,5056.784323208329,8213.011657611463
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,3,1759226810943319287,1759226810968453287,25,24.57284831403087,1.5742877307029268,941.7185451025267,1055.7936590986437
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,4,1759226811288697287,1759226811328697287,40,130.13849303547474,8.33007055255666,3254.84936941081,4626.031097075252
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,5,1759226811644076287,1759226811674076287,30,32.20103691543955,2.06233046694598,1057.0329499776203,1238.8913585473836
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,6,1759226811834203287,1759226811964329287,130,306.2763865755601,19.774961672623235,3381.5507787862302,9470.270018194726
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,7,1759226812679962287,1759226812734975287,55,345.2214025417478,22.25244280544757,6332.203708297267,10403.353922665774
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,8,1759226813065341287,1759226813080341287,15,15.788181838627027,1.0133739245768287,1046.755533110593,1114.2399650466868
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,9,1759226813575846287,1759226813600846287,25,28.27186089106816,1.823814476681193,1178.9680062050716,1331.016472934191
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,10,1759226813996228287,1759226814046226287,50,142.51131118859422,9.160627709064437,3037.8715216399837,4723.932583678653
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,11,1759226814271489287,1759226814331479287,60,325.3425912483909,21.01052538708608,5455.74666169043,8690.711348896937
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,12,1759226816098122287,1759226816163248287,65,314.8372311144569,20.24683550686098,4943.126798334842,8573.76305199227
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,13,1759226816358375287,1759226816383375287,25,26.856684471873837,1.7302659616043317,1078.3834853474984,1318.3130648624833
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,14,1759226816538627287,1759226816593637287,55,256.9367173030351,16.543643224181437,4699.649972854673,8151.75092758289
