section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,1,1759226809652180287,1759226810092560287,440,695.698,529.699,-7.668011358491734,5.322885511616999
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,2,1759226810122560287,1759226810708191287,586,716.325,516.652,-6.337747297079555,6.1700745462723505
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,3,1759226810763192287,1759226810943319287,180,678.797,794.847,-8.85447102710263,-11.74444737256194
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,4,1759226810968453287,1759226811288697287,320,698.133,818.749,-7.618007271834939,-13.293406540672713
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,5,1759226811328697287,1759226811644076287,315,838.843,813.294,1.6294361289194805,-12.981946102383713
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,6,1759226811674076287,1759226811834203287,160,800.169,800.402,-0.9086829308074048,-12.153508421539367
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,7,1759226811964329287,1759226812679962287,716,715.505,485.394,-6.408635397797883,8.184713072450782
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,8,1759226812734975287,1759226813065341287,330,768.105,795.511,-3.008447207683702,-11.83317795752523
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,9,1759226813080341287,1759226813575846287,496,740.73,762.51,-4.780188343849678,-9.698527643903649
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,10,1759226813600846287,1759226813996228287,395,730.112,786.576,-5.489639589909766,-11.244246951566158
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,11,1759226814046226287,1759226814271489287,225,876.413,750.771,4.063120618837533,-8.943505042949747
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,12,1759226814331479287,1759226816098122287,1767,735.976,441.576,-5.104119868929069,11.015956695911665
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,13,1759226816163248287,1759226816358375287,195,633.715,719.616,-11.699841484200258,-6.886673819758381
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,14,1759226816383375287,1759226816538627287,155,658.743,708.465,-10.069160155784303,-6.184518942587099
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,15,1759226816593637287,1759226816763754287,170,903.206,732.039,5.795912169539278,-7.727167604458358
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,16,1759226816828880287,1759226817219147287,390,748.859,439.126,-4.263268795859064,11.178648853907486
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,17,1759226817269273287,1759226817574529287,305,753.416,722.294,-3.93635570446678,-7.108274338000851
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,18,1759226817634650287,1759226817964895287,330,754.451,429.848,-3.902778176340464,11.778304546124652
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,19,1759226817994904287,1759226818300145287,305,713.592,451.368,-6.558712221609125,10.37516941390461
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,20,1759226818360271287,1759226818485397287,125,694.253,752.273,-7.800347893788379,-9.018989255516447
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,21,1759226818505398287,1759226818760650287,255,664.614,739.527,-9.71544840494935,-8.182976113935215
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,22,1759226818815651287,1759226818990785287,175,905.116,732.376,5.920104821036329,-7.748193612897665
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,23,1759226819020903287,1759226819126032287,105,928.459,717.534,7.425813457666824,-6.783232108023982
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,24,1759226819186029287,1759226819471283287,285,755.618,1038.585,-4.08576094201277,-27.43508704010355
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,25,1759226819651412287,1759226820071914287,421,711.503,632.603,-6.627430119434902,-1.3120526923440763
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,26,1759226820131914287,1759226820292041287,160,740.898,391.191,-4.821230462649447,14.260977438871215
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,27,1759226820317041287,1759226820617420287,300,720.078,383.264,-6.202226712241781,14.758561979074315
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,28,1759226820677420287,1759226820962673287,285,816.519,720.33,0.1627224561945557,-6.987409697101298
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,29,1759226821022674287,1759226821187926287,165,778.795,1077.414,-2.5111715555771883,-29.94423434430322
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,30,1759226821217934287,1759226821418053287,200,778.922,1033.576,-2.454073499694909,-27.126696561569034
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,31,1759226821558179287,1759226821688306287,130,749.641,663.471,-4.165882634042974,-3.3088750969620233
04216434-9060-4566-a194-13ca982e27d0,7c474fe1-0c6f-4be3-b831-2fab4af32130,32,1759226821713441287,1759226822088685287,375,723.17,640.151,-5.874331454833827,-1.800128561978453
