timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.6049,3.5498,-32.1875,14.0625,-38.375,30.8438,15.7812,-39.5,0.0704,0.2507,0.9655,-0.0365,0.2422,0.9695,-0.1173,-0.8398,8.151,-0.1154,-0.7559,7.1823,63.06476301691778
4993000,3.6232,3.7776,-32.5625,14.125,-38.125,30.4844,15.7812,-39.4375,0.107,0.2535,0.9614,-0.0156,0.246,0.9691,-0.1081,-0.8374,8.2227,-0.1042,-0.7363,7.0769,63.08230539778964
9993000,3.4763,3.6839,-32.375,13.75,-37.8438,30.6875,15.4375,-39.125,0.1097,0.2855,0.9521,-0.0408,0.279,0.9594,-0.1428,-0.8706,8.2386,-0.1483,-0.7944,7.2755,63.0980826645311
14993000,3.4689,3.6526,-32.8125,13.7188,-38.0625,30.25,15.4688,-39.0625,0.1246,0.2865,0.95,-0.0052,0.2808,0.9597,-0.1586,-0.895,8.3586,-0.1376,-0.769,7.0947,63.094701887321726
19993000,3.4873,3.7574,-32.5312,13.625,-38.1562,30.5,15.3438,-38.875,0.0985,0.2883,0.9525,-0.0351,0.2808,0.9591,-0.161,-0.8999,8.3905,-0.1593,-0.7974,7.1899,63.05872755075224
24994000,3.5994,3.9025,-32.6562,13.7812,-38.1875,30.3906,15.5938,-39.2188,0.1015,0.2799,0.9546,-0.0202,0.2733,0.9617,-0.1421,-0.8784,8.3399,-0.132,-0.7559,7.0017,63.08128160310315
29993000,3.4854,3.4873,-32.3125,13.75,-38.3438,30.7031,15.6562,-38.875,0.0736,0.2771,0.958,-0.0512,0.2705,0.9614,-0.1531,-0.8745,8.1731,-0.1247,-0.7651,7.1896,63.04666220538562
34994000,3.5828,3.8364,-32.4688,13.75,-37.875,30.5938,15.4688,-39.2188,0.107,0.2827,0.9532,-0.0333,0.2771,0.9603,-0.1526,-0.8833,8.2836,-0.1309,-0.7715,7.1966,63.100329560470605
39993000,3.6159,3.7133,-32.5312,13.5625,-38.0,30.5312,15.5,-39.25,0.1096,0.2883,0.9512,-0.0155,0.2827,0.9591,-0.1726,-0.9087,8.3693,-0.1383,-0.772,7.121,63.104537871772735
45010000,3.5957,3.807,-32.625,13.8125,-38.0625,30.4688,15.5625,-39.4375,0.1097,0.2874,0.9515,-0.008,0.2808,0.9597,-0.1479,-0.8809,8.3051,-0.1388,-0.7705,7.0985,63.13303987168684
49994000,3.5571,3.6692,-32.125,13.9375,-38.0,30.9219,15.5625,-38.9375,0.0718,0.2752,0.9587,-0.0719,0.2677,0.9608,-0.1429,-0.8599,8.1091,-0.1378,-0.7773,7.1893,63.07480583291557
54994000,3.5498,3.7776,-32.5,13.4688,-38.25,30.5312,15.1562,-38.6875,0.0893,0.3144,0.9451,-0.0404,0.307,0.9509,-0.17,-0.9209,8.5443,-0.1886,-0.8115,7.0363,63.05530032003654
59994000,3.5259,3.739,-32.875,13.875,-38.125,30.1562,15.7812,-39.2188,0.1242,0.2705,0.9547,0.0005,0.2639,0.9645,-0.141,-0.8857,8.4396,-0.1271,-0.7319,6.7758,63.06950269599404
64994000,3.6526,3.829,-32.4375,13.875,-38.3438,30.6406,15.4688,-39.3125,0.0764,0.2771,0.9578,-0.0362,0.2705,0.962,-0.1454,-0.877,8.2864,-0.1335,-0.7734,7.1902,63.10566755640891
69994000,3.7813,3.7408,-32.75,13.1875,-38.25,30.3125,14.9688,-39.1875,0.0997,0.3338,0.9374,0.0152,0.3255,0.9454,-0.2039,-0.9585,8.6291,-0.1989,-0.811,6.9182,63.094618171362285
75119000,3.6324,3.8401,-32.5625,13.7812,-37.6875,30.4688,15.5625,-39.4375,0.1483,0.293,0.9445,0.0042,0.2874,0.9578,-0.1575,-0.8984,8.4116,-0.1608,-0.7539,6.6639,63.0807443629195
80119000,4.0789,3.66,-32.3125,14.125,-38.8438,30.7031,16.2812,-39.5,0.12,0.228,0.9663,-0.0205,0.2232,0.9746,-0.1146,-0.853,8.3371,-0.1011,-0.6782,6.4371,63.05589298582647
85121000,4.0789,3.3881,-31.8438,14.5,-38.0625,31.1719,16.0938,-39.75,0.1308,0.2146,0.9679,0.0033,0.2079,0.9781,-0.1075,-0.8013,7.802,-0.1003,-0.7026,6.7281,63.05843560682425
90119000,4.2553,3.671,-32.3125,14.5312,-38.4062,30.75,16.5312,-40.125,0.1661,0.2003,0.9655,0.0407,0.1955,0.9799,-0.0856,-0.8149,8.2025,-0.0477,-0.6421,6.6034,63.11761386245523
95119000,4.2002,3.8621,-32.1562,14.0312,-38.25,30.875,16.0625,-40.125,0.1553,0.2403,0.9582,0.0261,0.2384,0.9708,-0.1406,-0.877,8.3384,-0.0897,-0.6914,6.7139,63.091790100852265
100128000,4.1891,3.7702,-32.4375,14.0625,-38.3438,30.5938,16.0625,-39.8125,0.1694,0.2365,0.9567,0.0565,0.2327,0.9709,-0.1354,-0.876,8.3841,-0.087,-0.688,6.7037,63.08012253776938
105119000,3.9282,3.4322,-32.2188,14.375,-38.0625,30.7969,16.3125,-39.7812,0.1667,0.2108,0.9632,0.0215,0.2079,0.9779,-0.1174,-0.8418,8.1736,-0.0778,-0.6685,6.5782,63.0689010720022
110119000,3.8658,3.5718,-31.9375,14.4062,-38.5938,31.0938,16.3125,-39.625,0.1193,0.2194,0.9683,-0.0053,0.2127,0.9771,-0.1026,-0.8257,8.1438,-0.0842,-0.686,6.7118,63.06855106009651
115123000,4.0936,3.5222,-32.25,14.4375,-38.4375,30.7656,16.4062,-39.75,0.1517,0.2089,0.9661,0.0358,0.206,0.9779,-0.1073,-0.8359,8.214,-0.059,-0.6582,6.6658,63.06000538613995
120119000,3.9466,3.8143,-32.125,14.0625,-38.5625,30.9062,16.125,-39.9688,0.1354,0.246,0.9598,0.0213,0.2422,0.97,-0.1263,-0.8687,8.3953,-0.0847,-0.709,6.9715,63.080613181705836
125125000,4.1671,3.6894,-32.0625,14.4375,-38.7188,30.9531,16.5,-39.7188,0.1243,0.2079,0.9702,0.0072,0.2003,0.9797,-0.0939,-0.8242,8.221,-0.0547,-0.6631,6.7679,63.05727356625879
130119000,3.7298,3.4799,-31.9062,14.0938,-38.4375,31.125,15.875,-39.6875,0.1234,0.2403,0.9628,-0.0043,0.2356,0.9719,-0.1276,-0.8623,8.3062,-0.1158,-0.7432,7.03,63.06875095385986
135119000,4.2626,3.7813,-32.2188,14.2188,-38.4375,30.7969,16.2188,-39.8125,0.1613,0.2289,0.96,0.0328,0.227,0.9733,-0.1226,-0.8584,8.3137,-0.0748,-0.6826,6.7748,63.062422023658435
