section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192336704898,687.269,512.52,1,,,-8.223937287528166,6.4263234063931325
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192341713898,687.44,511.791,1,,,-8.213360262875632,6.473333903047604
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192346704898,689.518,512.109,1,,,-8.078449207125983,6.453694790049955
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192351705898,689.591,512.115,1,,,-8.073669540282093,6.453342371981189
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192356704898,688.18,512.575,1,,,-8.164899639576642,6.423133497234616
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192361705898,687.724,511.835,1,,,-8.194932129107604,6.470641342982233
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192366705898,691.484,513.804,1,,,-7.949937352431776,6.345305994198504
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192371705898,688.43,516.036,1,,,-8.146512202127177,6.2004010142452
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192376704898,688.104,510.562,1,,,-8.171115965789456,6.5527270533212425
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192381705898,689.842,511.529,1,,,-8.057800670722074,6.4911464836962045
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192386705898,690.415,511.766,1,,,-8.020487189497972,6.476102296676427
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192391705898,693.05,511.152,1,,,-7.850048208790331,6.516699207026976
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192396719898,692.274,509.167,1,,,-7.901592016465199,6.644220120599485
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192401705898,691.209,515.053,1,,,-7.966944251867492,6.2647674101967725
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192406705898,689.987,512.85,1,,,-8.047528764124527,6.406164284523611
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192411705898,691.325,510.456,1,,,-7.962351213436627,6.560798594058468
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192416705898,689.503,513.063,1,,,-8.078790667349624,6.392246313317037
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192421705898,690.671,513.65,1,,,-8.00273878194153,6.354886827143949
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192426713898,693.159,511.733,1,,,-7.84257280298473,6.4793104097520535
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192431705898,688.838,515.545,1,,,-8.120373350478491,6.2322024160203675
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192436710898,681.335,538.345,1,,,-8.593401339774383,4.761589564652009
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192441705898,682.244,598.641,1,,,-8.516813646013999,0.8781544808459634
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192446705898,671.574,634.863,1,,,-9.206758449895405,-1.4543081947024106
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192451705898,679.734,695.769,1,,,-8.701677453929548,-5.3767970096693976
8b41731c-167d-46cc-8635-5defcc642b2a,942c0572-f708-4850-9942-7c02c3dde874,1762169192456705898,682.118,748.186,1,,,-8.586145052708673,-8.749558956211473
