section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,1,1761218967193044160,1761218967373170160,180,712.081,635.733,-6.590459835554888,-1.5140920888593468
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,2,1761218967403186160,1761218967838675160,435,718.693,677.408,-6.1719715008155775,-4.204173044865864
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,3,1761218967868675160,1761218968249054160,380,678.083,695.995,-8.808727056210824,-5.390742847412032
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,4,1761218968289054160,1761218968649432160,360,766.733,710.94,-3.068466999399162,-6.377559662602885
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,5,1761218968714433160,1761218968854559160,140,702.177,421.905,-7.3342825750957985,12.263619138219322
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,6,1761218968879560160,1761218969835444160,956,678.735,433.148,-8.85505034010113,11.524765486165958
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,7,1761218969895569160,1761218970015695160,120,744.162,729.956,-4.540525381937353,-7.600583883035386
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,8,1761218970035696160,1761218970315948160,280,737.177,702.775,-4.983267474822503,-5.845050353525306
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,9,1761218970456075160,1761218970791328160,335,756.354,1047.576,-4.049518399306979,-28.01289478573609
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,10,1761218970971579160,1761218971256832160,285,828.232,721.272,0.9235298866924546,-7.047817707776607
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,11,1761218971286835160,1761218971547098160,260,771.869,719.514,-2.7370991011656582,-6.9320148690546475
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,12,1761218971722212160,1761218971797339160,75,828.125,986.337,0.9594172137124879,-24.099622513748365
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,13,1761218972102590160,1761218972337842160,235,873.34,678.898,3.841877071484297,-4.305475990578484
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,14,1761218972392843160,1761218972537969160,145,706.481,651.723,-6.955006517739073,-2.545111570676495
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,15,1761218972573095160,1761218972813222160,240,675.311,646.876,-8.96786807047199,-2.228181653539139
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,16,1761218972843348160,1761218973268726160,425,705.906,657.939,-6.993585398932585,-2.945955210344297
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,17,1761218973298726160,1761218973739106160,440,735.735,668.648,-5.06677191368888,-3.6415888797105196
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,18,1761218973804231160,1761218974284611160,480,728.368,412.441,-5.626163763089683,12.887719902334826
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,19,1761218974319611160,1761218974549870160,230,682.578,436.322,-8.599830179741048,11.323759161175943
089897f7-a439-4954-b9ea-8c99d79603e5,586833ca-95b0-4750-b3b1-19762c7fe6c4,20,1761218974604989160,1761218974885242160,280,630.604,719.677,-11.9013890681954,-6.88872672587169
