section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227127684715,3.0665,2.8277,-30.5,8.6875,-43.6875,32.5625,10.8125,-41.9062,-0.1116,-0.0083,0.9937,-0.0834,-0.0151,0.9964,0.1935,-0.4143,6.6621,0.2605,-0.3997,7.2344
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227132689715,3.0647,2.8699,-30.9688,8.4375,-43.8125,32.0625,10.5938,-41.7188,-0.0824,0.0132,0.9965,-0.0532,0.0054,0.9986,0.1982,-0.4336,6.9294,0.1876,-0.4192,6.6523
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227137684715,2.9985,2.9067,-30.5938,8.25,-43.4375,32.4688,10.1875,-42.1562,-0.0931,0.0366,0.995,-0.0766,0.0288,0.9966,0.1353,-0.4731,6.6829,0.1917,-0.4973,7.5713
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227142688715,2.9692,2.7523,-30.5938,8.75,-43.4375,32.4688,10.8125,-41.625,-0.096,0.0083,0.9953,-0.0912,-0.0024,0.9958,0.1957,-0.4148,6.6916,0.2469,-0.4224,7.3384
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227147692715,2.9581,2.7744,-30.875,8.5938,-43.5312,32.1562,10.6562,-41.375,-0.0834,0.0171,0.9964,-0.0717,0.0093,0.9974,0.1855,-0.4255,6.7004,0.2206,-0.4353,7.1933
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227152684715,2.9471,2.7468,-30.5625,8.3125,-43.4375,32.5,10.375,-41.8125,-0.1018,0.0337,0.9942,-0.0805,0.0249,0.9964,0.1519,-0.4688,6.815,0.213,-0.4512,7.2877
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227157684715,3.0132,2.8699,-30.5625,8.4062,-43.75,32.5,10.5938,-41.5625,-0.1125,0.0132,0.9936,-0.097,0.0063,0.9953,0.1742,-0.4441,6.7833,0.2236,-0.4431,7.3141
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227162693715,3.039,2.881,-30.7812,8.125,-43.875,32.25,10.1875,-41.8125,-0.1008,0.0376,0.9942,-0.0766,0.0308,0.9966,0.1564,-0.478,6.9685,0.1694,-0.4773,7.1031
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227167684715,3.0371,2.9581,-30.5938,8.875,-43.4375,32.4375,10.7812,-41.625,-0.0912,-0.0073,0.9958,-0.097,-0.0151,0.9952,0.2076,-0.4028,6.6894,0.2415,-0.3943,6.9654
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227172684715,2.9894,2.8901,-30.6875,8.75,-43.3125,32.3438,10.5625,-42.25,-0.0727,0.0044,0.9973,-0.0454,-0.0024,0.999,0.1831,-0.4204,6.6165,0.2468,-0.4248,7.3643
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227177685715,2.9655,2.8295,-30.8125,7.9688,-43.4375,32.25,10.125,-41.6562,-0.0765,0.06,0.9953,-0.0697,0.0522,0.9962,0.1055,-0.5146,6.825,0.1622,-0.4905,7.1724
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227182684715,2.9838,2.9416,-30.6562,8.375,-43.5625,32.4375,10.0625,-42.2812,-0.0853,0.0337,0.9958,-0.0659,0.0268,0.9975,0.1548,-0.4631,6.7842,0.198,-0.4839,7.4899
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227187684715,3.0923,2.9655,-30.9688,8.7188,-43.6875,32.0938,10.6875,-41.75,-0.0698,0.0005,0.9976,-0.0591,-0.0083,0.9982,0.2042,-0.4072,6.7009,0.239,-0.4175,7.1968
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227192684715,3.0132,2.9765,-30.625,8.5,-43.5312,32.4375,10.4375,-41.6562,-0.0882,0.022,0.9959,-0.097,0.0151,0.9952,0.176,-0.4485,6.8525,0.1827,-0.4561,7.0107
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227197684715,3.0573,2.7891,-30.75,8.25,-43.75,32.3125,10.4375,-41.6562,-0.0931,0.0317,0.9952,-0.0795,0.0239,0.9965,0.15,-0.4761,6.8772,0.189,-0.4424,6.9259
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227202684715,2.9802,2.8534,-30.625,8.5,-43.5625,32.4062,10.6562,-41.25,-0.1009,0.0151,0.9948,-0.1077,0.0073,0.9942,0.1801,-0.4297,6.6866,0.1897,-0.4373,6.8767
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227207685715,3.0647,2.9324,-30.3438,8.25,-43.5625,32.6875,10.3125,-41.5,-0.1144,0.0425,0.9925,-0.1222,0.0347,0.9919,0.15,-0.47,6.8087,0.1825,-0.4744,7.2132
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227212689715,2.9636,2.7119,-30.7812,7.875,-43.4375,32.2812,10.0,-41.8125,-0.0745,0.0668,0.995,-0.0619,0.0561,0.9965,0.1168,-0.5176,6.9813,0.1761,-0.4895,7.3137
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227217810715,3.039,3.0151,-30.625,8.6875,-43.3125,32.4375,10.5625,-41.875,-0.0824,0.0132,0.9965,-0.0873,0.0054,0.9962,0.1738,-0.4287,6.6075,0.2458,-0.4304,7.4162
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227222810715,2.9802,2.7781,-30.4688,8.5938,-43.1875,32.5938,10.6562,-41.6875,-0.1009,0.02,0.9947,-0.0883,0.0112,0.996,0.1675,-0.4309,6.5626,0.2148,-0.4473,7.2641
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227227810715,2.9985,2.8075,-30.6562,8.75,-43.3125,32.4375,10.6562,-41.75,-0.0834,0.0093,0.9965,-0.0766,0.0005,0.9971,0.1813,-0.4109,6.4903,0.2332,-0.4373,7.3531
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227232810715,3.0004,2.8148,-30.6562,8.6875,-43.5312,32.4062,10.8125,-41.875,-0.097,0.0024,0.9953,-0.0805,-0.0024,0.9968,0.2039,-0.4229,6.871,0.2419,-0.4204,7.2616
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227237810715,3.0022,2.8222,-30.6875,8.4688,-43.5625,32.375,10.4688,-41.875,-0.0941,0.021,0.9953,-0.0766,0.0122,0.997,0.1666,-0.4353,6.6023,0.1938,-0.4453,7.0122
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227242810715,3.0243,2.9655,-30.5625,8.1875,-43.6562,32.4688,10.4375,-41.5625,-0.1096,0.0347,0.9934,-0.1125,0.0278,0.9933,0.1462,-0.4556,6.606,0.1849,-0.4463,6.9255
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227247810715,3.0022,2.8699,-30.6562,8.625,-43.75,32.3438,10.875,-41.625,-0.099,0.0015,0.9951,-0.0776,-0.0054,0.997,0.1877,-0.4209,6.6727,0.2693,-0.4009,7.3447
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227252810715,3.0151,2.9048,-30.6875,8.9375,-43.2188,32.375,10.9062,-41.8125,-0.0805,-0.0103,0.9967,-0.0727,-0.0181,0.9972,0.2058,-0.3992,6.6286,0.2737,-0.4009,7.393
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227257810715,2.9985,2.7193,-30.9375,8.4688,-43.5,32.0625,10.8125,-41.0625,-0.0639,0.0181,0.9978,-0.0853,0.0112,0.9963,0.1628,-0.446,6.681,0.2,-0.4204,6.801
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227262810715,3.0794,2.8791,-30.6875,8.0,-43.75,32.375,10.0625,-41.9375,-0.1037,0.0542,0.9931,-0.0746,0.0454,0.9962,0.1422,-0.501,7.0716,0.1602,-0.4736,6.9606
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227267810715,3.05,2.7542,-30.625,8.375,-43.6562,32.4062,10.6562,-41.6875,-0.1009,0.0171,0.9948,-0.0776,0.0093,0.9969,0.1541,-0.4517,6.6477,0.2188,-0.4316,7.1324
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227272810715,3.0261,2.8424,-30.7812,8.1562,-43.4375,32.25,10.25,-41.6875,-0.0745,0.0522,0.9958,-0.0658,0.0425,0.9969,0.1342,-0.4919,6.882,0.1747,-0.4536,6.8952
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227277810715,3.0243,2.9434,-30.5938,8.1562,-43.375,32.4375,10.1562,-41.75,-0.093,0.0483,0.9945,-0.0824,0.0415,0.9957,0.126,-0.4939,6.8146,0.2021,-0.4751,7.4367
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227282810715,2.9471,2.7376,-30.625,8.625,-43.25,32.4062,10.875,-41.625,-0.0834,0.0112,0.9965,-0.0824,0.0034,0.9966,0.1643,-0.4336,6.5579,0.2556,-0.4209,7.4173
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227287810715,3.0151,2.881,-30.9375,8.6875,-43.375,32.1562,10.6875,-42.0938,-0.0688,0.0073,0.9976,-0.0425,-0.0015,0.9991,0.1866,-0.4329,6.7942,0.2637,-0.4275,7.5794
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227292810715,2.9655,2.7615,-30.6562,8.5625,-43.0,32.4062,10.2812,-41.9375,-0.0658,0.0376,0.9971,-0.0668,0.0278,0.9974,0.1595,-0.4536,6.7296,0.1995,-0.4624,7.2649
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227297810715,3.0353,2.8718,-30.6875,8.1875,-43.4375,32.375,10.3125,-41.5,-0.0853,0.0356,0.9957,-0.0873,0.0259,0.9958,0.1414,-0.4707,6.7222,0.1824,-0.4717,7.1818
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227302810715,2.9618,2.8185,-30.5,8.375,-43.2812,32.5938,10.2812,-42.1875,-0.0989,0.0376,0.9944,-0.0658,0.0288,0.9974,0.1407,-0.4529,6.5159,0.2252,-0.4507,7.4162
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227307810715,3.0739,2.8552,-30.875,8.4688,-43.7188,32.2188,10.4688,-41.875,-0.0853,0.021,0.9961,-0.0581,0.0132,0.9982,0.1854,-0.448,6.95,0.222,-0.4319,7.1712
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227312811715,3.0316,2.8938,-30.5,8.7188,-43.4375,32.5625,10.625,-42.0,-0.096,0.0034,0.9954,-0.0766,-0.0044,0.9971,0.1851,-0.4216,6.6515,0.2393,-0.4175,7.1995
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227317823715,2.9857,2.8387,-30.6875,8.6875,-43.5625,32.3438,10.8125,-41.4375,-0.0912,0.0073,0.9958,-0.0902,-0.0015,0.9959,0.1954,-0.4241,6.7923,0.231,-0.4272,7.2173
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227322811715,3.0408,2.9324,-30.6562,8.375,-43.5,32.4062,10.3125,-41.875,-0.0931,0.0278,0.9953,-0.0853,0.02,0.9962,0.1482,-0.4561,6.6328,0.2054,-0.4431,7.1147
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227327811715,3.039,2.8993,-30.6562,8.5,-43.75,32.375,10.5938,-41.75,-0.0912,0.0083,0.9958,-0.0746,0.0015,0.9972,0.1802,-0.4419,6.8243,0.2058,-0.426,6.9278
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227332811715,3.0426,2.9287,-30.4688,8.625,-43.5625,32.5625,10.6875,-41.5,-0.1048,0.0093,0.9945,-0.1009,0.0005,0.9949,0.1876,-0.4304,6.7776,0.2258,-0.4275,7.1637
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227337811715,3.0022,2.8957,-30.75,8.5,-43.5,32.2812,10.5938,-41.9375,-0.0776,0.0161,0.9969,-0.0591,0.0063,0.9982,0.1735,-0.4436,6.7699,0.226,-0.428,7.1705
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227342811715,3.0188,2.8736,-30.875,8.8125,-43.625,32.2188,10.9062,-41.8125,-0.0824,-0.0083,0.9966,-0.059,-0.0151,0.9981,0.2194,-0.3989,6.7745,0.269,-0.3921,7.2442
5557c5f1-8783-4221-aa67-b9a3968f3bf6,9b667109-87bf-4da4-b867-ce8f6168b5b8,1761212227347811715,3.0224,2.9508,-30.5938,8.5,-43.3125,32.4688,10.375,-41.8125,-0.0795,0.0229,0.9966,-0.0902,0.0151,0.9958,0.1586,-0.4468,6.6424,0.2034,-0.4736,7.4336
