timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.4799,3.4285,-30.9375,15.3125,-34.3125,32.0938,15.9688,-32.75,-0.0681,-0.1397,0.9879,-0.2057,-0.1474,0.9675,0.5854,-0.345,10.2558,0.707,-0.3418,11.6171,63.054079294126566
5000000,3.5038,3.423,-31.125,15.3438,-34.3125,31.875,16.0,-32.8125,-0.0478,-0.1445,0.9883,-0.1876,-0.1503,0.9707,0.6045,-0.3479,10.5052,0.6958,-0.3401,11.4681,63.021270999877494
10000000,3.5424,3.4652,-31.0625,15.25,-34.4375,32.0,15.9062,-32.875,-0.0653,-0.1358,0.9886,-0.1906,-0.1445,0.971,0.5845,-0.3484,10.2825,0.6948,-0.3469,11.5324,63.085266987942596
15000000,3.5277,3.4156,-31.125,15.125,-34.4375,31.875,15.875,-32.7812,-0.0576,-0.129,0.99,-0.1927,-0.1368,0.9717,0.5698,-0.3601,10.2458,0.6846,-0.354,11.4923,63.02623128261756
20126000,3.5093,3.423,-31.0938,15.375,-34.3125,31.9375,16.0625,-32.8125,-0.0584,-0.1474,0.9873,-0.1922,-0.1551,0.969,0.6045,-0.3401,10.4187,0.7178,-0.3269,11.5771,63.052893953727455
25126000,3.5148,3.4652,-31.0625,15.375,-34.4688,31.9688,16.0625,-32.75,-0.068,-0.1522,0.986,-0.1996,-0.16,0.9667,0.6206,-0.3413,10.6164,0.7246,-0.3237,11.6215,63.05847848925631
30126000,3.5167,3.4432,-30.9375,15.2812,-34.3125,32.0625,15.9688,-32.75,-0.0614,-0.1397,0.9883,-0.2057,-0.1474,0.9675,0.583,-0.3423,10.1982,0.7075,-0.3362,11.5606,63.023124327583126
35126000,3.5185,3.4616,-31.0938,15.3125,-34.3125,31.9062,15.9688,-32.8125,-0.0527,-0.1416,0.9885,-0.1924,-0.1474,0.9702,0.5962,-0.3472,10.4024,0.7031,-0.3423,11.5772,63.02127204119257
40126000,3.4763,3.4064,-31.0938,15.3438,-34.25,31.9375,15.9688,-32.8438,-0.0498,-0.1397,0.9889,-0.1905,-0.1474,0.9705,0.5957,-0.335,10.2618,0.6992,-0.3501,11.6185,63.05008170597402
45140000,3.5204,3.4873,-31.125,15.125,-34.4688,31.875,15.7812,-32.875,-0.0615,-0.129,0.9897,-0.1842,-0.1368,0.9733,0.5825,-0.3579,10.3657,0.6699,-0.3655,11.4504,63.02357334267869
50126000,3.4983,3.4101,-31.125,15.25,-34.4062,31.8906,15.9375,-32.8438,-0.0604,-0.1387,0.9885,-0.1878,-0.1445,0.9715,0.5889,-0.3457,10.3028,0.6938,-0.3447,11.4968,63.038715035841264
55126000,3.4873,3.4413,-31.0625,15.3125,-34.3438,32.0,16.0,-32.8125,-0.0555,-0.1435,0.9881,-0.1952,-0.1503,0.9692,0.5986,-0.3403,10.3546,0.71,-0.3391,11.6214,63.08483527909065
60126000,3.4836,3.4634,-31.0938,15.25,-34.4375,31.9375,15.9375,-32.9375,-0.0585,-0.1416,0.9882,-0.1848,-0.1493,0.9714,0.5918,-0.3501,10.3848,0.6958,-0.3335,11.3952,63.052893953727455
65126000,3.5277,3.4873,-31.0,15.1875,-34.3125,32.0,15.875,-32.9688,-0.0556,-0.1329,0.9896,-0.1907,-0.1416,0.9714,0.5762,-0.3572,10.2854,0.6992,-0.3523,11.6428,63.018078246960215
70126000,3.5038,3.4101,-31.0938,15.3438,-34.4062,31.9375,16.0625,-32.8125,-0.0584,-0.1493,0.9871,-0.1941,-0.1551,0.9686,0.6069,-0.3367,10.4088,0.707,-0.3364,11.5577,63.05554051048964
75126000,3.4781,3.4579,-31.0938,15.3438,-34.3125,31.9375,16.0625,-32.8125,-0.0546,-0.1464,0.9877,-0.1875,-0.1542,0.9701,0.5981,-0.3447,10.3977,0.7148,-0.3296,11.5728,63.05324186257199
80137000,3.4983,3.456,-31.0938,15.1562,-34.5312,31.9375,15.875,-32.8125,-0.0614,-0.1358,0.9888,-0.1925,-0.1435,0.9707,0.584,-0.3574,10.377,0.6895,-0.3599,11.6136,63.05882478146893
85126000,3.5295,3.4836,-31.125,15.2812,-34.4062,31.875,15.9375,-32.875,-0.0585,-0.1368,0.9889,-0.1878,-0.1445,0.9715,0.604,-0.345,10.4672,0.6929,-0.3401,11.4342,63.02202236623322
90126000,3.5442,3.4432,-31.125,15.2812,-34.4375,31.8906,16.0625,-32.8125,-0.0555,-0.1464,0.9877,-0.1903,-0.1542,0.9695,0.6064,-0.3406,10.4464,0.7056,-0.3357,11.5326,63.04139035625721
95127000,3.4873,3.366,-31.2188,15.4688,-34.3125,31.8125,16.1875,-32.6562,-0.042,-0.1542,0.9872,-0.1921,-0.158,0.9686,0.6294,-0.3301,10.5928,0.7217,-0.3105,11.4418,63.05715375014955
100127000,3.5442,3.456,-31.1875,15.3125,-34.4375,31.8438,15.9688,-32.9375,-0.0546,-0.1435,0.9881,-0.18,-0.1493,0.9723,0.6021,-0.3391,10.3801,0.7104,-0.3362,11.5946,63.05256148151319
105127000,3.5369,3.5093,-31.0938,15.2812,-34.4375,31.9062,15.9688,-32.9375,-0.0575,-0.1445,0.9878,-0.1847,-0.1542,0.9706,0.6118,-0.3416,10.5186,0.7002,-0.3518,11.6487,63.02160576945021
110127000,3.4928,3.4285,-31.0938,15.3125,-34.3125,31.9531,15.9688,-32.8438,-0.0527,-0.1416,0.9885,-0.1895,-0.1493,0.9705,0.6089,-0.3484,10.5608,0.7109,-0.3435,11.6813,63.06741955233304
