timestamp [ns],gaze x [px],gaze y [px],fixation id,blink id,azimuth [deg],elevation [deg]
0,775.477,793.943,,,-2.524914425702015,-11.733892385735675
4993000,776.827,792.793,,,-2.436083353779416,-11.660096895254654
9993000,782.756,783.941,,,-2.0451613012577763,-11.090672191001335
14993000,789.333,782.793,,,-1.614749019819335,-11.017549910603876
19993000,778.45,792.841,,,-2.3298785754267377,-11.663510644146925
24994000,788.689,783.794,,,-1.6570896158664914,-11.082009101382868
29993000,787.121,782.254,,,-1.7592912346996952,-10.982515563807768
34994000,784.066,788.445,,,-1.9607923567730543,-11.381163743614152
39993000,784.663,789.388,,,-1.9219921591387827,-11.442060420194927
45010000,789.812,786.544,,,-1.5843098988211206,-11.259412149089382
49994000,792.192,780.746,,,-1.427402733923559,-10.885905065691636
54994000,796.504,783.394,,,-1.145930298645999,-11.05703748907486
59994000,793.609,783.453,,,-1.3352756625777942,-11.060547401885156
64994000,785.202,765.234,,,-1.8804582966317245,-9.884732929378831
69994000,799.616,779.16,,,-0.9417710489637338,-10.78427172743224
75119000,806.591,789.929,,,-0.4867659456884092,-11.478897828117908
80119000,842.338,795.44,,,1.8542464932601848,-11.831252341590025
85121000,861.17,782.837,,,3.0822595997367777,-11.014788806862237
90119000,879.473,778.906,,,4.276221341901837,-10.755625091098002
95119000,882.764,776.696,,,4.489854010772343,-10.612034376689913
100128000,881.945,784.54,,,4.440909406749126,-11.117490984680884
105119000,881.79,783.64,,,4.430257786594889,-11.05961902105033
110119000,885.558,791.626,,,4.681482560423642,-11.572203070981905
115123000,884.228,791.426,,,4.594336827817065,-11.559901044935
120119000,879.684,792.002,,,4.2974625519243785,-11.598833380205791
125125000,873.759,789.418,1.0,,3.90842730614368,-11.434696744837876
130119000,872.204,801.739,1.0,,3.813290485703484,-12.228612997096626
135119000,874.638,798.764,1.0,,3.9711073317151824,-12.03615311282133
140119000,885.079,793.641,1.0,,4.6514539253295215,-11.702152359037877
145119000,886.585,787.467,1.0,,4.745960420496608,-11.30405427864492
150120000,860.473,788.446,1.0,,3.03892959933411,-11.376394910782617
155120000,861.015,783.099,1.0,,3.0722383658450902,-11.031703431029385
160120000,871.839,775.521,1.0,,3.776054315271327,-10.54019754505445
165120000,883.15,788.602,1.0,,4.522116253251877,-11.378565359243108
170120000,884.884,789.407,1.0,,4.635973835096116,-11.429675249902813
175120000,877.147,796.617,1.0,,4.134148029378745,-11.896950186209478
180120000,877.105,791.669,1.0,,4.128550013797872,-11.578404642931195
185122000,876.919,785.546,1.0,,4.112984975495819,-11.184214477944076
190134000,876.988,787.961,1.0,,4.118811690731763,-11.339677306551724
195120000,877.442,785.805,1.0,,4.147275154812123,-11.20068313535458
200123000,878.618,783.95,1.0,,4.223119970116641,-11.080815303203272
205120000,879.783,785.748,1.0,,4.300279455648308,-11.196112548496169
210245000,879.0,789.238,1.0,,4.251126263040157,-11.421180456221991
215245000,879.945,791.353,1.0,,4.3141361451067946,-11.556965796673929
220248000,879.187,789.983,1.0,,4.263743842057723,-11.469049858818416
225254000,882.99,793.141,1.0,,4.514472764157559,-11.670827599541656
230245000,889.387,789.421,1.0,,4.930439326227411,-11.428630678336315
235245000,890.266,789.828,1.0,,4.988195094201307,-11.454389586167489
240245000,892.168,788.546,1.0,,5.111634931046276,-11.371040823716903
245246000,888.482,792.971,1.0,,4.873667761124621,-11.657489262201652
250246000,887.08,789.457,1.0,,4.779633852985932,-11.431943492930456
255246000,892.567,789.476,,,5.138379835551754,-11.430689238651857
260246000,887.722,793.615,,,4.82435268452992,-11.699278068156724
265246000,887.089,794.226,,,4.7833262026042,-11.738871509844998
270246000,865.491,787.743,,,3.3668422728677254,-11.329614272547031
275246000,868.906,801.685,,,3.5971763420709424,-12.22631231623684
280246000,845.699,787.937,,,2.072336803975891,-11.347094364178986
285247000,840.379,803.591,,,1.7278833263914677,-12.356766211122338
290246000,839.791,799.328,,,1.6883129181246146,-12.082206351065931
295246000,834.763,788.156,,,1.3568874679381513,-11.363052288195124
300250000,831.924,790.52,2.0,,1.171462839771339,-11.51575066124295
305246000,824.608,785.291,2.0,,0.6921786228152704,-11.179412801228944
310246000,816.796,790.622,2.0,,0.1812208028745463,-11.52350515096616
315255000,816.273,790.497,2.0,,0.1469633372858572,-11.515460751031496
320246000,816.268,794.438,2.0,,0.1466369977920979,-11.769467934946972
325246000,818.849,796.265,2.0,,0.3157746708548705,-11.887153401208082
330246000,817.845,800.271,2.0,,0.2500476893417857,-12.145319666675034
335246000,817.354,800.108,2.0,,0.2178331864613722,-12.134834093487813
340251000,818.29,798.206,2.0,,0.2791994081430852,-12.012261496298269
345246000,824.77,796.72,2.0,,0.70370568449954,-11.916079554497484
350372000,823.72,796.527,2.0,,0.6348965516820636,-11.903712628716344
355378000,823.015,796.212,2.0,,0.5886745172164463,-11.88348022923257
360372000,813.571,799.042,2.0,,-0.0300704219933439,-12.06627460881623
365372000,815.847,797.625,2.0,,0.1191074152569324,-11.97488050572536
370372000,819.683,795.15,2.0,,0.3703599017012691,-11.815239456543708
375372000,817.264,793.148,2.0,,0.2118977421692998,-11.686332908952757
380372000,817.32,798.156,2.0,,0.215578015656784,-12.00903634314588
385372000,817.409,799.859,2.0,,0.2214904055209637,-12.118773846932456
390375000,827.524,783.948,2.0,,0.8827708851498512,-11.092578068236064
395372000,826.948,785.459,2.0,,0.8452392619951022,-11.190056589766243
400372000,826.689,788.384,2.0,,0.8285957750922611,-11.37861913473214
405379000,827.798,794.036,2.0,,0.9017870151647192,-11.742839254166205
410372000,831.655,800.914,2.0,,1.155419792816822,-12.185630708395356
415372000,827.998,800.068,2.0,,0.9155716715936496,-12.131518701566936
420372000,821.188,795.265,2.0,,0.4689311078896495,-11.822555921243367
425372000,819.751,794.253,2.0,,0.3748010710834037,-11.75741532381506
430372000,808.594,789.994,2.0,,-0.3556514663791547,-11.483078067457011
435372000,808.265,791.068,2.0,,-0.3772653825641031,-11.552340155120534
440372000,808.907,792.15,2.0,,-0.3353432778832555,-11.622070715821076
445372000,813.275,791.881,2.0,,-0.0493053458642123,-11.604711831337116
450373000,819.189,777.333,2.0,,0.3374593095995387,-10.666647790197624
455373000,808.816,793.645,2.0,,-0.3413970422591333,-11.718447580181229
460377000,812.525,784.014,2.0,,-0.0981862077425183,-11.097601837808297
465373000,811.269,785.456,2.0,,-0.1803588735996133,-11.190549515131451
470373000,808.124,788.166,2.0,,-0.3863129804207623,-11.365236117335888
475373000,808.941,788.885,2.0,,-0.33287200737736,-11.41164930547025
480373000,809.747,793.818,2.0,,-0.2804283326353299,-11.729622217866636
485380000,804.729,790.539,2.0,,-0.608747051484524,-11.518153654549256
490498000,802.538,791.087,2.0,,-0.7522322109319951,-11.553332574564047
495498000,802.299,787.954,2.0,,-0.7674542384662849,-11.351408810633355
500498000,807.256,786.475,2.0,,-0.4429948941427267,-11.256231532710803
505509000,805.388,785.855,2.0,,-0.5651516500092245,-11.216182005611763
510503000,804.569,793.182,2.0,,-0.6194895447018858,-11.6884578506806
515498000,806.529,791.792,2.0,,-0.4910101723440741,-11.598949519248752
520498000,811.274,791.323,2.0,,-0.1803182397126807,-11.568781753610162
525498000,800.107,787.74,2.0,,-0.91091797345458,-11.33748907215175
530499000,802.717,788.881,2.0,,-0.7402133304222355,-11.41117526779687
535499000,802.541,788.807,2.0,,-0.7517249433308926,-11.406381915501258
540499000,805.452,783.527,2.0,,-0.5607590351612121,-11.06614386304718
545498000,803.184,782.642,2.0,,-0.7089607696971374,-11.008996447952708
550499000,809.437,795.848,2.0,,-0.3008312100073668,-11.86043925275169
555499000,801.423,785.24,2.0,,-0.8244851235846493,-11.176371707807846
560499000,798.092,795.96,2.0,,-1.0440969655573566,-11.86715206719138
565499000,807.324,784.808,2.0,,-0.4384026640346186,-11.14877299354733
570499000,806.93,783.268,2.0,,-0.4640434176943496,-11.04948751163701
575502000,807.217,780.721,2.0,,-0.445074054936472,-10.88524865370393
580511000,806.532,777.847,2.0,,-0.4896132875167531,-10.699915518823456
585499000,807.092,799.848,2.0,,-0.4548198403218785,-12.118130458449816
590499000,811.2,787.321,,,-0.1849573184214575,-11.31080698338031
595499000,814.37,784.242,,,0.0224890270124314,-11.112272486764224
600499000,829.631,785.444,,,1.0207188440215842,-11.188845517592418
605512000,840.194,784.622,,,1.7114621317528496,-11.13446582740993
610499000,839.621,784.166,,,1.6738868581176172,-11.105121725779007
615515000,856.618,782.121,,,2.7845054185567664,-10.969850058464406
620624000,882.071,785.54,,,4.449731067915232,-11.181841675445092
625624000,875.932,770.796,,,4.040903791811059,-10.23440201405851
630624000,887.468,751.163,,,4.782796728048923,-8.965199724165878
635624000,887.929,754.288,3.0,,4.814450149172767,-9.166433544290287
640637000,890.475,759.441,3.0,,4.982973874326259,-9.497539152709887
650625000,889.302,764.261,3.0,,4.909311725834229,-9.808501339929125
655625000,891.738,760.662,3.0,,5.065926916011772,-9.575751181637326
660625000,892.059,762.047,3.0,,5.087677171696229,-9.66484658695424
665625000,888.042,763.221,3.0,,4.826616552947696,-9.742031215777107
670625000,885.767,759.691,3.0,,4.676470333565354,-9.515392962069884
