timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.3367,3.2932,-30.9528,16.6068,-38.1047,32.1133,18.2552,-37.738,-0.0801,-0.0083,0.9967,-0.1305,-0.0175,0.9913,0.2454,-0.4917,8.0973,0.3018,-0.4324,8.0534,63.08870469949435
5000000,3.3449,3.3212,-30.9193,16.6243,-38.1592,32.1478,18.2759,-37.7639,-0.0848,-0.0113,0.9963,-0.1344,-0.0209,0.9907,0.2454,-0.4917,8.0973,0.3018,-0.4324,8.0534,63.08996074701584
10000000,3.3409,3.3307,-30.9542,16.6179,-38.1379,32.1129,18.2633,-37.7954,-0.0803,-0.0102,0.9967,-0.13,-0.0196,0.9913,0.2253,-0.498,7.9488,0.2949,-0.4529,8.2073,63.08949001077755
15012000,3.347,3.3379,-30.9792,16.6385,-38.1711,32.0864,18.2922,-37.8054,-0.0793,-0.0127,0.9968,-0.1267,-0.0223,0.9917,0.2303,-0.4956,7.9763,0.2942,-0.4568,8.2429,63.088337777595626
20001000,3.3483,3.3301,-30.9382,16.6094,-38.1721,32.1287,18.253,-37.7838,-0.0836,-0.0109,0.9964,-0.1293,-0.0205,0.9914,0.226,-0.5156,8.1535,0.2705,-0.4673,8.0997,63.08950842620349
25000000,3.3458,3.3224,-30.9733,16.6055,-38.1596,32.0937,18.2563,-37.7388,-0.079,-0.0098,0.9968,-0.13,-0.0193,0.9913,0.2437,-0.4893,8.051,0.3147,-0.4268,8.1335,63.09000477318098
30000000,3.3477,3.3152,-30.9482,16.5927,-38.1411,32.1202,18.2349,-37.7347,-0.0802,-0.0092,0.9967,-0.1317,-0.0186,0.9911,0.2198,-0.501,7.9215,0.2839,-0.4597,8.1627,63.09108542702368
35007000,3.3552,3.3256,-30.9707,16.5981,-38.1785,32.0975,18.2448,-37.7541,-0.0819,-0.0104,0.9966,-0.1284,-0.0201,0.9915,0.22,-0.5073,7.9943,0.2778,-0.4541,8.0326,63.09112130474462
40000000,3.3517,3.3138,-30.9678,16.5645,-38.1437,32.0989,18.1791,-37.7634,-0.0793,-0.0063,0.9968,-0.13,-0.0158,0.9914,0.238,-0.4937,8.0388,0.2793,-0.4519,8.0242,63.08851092029356
45000000,3.3522,3.3141,-30.9726,16.5958,-38.1683,32.0953,18.2252,-37.7939,-0.0804,-0.0091,0.9967,-0.1276,-0.0188,0.9916,0.2205,-0.5083,8.0107,0.2803,-0.4585,8.1087,63.090055715064956
