fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg],dispersion [px],euclidian distance from previous [px],angle from previous [rad],time since previous [ns],threshold y [px],region,transition
1,125127000,620632000,496,673.649,498.251,-9.117732560244612,7.338343284196099,50.18600000000009,0.0,0.0,0.0,637.4091976190476,screen,0
2,675631000,1006009000,330,664.75,762.412,-9.731054789038316,-9.6523695298418,50.674999999999955,264.3108513133731,0.028003308346018465,54999000.0,637.4091976190476,keyboard,1
3,1051010000,1446388000,395,757.593,780.851,-3.689274738994836,-10.885788551351895,48.983999999999924,94.65632239845361,0.0034217700789279846,45001000.0,637.4091976190476,keyboard,0
4,1511393000,1651515000,140,688.856,497.106,-8.13174765459972,7.419217005637398,31.979000000000042,291.95205118991714,-0.03156370223427446,65005000.0,637.4091976190476,screen,1
5,1676646000,3618407000,1942,666.065,508.325,-9.60141707647564,6.686921909202093,63.57700000000011,25.402669977779837,0.04684742343524127,25131000.0,637.4091976190476,screen,0
6,3673411000,3813533000,140,680.267,780.604,-8.740777987074532,-10.831206386198293,30.901000000000067,272.649134685955,0.026506032939951612,55004000.0,637.4091976190476,keyboard,1
7,3838534000,3958660000,120,682.679,808.823,-8.618884206135974,-12.644340933445395,23.531999999999925,28.321894445816934,0.02592737650823883,25001000.0,637.4091976190476,keyboard,0
8,4008787000,4228912000,220,826.757,791.82,0.833351467768317,-11.600136266884498,33.92100000000005,145.0778139241145,-0.0020502233921524103,50127000.0,637.4091976190476,keyboard,0
9,4254037000,4569294000,315,816.22,769.891,0.1434223471683937,-10.186769716491709,30.991999999999962,24.32918843693727,-0.03523343064336223,25125000.0,637.4091976190476,keyboard,0
10,4604290000,4794417000,190,739.482,784.834,-4.8757066833891,-11.136083585407096,26.942999999999984,78.17936999618254,0.051474505077257614,34996000.0,637.4091976190476,keyboard,0
11,4854542000,5695300000,841,690.485,498.842,-8.024746576906702,7.308202987217144,55.76699999999988,290.1588014742961,-0.030376967222823594,60125000.0,637.4091976190476,screen,1
12,5765425000,5920552000,155,854.445,735.892,2.629122167643593,-7.988739825706282,36.91999999999996,288.2283540875187,0.01685436424486223,70125000.0,637.4091976190476,keyboard,1
13,5970552000,6175804000,205,653.149,737.153,-10.457457157391572,-8.023551556331041,44.480999999999995,201.29994966964105,0.05472180247013309,50000000.0,637.4091976190476,keyboard,0
14,6205804000,6726309000,521,699.859,736.63,-7.423343597831023,-8.015061016232684,51.24800000000005,46.71292785728597,-0.00019541191529139461,30000000.0,637.4091976190476,keyboard,0
15,6771313000,7001561000,230,565.056,748.447,-16.187556959038407,-8.67250639049893,60.95499999999993,135.31995528376441,0.053305059120009025,45004000.0,637.4091976190476,keyboard,0
16,7061561000,7461940000,400,704.543,517.27,-7.101333074415623,6.12657724162108,42.229999999999905,269.9989416608887,-0.017940188273779602,60000000.0,637.4091976190476,screen,1
17,7532066000,7917319000,385,633.292,798.645,-11.835935452628052,-11.94662573766234,30.696000000000026,290.2560862858865,0.03174417684707305,70126000.0,637.4091976190476,keyboard,1
18,7972445000,8222696000,250,874.607,755.388,3.947495779851693,-9.241678722551102,39.98899999999992,245.16136986482996,-0.0030957174591802403,55126000.0,637.4091976190476,keyboard,0
19,8267697000,8933336000,666,668.763,739.869,-9.44628509917457,-8.207398145841818,45.7109999999999,206.42817563743563,-0.05351778074772879,45001000.0,637.4091976190476,keyboard,0
20,8968328000,9148584000,180,769.353,789.262,-2.9239949963888408,-11.430887376709869,26.788999999999987,112.06255640935547,0.007966524559350242,34992000.0,637.4091976190476,keyboard,0
21,9188580000,9583958000,395,707.815,777.905,-6.939324581287779,-10.675049566895376,45.31100000000015,62.57720745606971,-0.0516459241593925,39996000.0,637.4091976190476,keyboard,0
22,9633960000,9884210000,250,861.243,744.267,3.073565574020109,-8.527850064559816,29.953000000000088,157.07216885241,-0.003766909993370189,50002000.0,637.4091976190476,keyboard,0
23,9904211000,10099462000,195,888.641,743.806,4.855466516019783,-8.4906471102906,27.56000000000006,27.401878129062524,-0.00029364218800910844,20001000.0,637.4091976190476,keyboard,0
24,10134465000,10449715000,315,842.224,778.943,1.8429116487632304,-10.767999190813466,56.88900000000001,58.21637791893265,0.04352215399569409,35003000.0,637.4091976190476,keyboard,0
25,10494721000,10759968000,265,704.769,783.596,-7.1437122302323735,-11.03928594873624,43.224000000000046,137.5337319860114,0.054240548300698535,45006000.0,637.4091976190476,keyboard,0
26,10815093000,11045345000,230,870.188,741.115,3.654360868853028,-8.322433188108862,33.691999999999894,170.7866532314513,-0.004387344040696585,55125000.0,637.4091976190476,keyboard,0
27,11100346000,11245472000,145,725.324,498.777,-5.762729095959828,7.325502228823381,25.079000000000008,282.3354117711769,-0.03681910660424932,55001000.0,637.4091976190476,screen,1
28,11280477000,11375598000,95,680.147,512.348,-8.685710407672701,6.434499089791026,23.314999999999998,47.171319358270985,0.04973791122179632,35005000.0,637.4091976190476,screen,0
29,11420599000,11760977000,340,619.309,731.027,-12.64552858982598,-7.608049151417728,67.48700000000008,226.98406835062247,0.03215143424385211,45001000.0,637.4091976190476,keyboard,1
30,11800977000,12111230000,310,720.535,800.682,-6.128592093105438,-12.146933870637437,35.912000000000035,122.87604364154957,0.010519168764321142,40000000.0,637.4091976190476,keyboard,0
31,12156358000,12431618000,275,890.289,780.65,4.983626319517157,-10.86356299816724,44.781999999999925,170.93186227266116,-0.0020501130592056067,45128000.0,637.4091976190476,keyboard,0
32,12461608000,12651743000,190,860.868,767.029,3.056630014264364,-9.995941695928488,28.75400000000002,32.421086995966,-0.047263629671295534,29990000.0,637.4091976190476,keyboard,0
33,12701865000,12796860000,95,699.854,724.244,-7.415120326174903,-7.217603641509326,39.66300000000001,166.60151386166933,-0.050298158502615,50122000.0,637.4091976190476,keyboard,0
34,13042113000,13342365000,300,681.399,737.315,-8.623204877154523,-8.050207872704867,46.5390000000001,22.614996484633867,0.04407553829086876,245253000.0,637.4091976190476,keyboard,0
35,13367490000,13717743000,350,705.356,713.002,-7.051358302721067,-6.495564158687829,39.690000000000055,34.13297259249485,-0.013836502752749289,25125000.0,637.4091976190476,keyboard,0
36,13767869000,13947995000,180,883.394,769.679,4.527091625341855,-10.159788602376084,51.46300000000008,186.84167568559218,0.005379076269475596,50126000.0,637.4091976190476,keyboard,0
37,13967995000,14138122000,170,904.898,767.263,5.92762711469465,-9.995164997839328,35.402000000000044,21.639294628060327,-0.001952709453587848,20000000.0,637.4091976190476,keyboard,0
38,14193251000,14363374000,170,724.219,495.479,-5.836303889494805,7.537809272550664,32.7170000000001,326.36091018533455,-0.03765544101472353,55129000.0,637.4091976190476,screen,1
39,14388374000,14618634000,230,698.49,506.427,-7.50018332433045,6.823057252786603,38.21800000000002,27.961404560572472,0.0478096010405515,25000000.0,637.4091976190476,screen,0
40,14853878000,15089009000,235,731.619,519.183,-5.344938016800283,6.010847904558083,54.53800000000001,35.49994615488875,0.00641485184225182,235244000.0,637.4091976190476,screen,0
41,15124130000,15899762000,776,809.137,534.422,-0.3157641857657528,5.035288397756312,79.18099999999993,79.00169267173956,0.0033878812946011878,35121000.0,637.4091976190476,screen,0
42,15939887000,16520393000,581,697.903,523.268,-7.528470151196378,5.737936836802034,52.72900000000004,111.79183544427555,-0.05308683575559782,40125000.0,637.4091976190476,screen,0
43,16545393000,16860646000,315,675.439,521.928,-8.984393760690928,5.816171591841947,23.5089999999999,22.50393067888369,-0.05379126146547049,25000000.0,637.4091976190476,screen,0
44,16895771000,17321149000,425,623.044,538.011,-12.362399457540429,4.761374368980255,43.41500000000008,54.807836246288694,0.04963307608364932,35125000.0,637.4091976190476,screen,0
