section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,612556783,3.3474,3.4134,-30.8228,15.2982,-40.2626,32.1705,18.193,-40.8082,0.0088,-0.0968,0.9953,-0.0882,-0.1044,0.9906,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,617559783,3.3482,3.3897,-30.8338,15.2871,-40.2831,32.1518,18.2114,-40.7055,0.0095,-0.0967,0.9953,-0.0934,-0.1036,0.9902,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,622556783,3.3497,3.3925,-30.8394,15.2948,-40.259,32.1485,18.1986,-40.7403,0.0122,-0.0971,0.9952,-0.0936,-0.1041,0.9902,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,627556783,3.3663,3.4084,-30.9451,15.2676,-40.3248,32.0395,18.1955,-40.6852,0.0178,-0.0965,0.9952,-0.0893,-0.1031,0.9907,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,632556783,3.3561,3.4024,-30.9006,15.3206,-40.2687,32.0872,18.216,-40.7174,0.0148,-0.0997,0.9949,-0.0911,-0.1063,0.9901,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,637556783,3.3602,3.4129,-30.892,15.339,-40.2703,32.094,18.2337,-40.676,0.0146,-0.1012,0.9948,-0.0916,-0.1079,0.9899,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,642556783,3.3623,3.401,-30.9409,15.3133,-40.3207,32.0381,18.2771,-40.5885,0.0155,-0.1007,0.9948,-0.0924,-0.1076,0.9899,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,647556783,3.3148,3.3771,-30.9691,15.2926,-40.2735,32.0164,18.2409,-40.7771,0.0205,-0.0999,0.9948,-0.0833,-0.1065,0.9908,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,652556783,3.3435,3.382,-30.9288,15.2642,-40.3068,32.0578,18.2141,-40.7483,0.0143,-0.0974,0.9951,-0.0869,-0.1042,0.9908,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,657556783,3.3413,3.3772,-30.9318,15.2747,-40.3066,32.0555,18.1962,-40.704,0.0157,-0.096,0.9953,-0.0885,-0.1028,0.9908,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,662556783,3.34,3.3727,-30.9344,15.2733,-40.3084,32.053,18.1963,-40.7234,0.0171,-0.0967,0.9952,-0.087,-0.1034,0.9908,0.3689,-0.5005,9.5594,0.3708,-0.3872,8.3146
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,747682783,3.3404,3.3766,-30.9325,15.338,-40.2298,32.0552,18.2144,-40.6665,0.0191,-0.0997,0.9948,-0.0897,-0.1064,0.9903,0.3633,-0.4668,9.1188,0.3611,-0.3723,8.0409
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,752682783,3.3528,3.3936,-30.9018,15.3225,-40.2333,32.0852,18.2142,-40.7102,0.0158,-0.0989,0.995,-0.0901,-0.106,0.9903,0.385,-0.4656,9.3463,0.3838,-0.3447,7.9871
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,757682783,3.5227,3.6238,-30.7994,15.5981,-39.6294,32.1625,18.1855,-42.4965,0.282,0.0425,0.9585,0.1949,0.043,0.9799,0.3767,-0.4807,9.4239,0.3523,-0.3633,7.8433
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,762682783,3.4038,3.6943,-30.6021,15.5462,-39.6239,32.3459,18.2704,-42.6266,0.3122,0.0731,0.9472,0.2079,0.0769,0.9751,0.3652,-0.468,9.1541,0.3821,-0.3579,8.1141
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,767682783,3.4553,3.6831,-30.6364,15.4554,-39.6959,32.3123,18.1651,-42.7926,0.3454,0.1003,0.9331,0.253,0.1052,0.9617,0.2954,-0.521,8.978,0.3379,-0.4072,8.1721
d04d5482-7cd7-41e7-9240-8ea484117879,3f9c05ff-c9dc-4778-b89d-f15c514fd7f9,772685783,3.4987,3.6708,-30.5505,15.4545,-39.5245,32.3769,18.1163,-43.0622,0.3805,0.1214,0.9168,0.2815,0.1268,0.9511,0.2756,-0.5215,8.7656,0.303,-0.4045,7.7566
