section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372271139141,-0.106812,-0.476837,1.142502,-0.003418,-0.651855,0.807129,0.2629441359295531,-37.91704630596207,122.96007683321923,0.4522182047367096,-0.15702694654464722,-0.2844223380088806,0.830629289150238
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372279123141,0.013351,-0.356674,1.264572,0.008301,-0.648438,0.80957,0.26318749771236594,-37.92338465034892,122.89949133644922,0.45264941453933716,-0.1572040170431137,-0.28438428044319153,0.8303739428520203
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372287107141,0.501633,-0.417709,1.081467,0.018555,-0.666504,0.810059,0.25820651606276,-37.930375611270634,122.8204742810636,0.45320016145706177,-0.15739156305789948,-0.28434619307518005,0.8300510048866272
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372295091141,0.257492,-0.112534,1.508713,0.004395,-0.651367,0.803223,0.2555173585384267,-37.937101027206836,122.75268881303089,0.45367538928985596,-0.15756681561470032,-0.2843124270439148,0.8297696709632874
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372303960141,0.501633,-0.53978,1.264572,0.006348,-0.647461,0.810059,0.25970711978673716,-37.94214671743534,122.70435797114276,0.4540289342403412,-0.15773698687553406,-0.2842659056186676,0.829559862613678
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372312829141,0.564575,-0.476837,1.386642,0.018555,-0.64502,0.816406,0.26244994662835935,-37.94292144946711,122.61054653582876,0.4547136723995209,-0.15799257159233093,-0.28413140773773193,0.8291821479797363
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372321698141,0.930786,-0.354767,1.203537,0.01416,-0.647949,0.812012,0.2569651696750908,-37.9410099910552,122.48693136119263,0.4555968642234802,-0.15825173258781433,-0.2839687764644623,0.8287035226821899
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372330567141,1.173019,-0.356674,1.081467,0.019531,-0.655273,0.814453,0.2540617241073361,-37.93917819576272,122.33620111220472,0.4566818177700043,-0.15859687328338623,-0.2837586998939514,0.8281120657920837
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372340641141,1.724243,0.133514,0.593185,0.022461,-0.665039,0.792969,0.2490259232370726,-37.93340833320605,122.17647444895456,0.4578310251235962,-0.1589328944683075,-0.2835157811641693,0.8274960517883301
1207a9dc-62af-41e9-b8de-bf64421ddd39,3e6e391c-1bbe-429c-bceb-8dd5359b06f4,1760435372350715141,1.907349,0.988007,-0.078201,0.016113,-0.651855,0.807129,0.24148065960219098,-37.9281980057894,122.00890559268205,0.45902901887893677,-0.15927204489707947,-0.28327566385269165,0.8268491625785828
