timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.6306,2.9361,-31.3125,16.125,-38.125,31.7344,17.9375,-38.375,0.0478,0.1464,0.9881,-0.0633,0.1397,0.9882,0.019,-0.6055,6.9118,0.0645,-0.5259,6.5042,63.07344334868677
5000000,3.5663,2.9545,-31.375,16.0,-38.125,31.6875,17.9688,-38.0625,0.0516,0.1542,0.9867,-0.0719,0.1484,0.9863,0.0063,-0.6309,7.0631,0.0643,-0.521,6.4464,63.09325626356592
10000000,3.5773,3.1363,-31.125,16.375,-38.4375,31.9062,18.4062,-38.6875,0.0325,0.1222,0.992,-0.0722,0.1164,0.9906,0.0549,-0.5645,6.836,0.1166,-0.4587,6.3174,63.06441506015892
15000000,3.5755,2.9508,-31.25,15.9062,-38.4062,31.7969,17.6875,-38.4375,0.0448,0.1648,0.9853,-0.0679,0.16,0.9848,0.0071,-0.6045,6.771,0.0434,-0.5586,6.6437,63.07206678863473
20000000,3.6379,3.0243,-31.2812,16.1875,-38.3125,31.75,18.1562,-38.2812,0.0372,0.1358,0.99,-0.074,0.129,0.9889,0.0316,-0.5732,6.6815,0.0873,-0.4895,6.3434,63.06194520326819
25001000,3.6545,3.0445,-31.4062,15.9062,-38.1562,31.6406,17.6875,-38.0625,0.0496,0.1657,0.9849,-0.0766,0.159,0.9843,0.0074,-0.6147,6.8911,0.0386,-0.5454,6.4428,63.07202866263301
30001000,3.5865,3.0022,-31.1875,16.1875,-38.25,31.875,17.9375,-38.0938,0.0343,0.1445,0.9889,-0.0961,0.1377,0.9858,0.0329,-0.5669,6.6241,0.053,-0.5332,6.4614,63.08697016571647
35001000,3.6416,2.9967,-31.125,16.2188,-38.6875,31.9531,18.0938,-38.25,0.0208,0.1368,0.9904,-0.0827,0.13,0.9881,0.0435,-0.5845,6.939,0.0767,-0.5229,6.6042,63.107477614463406
40001000,3.5534,3.0794,-31.4375,16.0625,-38.5,31.5938,17.9688,-38.4375,0.0497,0.1542,0.9868,-0.0497,0.1464,0.988,0.0264,-0.605,6.9864,0.0657,-0.5166,6.4121,63.060151170370666
45001000,3.6196,3.1382,-31.375,16.2188,-38.4375,31.6875,18.0938,-38.3125,0.044,0.1397,0.9892,-0.0653,0.1339,0.9888,0.0352,-0.5825,6.8263,0.0733,-0.4937,6.2369,63.090491805421834
50001000,3.6692,3.0573,-31.4375,16.25,-38.4375,31.5938,18.1562,-38.25,0.0479,0.1339,0.9898,-0.0653,0.1281,0.9896,0.0365,-0.5908,6.9348,0.0713,-0.5234,6.5505,63.06039592628641
55001000,3.6306,3.0757,-31.2812,15.9375,-38.4375,31.75,17.875,-38.0625,0.0333,0.158,0.9869,-0.069,0.1493,0.9864,0.0141,-0.6191,7.0141,0.0487,-0.5308,6.3866,63.06208611114922
60001000,3.649,3.0537,-31.2812,16.125,-38.3125,31.75,18.0625,-38.5,0.0449,0.1455,0.9883,-0.0556,0.1377,0.9889,0.0244,-0.6069,6.9873,0.0817,-0.4893,6.2794,63.06124987613233
65004000,3.6232,3.05,-31.25,16.1875,-38.375,31.8125,18.0625,-38.2812,0.0478,0.1445,0.9883,-0.0691,0.1387,0.9879,0.0345,-0.5933,6.9409,0.0798,-0.4937,6.3075,63.09043770406099
70126000,3.7188,3.1566,-31.375,16.125,-38.375,31.7031,17.9688,-38.25,0.0468,0.1484,0.9878,-0.0633,0.1426,0.9878,0.0271,-0.5894,6.8164,0.0692,-0.5229,6.5224,63.10516558135316
75126000,3.5608,2.892,-31.4062,16.2812,-38.625,31.6406,18.0938,-37.9062,0.0382,0.1348,0.9901,-0.0769,0.1281,0.9888,0.0463,-0.5698,6.8028,0.0717,-0.5166,6.478,63.07694652121328
80126000,3.5865,3.1382,-31.3125,16.4062,-38.5625,31.7031,18.1875,-38.1875,0.0411,0.1281,0.9909,-0.0692,0.1222,0.9901,0.0617,-0.5439,6.6778,0.0848,-0.4937,6.3621,63.041886853503996
