section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515644788218,3.6381,3.6541,-31.1645,16.3982,-37.7223,31.9156,17.5411,-37.2908,-0.0373,0.0321,0.9988,-0.0943,0.0232,0.9953,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515649788218,3.6398,3.6458,-31.1763,16.4013,-37.7154,31.9038,17.5448,-37.2692,-0.0359,0.0323,0.9988,-0.0936,0.0234,0.9953,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515654788218,3.6351,3.6668,-31.1782,16.4529,-37.6761,31.9009,17.6078,-37.2013,-0.0343,0.0287,0.999,-0.0938,0.0199,0.9954,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515659788218,3.6464,3.6757,-31.1419,16.4787,-37.6889,31.9366,17.6274,-37.3107,-0.037,0.0262,0.999,-0.093,0.0173,0.9955,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515664793218,3.6445,3.672,-31.1507,16.4886,-37.6938,31.9286,17.6307,-37.336,-0.0364,0.025,0.999,-0.0924,0.016,0.9956,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515669792218,3.6407,3.6692,-31.1548,16.4588,-37.6892,31.9242,17.6117,-37.2983,-0.0355,0.0275,0.999,-0.0939,0.0184,0.9954,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515674788218,3.6521,3.6814,-31.2029,16.4524,-37.7063,31.8778,17.6298,-37.2717,-0.0346,0.0276,0.999,-0.0922,0.0187,0.9956,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515679789218,3.6437,3.6798,-31.1973,16.4326,-37.6818,31.8836,17.5773,-37.2457,-0.0323,0.0303,0.999,-0.0936,0.0215,0.9954,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515684789218,3.6768,3.7188,-31.1974,16.474,-37.6946,31.8825,17.5988,-37.3,-0.0306,0.0271,0.9992,-0.0914,0.0182,0.9956,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
81e94116-3bb0-442c-84b3-0fbd09cb64b8,96f94c5f-1acb-4e24-b314-e94c51da552c,1762767515689789218,3.6537,3.7031,-31.2064,16.4463,-37.671,31.87,17.5791,-37.2476,-0.0312,0.0298,0.9991,-0.0916,0.0207,0.9956,0.2052,-0.5337,8.1299,0.241,-0.4656,7.7558
