fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg],dispersion [px],euclidian distance from previous [px],angle from previous [rad],time since previous [ns],threshold y [px],region,transition
1,0,250252000,250,781.914,413.334,-2.1094518845561367,12.849414099500372,16.60899999999998,0.0,0.0,0.0,549.5818990755008,screen,0
2,270252000,690631000,420,792.868,404.057,-1.392305402939633,13.44871989564817,37.71800000000002,14.354540919165656,-0.01226433528905627,20000000.0,549.5818990755008,screen,0
5,1196135000,1381387000,185,673.568,721.313,-9.118417570443034,-7.017368232075237,28.74899999999991,338.94521612791647,0.03369315976358581,505504000.0,549.5818990755008,keyboard,1
6,1401387000,1626514000,225,684.534,698.194,-8.392306182772149,-5.534567965244536,41.313999999999965,25.587913494460654,-0.01968549947561997,20000000.0,549.5818990755008,keyboard,0
7,1671640000,2347277000,676,795.818,703.487,-1.180091176908132,-5.898825867027984,62.013999999999896,111.40980434862992,0.0008295056759872306,45126000.0,549.5818990755008,keyboard,0
8,2387271000,2927776000,541,868.498,689.116,3.53037240207784,-4.966173218205316,40.416000000000054,74.08716515699605,-0.00340708691408274,39994000.0,549.5818990755008,keyboard,0
9,2967784000,3758547000,791,768.171,695.669,-2.9718476119121253,-5.391356245666299,75.04700000000003,100.54078146702462,0.05369276607128954,40008000.0,549.5818990755008,keyboard,0
12,4193913000,4429177000,235,782.609,702.082,-2.036737569142499,-5.807183812280971,34.355999999999995,15.798177521473791,0.007295465542640637,435366000.0,549.5818990755008,keyboard,0
13,4449173000,5264922000,816,816.931,673.198,0.1892893330341262,-3.9411051593080577,49.381000000000085,44.858501312460284,-0.01220985876614886,19996000.0,549.5818990755008,keyboard,0
14,5315048000,5845428000,530,712.426,705.561,-6.589064185209232,-6.018277284075962,34.90700000000004,109.40136559476761,0.04958968923671623,50126000.0,549.5818990755008,keyboard,0
15,5885553000,6375933000,490,778.733,729.908,-2.293545258590502,-7.604081740101171,51.55899999999997,70.63564721866705,0.006141856846741917,40125000.0,549.5818990755008,keyboard,0
16,6431058000,7031569000,601,902.001,698.158,5.70265301713872,-5.54313701912031,52.65300000000002,127.29124998993453,-0.004399792232602667,55125000.0,549.5818990755008,keyboard,0
17,7071564000,7722195000,651,833.474,718.971,1.2637686925190013,-6.89878249725925,43.269000000000005,71.61794955177082,0.049684755425971484,39995000.0,549.5818990755008,keyboard,0
19,8187699000,8668078000,480,674.038,677.816,-9.060982465697656,-4.219536538355954,70.79899999999998,164.66199355346092,-0.05042218241198422,465504000.0,549.5818990755008,keyboard,0
20,8728216000,8908331000,180,902.519,690.184,5.733421457752468,-5.028673228492066,37.379999999999995,228.81550381256946,0.0009438502594966595,60138000.0,549.5818990755008,keyboard,0
21,8938331000,9223584000,285,926.513,685.447,7.283931482698994,-4.717166726795702,36.62999999999988,24.45712994200262,-0.0034019566291842874,30000000.0,549.5818990755008,keyboard,0
22,9268709000,9779089000,510,778.034,685.673,-2.3309938910758685,-4.746424653530635,64.63200000000006,148.47917199728727,0.05480456991216647,45125000.0,549.5818990755008,keyboard,0
23,9844218000,10064341000,220,786.143,419.196,-1.8298793844125183,12.472433992459395,27.774999999999977,266.6003514813887,-0.026884621066171146,65129000.0,549.5818990755008,screen,1
24,10089467000,10910230000,821,778.953,406.85,-2.3064352302190145,13.266473156810251,87.60199999999992,14.287050640352643,-0.03661971899256002,25126000.0,549.5818990755008,screen,0
25,10935226000,11570855000,636,755.086,438.169,-3.85653192185707,11.242409766917708,41.80099999999993,39.376559651650574,0.038780729513654195,24996000.0,549.5818990755008,screen,0
26,11620862000,12982118000,1361,896.996,422.823,5.438016349099956,12.218161132781894,53.67900000000003,142.73733854881837,-0.0018800750845208137,50007000.0,549.5818990755008,screen,0
27,13032119000,13222370000,190,759.37,432.109,-3.579377705833884,11.63415560946236,30.799000000000035,137.93892007696738,0.053655296714461675,50001000.0,549.5818990755008,screen,0
28,13247375000,13827892000,581,732.995,425.006,-5.311815839987967,12.081526475204983,40.25100000000003,27.31470728380592,-0.050239753847613505,25005000.0,549.5818990755008,screen,0
31,14568633000,14703767000,135,646.942,697.637,-10.824991509119725,-5.483636922983932,32.34800000000007,285.88945585663,0.03275177436939218,740741000.0,549.5818990755008,keyboard,1
32,14733759000,15094013000,360,671.663,675.354,-9.21338538194126,-4.060419721769271,34.49499999999989,33.28152535566836,-0.01280332830225035,29992000.0,549.5818990755008,keyboard,0
33,15159138000,15449391000,290,943.793,667.691,8.39375257852351,-3.569029128526632,55.190000000000055,272.23787111458245,-0.0004913432791274681,65125000.0,549.5818990755008,keyboard,0
34,15509403000,15714643000,205,647.581,669.111,-10.76660415273848,-3.651974309960443,35.03800000000001,296.21540362378187,0.05474746749438325,60012000.0,549.5818990755008,keyboard,0
37,16185031000,16340274000,155,957.036,673.016,9.250889492092725,-3.908243092909763,53.23299999999995,309.47963753694677,0.00022023069591821853,470388000.0,549.5818990755008,keyboard,0
38,16365274000,16610536000,245,950.225,650.478,8.803687790339378,-2.4595697482299546,25.729999999999905,23.544663195722283,-0.032537665573129516,25000000.0,549.5818990755008,keyboard,0
39,16670527000,17301158000,631,690.589,641.167,-7.979878732464823,-1.8625224122902364,56.26699999999994,259.8029007093646,-0.05420549814900383,59991000.0,549.5818990755008,keyboard,0
40,17346158000,17581410000,235,636.133,695.485,-11.522471862806862,-5.340654509762373,34.264999999999986,76.91489491639445,0.041145494399022174,45000000.0,549.5818990755008,keyboard,0
