section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706923950672,684.202,515.946,1,1,,-8.420551980960276,6.204595866667892
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706928954672,685.059,514.123,1,1,,-8.366182305909776,6.322295124380621
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706933950672,685.798,513.802,1,1,,-8.318498166818992,6.34320226709413
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706938950672,686.794,512.499,1,1,,-8.254773612947467,6.42752593316901
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706944078672,685.762,512.342,1,1,,-8.321746459991779,6.4371891616915615
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706949075672,686.992,510.644,1,1,,-8.243171356276324,6.546981751135476
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706954075672,686.188,512.456,1,1,,-8.294105828550757,6.430051054485363
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706959075672,689.188,512.325,1,1,,-8.099689777823396,6.439627180644598
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706964075672,688.521,512.177,1,1,,-8.143021752839433,6.448915592624029
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706969075672,688.295,516.222,1,1,,-8.155111733353031,6.1884191947512965
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706974075672,687.224,513.324,1,1,,-8.226341648283448,6.374544819063885
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706979075672,689.992,512.362,1,1,,-8.047542156779993,6.437609371627261
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706984075672,689.625,512.341,1,1,,-8.071344527486982,6.438787644955849
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706989075672,687.713,511.015,1,1,,-8.196165018144377,6.523435113154641
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706994075672,686.38,513.147,1,1,,-8.281196617820688,6.3856385756545215
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706999075672,687.394,510.992,1,1,,-8.21688377020152,6.524753123941004
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441707004075672,687.537,511.663,1,1,,-8.207176201580225,6.481620180969399
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441707009075672,687.071,512.407,1,1,,-8.236877840185668,6.433529853014376
