section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706923950672,4.2413,4.0637,-31.3027,15.709,-36.7663,31.6557,16.2374,-33.2297,-0.1024,-0.0294,0.9943,-0.1823,-0.0377,0.9825,0.3125,-0.4792,8.6967,0.4673,-0.4688,10.2999
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706928954672,4.2684,4.0515,-31.3527,15.781,-36.7912,31.6008,16.3377,-33.2279,-0.097,-0.0372,0.9946,-0.1789,-0.0452,0.9828,0.3154,-0.4724,8.6523,0.4807,-0.4641,10.3985
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706933950672,4.2771,4.099,-31.3443,15.7964,-36.802,31.6121,16.3031,-33.3115,-0.0987,-0.0394,0.9943,-0.1773,-0.0476,0.983,0.3235,-0.4736,8.755,0.4631,-0.48,10.3794
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706938950672,4.3221,4.1131,-31.3812,15.7243,-36.835,31.5767,16.267,-33.3408,-0.0967,-0.036,0.9947,-0.1721,-0.0439,0.9841,0.3025,-0.4868,8.6712,0.4617,-0.4856,10.426
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706944078672,4.3127,4.109,-31.3179,15.7271,-36.8381,31.6373,16.2899,-33.2799,-0.1022,-0.0372,0.9941,-0.1795,-0.0451,0.9827,0.3147,-0.4692,8.6086,0.4668,-0.4795,10.4149
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706949075672,4.2753,4.1052,-31.3154,15.7612,-36.7848,31.6397,16.3034,-33.2626,-0.0996,-0.0378,0.9943,-0.1815,-0.0456,0.9823,0.3201,-0.4817,8.8077,0.4741,-0.488,10.593
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706954075672,4.2903,4.1204,-31.3097,15.7847,-36.809,31.6443,16.3303,-33.2658,-0.1033,-0.04,0.9938,-0.1825,-0.048,0.982,0.3413,-0.4705,8.9165,0.4656,-0.4688,10.2807
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706959075672,4.2817,4.1161,-31.3402,15.7566,-36.8099,31.6136,16.3067,-33.2656,-0.1006,-0.0375,0.9942,-0.1799,-0.0455,0.9826,0.3157,-0.4812,8.7536,0.4604,-0.4661,10.1932
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706964075672,4.2878,4.122,-31.3775,15.7233,-36.8314,31.5776,16.2814,-33.2735,-0.0992,-0.0349,0.9945,-0.1767,-0.0431,0.9833,0.3157,-0.4812,8.7536,0.4604,-0.4661,10.1932
b7c0ed98-2456-4c75-941e-c4b712ab436a,8bf55bc0-aaa1-4151-a18a-afd76ed8320a,1760441706969075672,4.2719,4.1223,-31.3325,15.7411,-36.8107,31.6244,16.2654,-33.2819,-0.1025,-0.0353,0.9941,-0.1792,-0.0436,0.9829,0.3149,-0.468,8.5977,0.4856,-0.4636,10.4479
