timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,2.7854,3.4763,-31.2812,16.8125,-36.0938,31.7812,17.875,-34.2812,-0.1142,0.2308,0.9663,-0.1192,0.2213,0.9679,-0.0781,-0.626,6.0869,-0.0773,-0.7065,7.0244,63.09739074454664
5000000,2.7101,3.3807,-31.0625,16.625,-35.4375,32.0312,17.875,-34.6875,-0.116,0.2003,0.9728,-0.1286,0.1888,0.9736,-0.075,-0.5737,5.525,-0.0291,-0.6841,7.2894,63.110537786410916
10014000,2.6127,3.2705,-31.125,17.125,-35.6875,31.9375,18.2812,-34.1875,-0.1586,0.1281,0.979,-0.1799,0.1164,0.9768,-0.0108,-0.4805,5.1719,0.0329,-0.5806,6.7791,63.090932032186686
15000000,2.0505,3.2613,-31.3125,17.3438,-36.125,31.7188,18.125,-34.125,-0.1858,0.1087,0.9766,-0.1994,0.097,0.9751,0.036,-0.4453,5.288,0.0389,-0.562,6.6342,63.067860698853586
20001000,1.9898,3.3219,-30.7812,17.4375,-35.625,32.25,18.25,-34.25,-0.2433,0.0785,0.9668,-0.2417,0.0639,0.9682,0.0377,-0.4104,4.917,0.0745,-0.5601,7.0001,63.05143102809007
25000000,2.4161,3.3238,-30.9375,16.8125,-36.0938,32.125,17.8438,-34.4375,-0.2561,0.099,0.9616,-0.2403,0.0873,0.9668,-0.0097,-0.4644,5.0033,0.0355,-0.6191,7.247,63.0926764024954
30001000,2.0597,3.57,-30.9375,17.5312,-36.1562,32.0938,18.1875,-34.4062,-0.239,0.0522,0.9696,-0.2392,0.0386,0.9702,0.0462,-0.3833,4.708,0.0856,-0.5718,7.2536,63.05900418956836
35000000,1.9623,3.4652,-30.5938,17.8125,-35.6875,32.4375,18.4375,-34.1875,-0.2677,0.0132,0.9634,-0.278,-0.0015,0.9606,0.0744,-0.3474,4.6179,0.1252,-0.5259,7.1669,63.05224345485258
40010000,2.2122,3.3789,-30.7812,17.4688,-36.0938,32.2188,18.0938,-34.3125,-0.2645,0.0522,0.963,-0.2524,0.0376,0.9669,0.0523,-0.3931,4.8838,0.0971,-0.5811,7.485,63.02827662795485
45126000,1.999,3.5461,-30.9375,17.5625,-35.7188,32.125,18.0,-34.0,-0.2484,0.0561,0.967,-0.26,0.0395,0.9648,0.0472,-0.3833,4.7197,0.0934,-0.5845,7.4839,63.087436038723276
50128000,2.1056,3.4616,-30.9688,17.625,-35.7812,32.0625,17.8125,-34.0625,-0.2718,0.0668,0.96,-0.2589,0.0512,0.9646,0.0542,-0.3928,4.9014,0.0861,-0.6138,7.7381,63.055006665846925
55126000,2.0707,3.4854,-30.8125,17.6562,-35.625,32.1875,17.8438,-34.25,-0.2746,0.0659,0.9593,-0.2542,0.0512,0.9658,0.064,-0.3757,4.8187,0.1019,-0.6118,7.8876,63.0152824222823
60126000,2.3059,3.6453,-30.9688,17.3438,-35.4375,32.0625,17.375,-34.3125,-0.2512,0.1048,0.9622,-0.2384,0.0883,0.9671,0.0442,-0.4199,5.094,0.0562,-0.6792,8.1637,63.04134657611622
65136000,2.3904,3.7096,-31.2188,17.5312,-35.5938,31.8438,18.0,-34.1875,-0.2381,0.0522,0.9698,-0.2278,0.0386,0.9729,0.0789,-0.4043,5.2986,0.1182,-0.5654,7.538,63.0800203859352
70134000,2.5025,3.6379,-30.9062,17.5,-35.5,32.125,17.75,-34.125,-0.2622,0.0756,0.962,-0.2446,0.0629,0.9676,0.0806,-0.4004,5.2738,0.0883,-0.6206,7.8395,63.04669141548983
75126000,2.3334,3.6802,-30.875,17.1875,-35.25,32.1875,17.5,-34.1562,-0.2616,0.1019,0.9598,-0.2441,0.0853,0.966,0.0666,-0.4287,5.4363,0.0778,-0.6494,8.056,63.072759262141055
80126000,2.7082,3.4542,-30.8125,17.375,-35.3125,32.2188,17.9688,-34.1875,-0.2463,0.0737,0.9664,-0.2389,0.059,0.9692,0.082,-0.4141,5.4414,0.1231,-0.5859,7.8244,63.04413535873103
85134000,2.8975,3.5167,-30.9062,16.9062,-35.4688,32.1562,17.5312,-34.25,-0.254,0.1067,0.9613,-0.227,0.0941,0.9693,0.0504,-0.4636,5.6503,0.0822,-0.6533,8.1481,63.07727318297772
90126000,2.7964,3.5498,-30.6875,17.0312,-35.1875,32.375,17.8125,-34.3125,-0.2479,0.0863,0.9649,-0.2378,0.0717,0.9687,0.0587,-0.4497,5.5847,0.1142,-0.6157,8.0668,63.07340930170177
95126000,2.9581,3.5479,-31.0938,16.75,-35.375,32.0,17.6875,-34.5,-0.2382,0.098,0.9663,-0.2024,0.0844,0.9757,0.0459,-0.4707,5.6804,0.1124,-0.6235,8.1369,63.10683108578659
