section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201653090978,-0.88501,-1.026154,-0.413895,-0.025879,-0.384277,0.958496,1.2010895699636743,-21.53971958939918,126.65192146060151,0.4427327811717987,-0.09308239817619324,-0.1623459905385971,0.8769076466560364
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201663781978,-0.518799,-1.4534,-0.291824,-0.02002,-0.384277,0.960937,1.191414978049397,-21.54527253934027,126.55460979156464,0.44345995783805847,-0.09316754341125488,-0.16234688460826874,0.8765309453010559
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201674472978,-0.396729,-1.331329,-0.291824,-0.026855,-0.370117,0.958008,1.1914196579642509,-21.54431318598877,126.47298037174276,0.44408488273620605,-0.09327951818704605,-0.162273108959198,0.8762162327766418
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201682570978,0.032425,-1.150131,-0.108719,-0.025879,-0.388184,0.94043,1.1975630424251602,-21.54907184286295,126.37883593899215,0.4448101818561554,-0.09347809106111526,-0.16220901906490326,0.8758389353752136
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201690671978,0.091553,-1.270294,0.013351,-0.031738,-0.370117,0.950195,1.19349461751944,-21.554805799379928,126.26100611137991,0.445701003074646,-0.09363587945699692,-0.16217252612113953,0.8753758668899536
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201698772978,0.457764,-1.514435,-0.230789,-0.025879,-0.367188,0.959961,1.1837636465790546,-21.549243708846625,126.11779570211617,0.4467845559120178,-0.09374266862869263,-0.1620507687330246,0.8748344779014587
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201706873978,0.520706,-1.516342,0.135422,-0.017578,-0.374512,0.952148,1.1724526754641487,-21.54406002313128,125.9767149393605,0.44784873723983765,-0.09383571147918701,-0.1619398146867752,0.8743007183074951
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201714796978,0.640869,-1.758575,0.257492,-0.029297,-0.372559,0.947754,1.1562211189589455,-21.536786725750503,125.84145352262422,0.44886234402656555,-0.09387475252151489,-0.16183695197105408,0.8737956285476685
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201722719978,0.640869,-1.819611,0.440598,-0.009277,-0.365723,0.942871,1.1468305160912196,-21.52990987909351,125.84600311473923,0.44881895184516907,-0.09376997500658035,-0.16182491183280945,0.8738314509391785
d0d39a61-f029-477c-b4ce-8f7c3e547ebc,dac0f659-01a7-40eb-b9da-7009962ab6b8,1760436201730642978,0.400543,-1.4534,0.379562,-0.021484,-0.376953,0.945801,1.1305372753347418,-21.520250910294184,125.7758815495302,0.44933703541755676,-0.09370718151330948,-0.16175761818885803,0.8735843300819397
