timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,4.5566,4.5419,-31.25,6.75,-39.8125,31.6406,8.9062,-38.5938,0.0479,0.3549,0.9337,-0.2181,0.3384,0.9154,-0.2325,-0.8145,6.5891,-0.2094,-0.811,6.8031,62.93935173236216
4997000,4.5419,4.3986,-31.875,6.8438,-39.9375,31.0156,8.9375,-38.3125,0.0868,0.306,0.9481,-0.1843,0.2911,0.9388,-0.1498,-0.769,6.9612,-0.188,-0.7495,6.3147,62.9464198588768
9997000,4.4317,4.5088,-32.125,6.6875,-39.875,30.7656,8.25,-38.4375,0.1061,0.2836,0.953,-0.1846,0.2696,0.9451,-0.1218,-0.7422,6.9527,-0.2184,-0.7827,6.3705,62.92642831799688
14997000,4.4243,4.417,-31.25,6.6875,-39.9375,31.6406,8.75,-38.0,0.0242,0.2299,0.9729,-0.2598,0.2118,0.9422,-0.0841,-0.6782,6.6222,-0.1109,-0.7324,6.9581,62.95423243007574
20008000,4.3802,4.6191,-31.0938,6.5,-39.9688,31.8594,8.125,-39.125,0.0129,0.2041,0.9789,-0.25,0.1869,0.95,-0.0809,-0.6646,6.4999,-0.0975,-0.7842,7.7102,62.97982227412206
24997000,4.5125,4.6081,-31.0938,6.875,-40.9375,31.7969,9.2188,-38.7812,-0.0365,0.0941,0.9949,-0.2668,0.0814,0.9603,0.0776,-0.5747,7.1997,0.0707,-0.6396,7.8659,62.971288494201865
29997000,4.6779,4.6816,-31.2812,7.1562,-41.25,31.5938,9.6875,-38.625,-0.0346,0.0376,0.9987,-0.2601,0.0268,0.9652,0.1647,-0.4963,7.265,0.1396,-0.5605,7.7166,62.980661553289515
34997000,4.5199,4.7036,-31.5,7.125,-40.625,31.4062,9.0625,-39.0,0.0093,0.0386,0.9992,-0.2393,0.0268,0.9706,0.1532,-0.5122,7.3182,0.1559,-0.5815,8.1326,62.957005405991154
39997000,4.6558,4.6301,-31.0938,7.0312,-40.375,31.7969,9.0,-39.125,-0.0181,0.0356,0.9992,-0.2572,0.0259,0.966,0.1624,-0.4868,7.1326,0.1591,-0.561,7.9343,62.93392423748896
45122000,4.428,4.5419,-31.5312,6.9375,-40.0625,31.3438,8.875,-38.8125,0.0307,0.0229,0.9993,-0.2412,0.0093,0.9704,0.172,-0.5049,7.4413,0.1385,-0.5728,7.8432,62.917263380172535
50122000,4.4096,4.4464,-31.375,7.375,-39.9375,31.5469,9.25,-38.8125,0.0239,0.0024,0.9997,-0.2441,-0.0054,0.9697,0.2134,-0.4688,7.4886,0.2634,-0.5439,8.8851,62.95988206477201
55122000,4.3655,4.4427,-31.4375,7.0312,-39.7188,31.4375,8.875,-38.6562,0.0434,0.0356,0.9984,-0.2421,0.021,0.97,0.1885,-0.5122,7.7042,0.2274,-0.5737,8.8272,62.91100334758618
60122000,4.3545,4.3949,-31.5312,7.0625,-39.6875,31.3906,9.125,-38.5,0.0463,0.0268,0.9986,-0.245,0.0122,0.9694,0.205,-0.5073,7.8297,0.2671,-0.5532,9.0304,62.966792658829306
65122000,4.3141,4.3067,-31.5,7.1562,-39.4688,31.4062,9.375,-38.0,0.0454,0.0298,0.9985,-0.263,0.0132,0.9647,0.248,-0.4983,8.2009,0.333,-0.5347,9.5475,62.96245266283707
70122000,4.2185,4.2773,-31.5,7.1562,-39.3125,31.4375,9.125,-38.3125,0.0522,0.0405,0.9978,-0.2317,0.0239,0.9725,0.3081,-0.4949,8.8237,0.3694,-0.5352,9.9559,62.97622630556709
75122000,4.27,4.3288,-31.5312,7.3125,-39.5625,31.3906,9.1875,-38.25,0.0522,0.0259,0.9983,-0.2365,0.0102,0.9716,0.3713,-0.4556,9.0824,0.4172,-0.5239,10.3611,62.96341156965686
80122000,4.3067,4.3655,-31.5625,7.4375,-39.5625,31.3438,9.4375,-38.125,0.0512,0.0122,0.9986,-0.2365,-0.0024,0.9716,0.4136,-0.446,9.4455,0.4604,-0.5073,10.6567,62.9544993303894
85122000,4.2332,4.3582,-31.25,7.0,-39.4688,31.6562,8.9062,-38.3125,0.0336,0.0542,0.998,-0.2628,0.0376,0.9641,0.3674,-0.4961,9.4938,0.407,-0.5601,10.6557,62.94569585420435
90123000,4.2847,4.292,-31.4062,7.3125,-39.125,31.5,9.0312,-38.125,0.0639,0.0454,0.9969,-0.2516,0.0298,0.9674,0.4048,-0.4817,9.7469,0.4167,-0.5679,10.8531,62.93761933954922
95123000,4.2847,4.4684,-31.4375,7.125,-39.3125,31.4844,9.0625,-38.25,0.0502,0.0425,0.9978,-0.2393,0.0278,0.9706,0.4099,-0.4949,9.9522,0.4543,-0.5537,11.1124,62.96068862480778
100134000,4.2773,4.3361,-31.25,7.1875,-39.3125,31.6562,9.25,-37.875,0.0405,0.0386,0.9984,-0.2695,0.0239,0.9627,0.4373,-0.4824,10.1173,0.4751,-0.5483,11.2841,62.956415963267794
105123000,4.2663,4.3582,-31.25,7.375,-39.1875,31.6562,9.3438,-38.0,0.0483,0.0317,0.9983,-0.262,0.0171,0.9649,0.4617,-0.4731,10.2862,0.5127,-0.5415,11.6295,62.94820353377847
110122000,4.2332,4.3949,-31.375,7.3438,-39.0625,31.5625,9.25,-38.125,0.0658,0.0386,0.9971,-0.2469,0.0239,0.9688,0.4473,-0.4839,10.2456,0.5186,-0.5288,11.5521,62.9733388898826
115123000,4.2149,4.2038,-31.5312,7.25,-39.0312,31.4062,9.3125,-37.8125,0.0755,0.0483,0.996,-0.2468,0.0327,0.9685,0.4507,-0.4949,10.4073,0.4907,-0.541,11.3767,62.982977499479965
120123000,4.2332,4.2553,-31.375,7.125,-39.1562,31.5469,9.0938,-37.9375,0.0551,0.0561,0.9969,-0.2496,0.0415,0.9675,0.4375,-0.4907,10.2132,0.5024,-0.564,11.7685,62.964489220035766
125135000,4.2075,4.2185,-31.3125,7.375,-39.25,31.5781,9.4375,-37.9375,0.0502,0.0308,0.9983,-0.2592,0.0171,0.9657,0.5132,-0.4575,10.69,0.5659,-0.5337,12.1432,62.93809761074766
130123000,4.2884,4.2112,-31.375,7.125,-39.375,31.5625,9.3125,-37.8125,0.0463,0.0483,0.9978,-0.26,0.0327,0.965,0.4824,-0.4832,10.6313,0.5396,-0.541,11.9272,62.99488446493096
135127000,4.2994,4.3067,-31.3125,7.1562,-39.1875,31.5938,8.9062,-38.1562,0.0531,0.0561,0.997,-0.241,0.0415,0.9696,0.4829,-0.4836,10.6423,0.5137,-0.585,12.1336,62.93908689661775
140123000,4.2185,4.3031,-31.2812,7.625,-39.125,31.6406,9.5312,-38.0938,0.0522,0.0161,0.9985,-0.2441,0.0024,0.9697,0.5518,-0.4272,10.7875,0.6104,-0.5195,12.4892,62.95911282030584
145123000,4.2369,4.2957,-31.5,7.1562,-39.25,31.4219,9.0938,-38.0,0.0638,0.0503,0.9967,-0.2364,0.0366,0.971,0.5054,-0.488,10.9442,0.521,-0.5586,11.9167,62.964134976746884
150123000,4.2553,4.281,-31.4062,7.3125,-39.2188,31.5,9.25,-38.0625,0.0609,0.0376,0.9974,-0.2364,0.0239,0.9714,0.5239,-0.4604,10.8439,0.5615,-0.5464,12.2369,62.946651494579115
155123000,4.3251,4.27,-31.4062,7.0625,-39.5312,31.4844,9.125,-38.0625,0.0463,0.0454,0.9979,-0.2288,0.0317,0.973,0.5332,-0.4817,11.1869,0.5381,-0.5425,11.9272,62.94154871227749
160123000,4.2406,4.1744,-31.25,7.2188,-39.1875,31.625,9.375,-37.625,0.0483,0.0493,0.9976,-0.26,0.0327,0.965,0.5054,-0.4893,10.9579,0.5444,-0.54,11.9714,62.931361257245975
165123000,4.2479,4.1891,-31.3125,7.0312,-39.25,31.5312,9.1875,-37.6875,0.0551,0.0561,0.9969,-0.2486,0.0425,0.9677,0.4968,-0.4968,10.9469,0.5273,-0.5586,11.9884,62.90009273148967
170123000,4.2479,4.2259,-31.2188,7.125,-39.25,31.6562,9.1875,-37.75,0.0453,0.0561,0.9974,-0.2618,0.0395,0.9643,0.5049,-0.4788,10.8345,0.5308,-0.5625,12.0713,62.926699669138856
175123000,4.1965,4.1524,-31.25,6.9375,-39.0312,31.6406,8.9375,-37.625,0.055,0.0834,0.995,-0.2643,0.0668,0.9621,0.4607,-0.5151,10.7475,0.4851,-0.5923,11.8956,62.93810425171702
180248000,4.2332,4.3214,-31.2812,7.25,-39.1875,31.625,9.3125,-38.0,0.059,0.0454,0.9972,-0.2364,0.0298,0.9712,0.5322,-0.4763,11.1156,0.5869,-0.5327,12.3708,62.95120380850552
185248000,4.2112,4.2663,-31.375,7.125,-39.125,31.5469,9.125,-37.625,0.0628,0.0659,0.9958,-0.2495,0.0503,0.9671,0.5166,-0.4883,11.0735,0.5171,-0.585,12.1722,62.9715451581903
190253000,4.2737,4.259,-31.2812,7.125,-39.375,31.5938,9.1875,-38.0,0.0473,0.0542,0.9974,-0.2411,0.0386,0.9697,0.5288,-0.4785,11.1016,0.5615,-0.5566,12.353,62.923844099434994
195248000,4.2112,4.27,-31.2188,6.875,-39.2812,31.6562,8.875,-37.7812,0.0482,0.0785,0.9957,-0.2568,0.062,0.9645,0.468,-0.5068,10.736,0.4932,-0.6016,12.0919,62.924682160500424
200248000,4.2332,4.292,-31.3125,6.9062,-39.25,31.5625,8.9062,-37.9688,0.054,0.0727,0.9959,-0.2437,0.0561,0.9682,0.5039,-0.5088,11.1612,0.5205,-0.5898,12.2663,62.919846618058436
205248000,4.2479,4.2773,-31.5312,6.875,-39.4688,31.375,8.875,-38.0,0.0589,0.0737,0.9955,-0.2314,0.0571,0.9712,0.5303,-0.5063,11.4311,0.4932,-0.5996,12.0696,62.955121887579566
210249000,4.3067,4.2443,-31.4375,6.9375,-39.4375,31.4062,9.25,-37.5625,0.056,0.0629,0.9964,-0.2495,0.0483,0.9672,0.5366,-0.501,11.4423,0.5234,-0.5654,12.0218,62.91417893400501
215248000,4.2112,4.2553,-31.2812,6.9062,-39.375,31.5781,9.0,-37.875,0.0482,0.0727,0.9962,-0.2418,0.0561,0.9687,0.4961,-0.5078,11.0623,0.5361,-0.5918,12.465,62.91204650088884
220262000,4.1561,4.2884,-31.2812,7.0312,-39.1562,31.625,8.875,-38.0625,0.0628,0.0727,0.9954,-0.2342,0.0561,0.9706,0.5054,-0.501,11.0897,0.5347,-0.585,12.3706,62.94271821720126
225249000,4.2185,4.2406,-31.2812,6.9375,-39.1562,31.5938,8.875,-37.75,0.0579,0.0814,0.995,-0.2624,0.0659,0.9627,0.4907,-0.5166,11.101,0.4756,-0.6069,11.9558,62.92056046865762
230259000,4.2259,4.2406,-31.4062,6.875,-39.375,31.4688,8.9062,-37.625,0.0579,0.0814,0.995,-0.2587,0.0639,0.9638,0.5098,-0.5117,11.2602,0.4751,-0.6123,12.0117,62.93213724671998
235249000,4.2553,4.3067,-31.4062,6.7188,-39.2188,31.4844,8.625,-37.875,0.0685,0.0951,0.9931,-0.2358,0.0795,0.9686,0.4648,-0.5444,11.1249,0.4656,-0.6294,12.1004,62.93383005379539
240249000,4.3214,4.2626,-31.2812,6.7188,-39.375,31.625,8.75,-37.8125,0.0452,0.0931,0.9946,-0.2491,0.0756,0.9655,0.4807,-0.5283,11.1208,0.4873,-0.6294,12.3442,62.95837655252873
245249000,4.3031,4.2553,-31.375,6.8438,-39.375,31.5469,9.0312,-37.625,0.052,0.0805,0.9954,-0.2511,0.0649,0.9658,0.5039,-0.52,11.2878,0.4988,-0.5996,12.1328,62.98422594880404
250249000,4.2994,4.2406,-31.625,6.6875,-39.625,31.2188,9.0312,-37.5625,0.0695,0.0824,0.9942,-0.2379,0.0668,0.969,0.5293,-0.5254,11.6348,0.4685,-0.5898,11.6815,62.92130032334043
255249000,4.2185,4.2994,-31.2188,6.9062,-39.3125,31.7031,8.9062,-37.9688,0.0492,0.0707,0.9963,-0.2437,0.0542,0.9683,0.5005,-0.501,11.0348,0.5342,-0.5737,12.2374,62.96801592316531
260249000,4.259,4.2773,-31.2812,6.9062,-39.5625,31.5938,9.0312,-38.0625,0.0375,0.0473,0.9982,-0.2307,0.0327,0.9725,0.5322,-0.4775,11.1293,0.5532,-0.5454,12.1317,62.928779187268525
265249000,4.1818,4.3251,-31.375,7.125,-39.1875,31.5625,8.7188,-38.5625,0.0678,0.0386,0.997,-0.2107,0.0249,0.9772,0.543,-0.478,11.2562,0.54,-0.5454,11.9825,62.96077929703539
270262000,4.1818,4.2259,-31.375,7.0312,-39.4688,31.5469,8.875,-38.1875,0.059,0.0337,0.9977,-0.2317,0.02,0.9726,0.5654,-0.4629,11.341,0.5205,-0.5459,11.7674,62.96194745828626
275249000,4.1965,4.2773,-31.4062,7.3438,-39.4375,31.5312,9.1875,-38.4375,0.061,0.0102,0.9981,-0.2184,-0.0044,0.9758,0.6006,-0.4324,11.3997,0.5918,-0.5122,12.195,62.97233955039307
280251000,4.1744,4.2222,-31.375,7.0625,-39.4062,31.5625,8.9375,-38.25,0.059,0.0317,0.9978,-0.2203,0.019,0.9752,0.5586,-0.4617,11.2498,0.5337,-0.5371,11.8168,62.97603774206504
285263000,4.2259,4.3141,-31.1875,7.1875,-39.375,31.75,8.9375,-38.5,0.0464,0.0229,0.9987,-0.2289,0.0093,0.9734,0.561,-0.4629,11.2912,0.5693,-0.5288,12.1268,62.96790477100219
290249000,4.1781,4.3031,-31.2812,7.1562,-39.4688,31.625,8.9062,-38.6562,0.0542,0.02,0.9983,-0.2127,0.0063,0.9771,0.5649,-0.4507,11.1988,0.5679,-0.5229,12.044,62.93578328105561
295250000,4.2296,4.3141,-31.4062,7.1562,-39.5,31.5312,8.9062,-38.3125,0.0551,0.0249,0.9982,-0.2213,0.0132,0.9751,0.5918,-0.4543,11.5452,0.5415,-0.5366,11.8996,62.972922554142265
