section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859332861267,-0.846863,-5.466461,-2.256393,-0.022461,-0.041016,1.04834,1.2889888771999582,-3.23328257075945,77.58202133936172,0.7792755365371704,-0.02903209626674652,-0.008909306488931179,0.6259452104568481
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859343562267,-0.787735,-4.552841,-2.378464,-0.005859,-0.047363,1.083008,1.2400671940992485,-3.2337722096020034,77.55027246734505,0.7794449925422668,-0.028770752251148224,-0.009236701764166355,0.6257414817810059
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859354263267,0.679016,-3.452301,-2.68364,-0.007812,-0.071289,1.077637,1.1991857711444767,-3.226869713483923,77.48460012319221,0.779801070690155,-0.02850601077079773,-0.009460718370974064,0.6253064870834351
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859364931267,3.852844,-2.353668,-3.110886,-0.004395,-0.055176,1.06543,1.1442145817386422,-3.179924847049199,77.38840123280859,0.7803274989128113,-0.027894752100110054,-0.0095550287514925,0.6246755719184875
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859375599267,4.827499,-2.721786,-3.477097,-0.019043,-0.067871,1.064941,1.1193480106391107,-3.1388935186747196,77.3690957298315,0.7804361581802368,-0.027481507509946823,-0.009495901875197887,0.6245590448379517
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859386267267,5.500793,-3.269196,-3.904343,-0.013184,-0.056641,1.056152,1.0873885068107674,-3.0929591162988714,77.33124907614484,0.7806458473205566,-0.026997730135917664,-0.009454125538468361,0.6243186593055725
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859396897267,4.94957,-3.881454,-3.904343,-0.01709,-0.039551,1.013184,1.0514269386777415,-3.043248536033063,77.26821318706871,0.7809927463531494,-0.026468468829989433,-0.009413545951247215,0.6239079236984253
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859407527267,4.524231,-4.917145,-3.599167,-0.019531,-0.029297,1.005859,1.0057616756825298,-2.9977274656602626,77.27370602179805,0.7809650301933289,-0.02590925060212612,-0.009478021413087845,0.6239651441574097
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859418157267,3.242493,-5.954742,-3.538132,-0.013184,-0.039062,1.008789,0.9545673407896612,-2.9582164239689517,77.2581597691046,0.7810505628585815,-0.025362610816955566,-0.009608215652406216,0.6238784790039062
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859426170267,1.472473,-6.626129,-2.439499,-0.016602,-0.043457,1.010742,0.8408228201644051,-2.912309232844927,77.15175858053315,0.7816258072853088,-0.024439925327897072,-0.010110734030604362,0.6231865882873535
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859434181267,0.862122,-6.748199,-2.256393,-0.02832,-0.050781,0.996094,0.7825804163858272,-2.903629262145795,77.113618944935,0.7818291187286377,-0.024067472666502,-0.01045276690274477,0.6229403018951416
560d2020-4620-4cd0-a39f-1f740350b859,7ade7517-e2d0-4374-9c1a-e3565540cf30,1761215859442192267,0.801086,-6.259918,-1.523972,-0.018555,-0.036133,0.997559,0.7288207148871787,-2.8914994972126578,77.10193482254869,0.7818893194198608,-0.02369358204305172,-0.010751171037554741,0.6228740215301514
