saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s],main sequence ratio,Q ratio
10,3648415000,3713540000,65,334.344482421875,21.403854370117188,5166.76904296875,8407.220703125,25.145384910275837,1.6271717650251953
11,3833667000,3868667000,35,62.94612121582031,4.045980930328369,1826.9049072265625,2400.755859375,38.13985378294629,1.314111013593808
12,4093795000,4133920000,40,83.81617736816406,5.4048380851745605,2213.710693359375,3025.001708984375,36.09090516854522,1.3664846621822297
13,4784427000,4844553000,60,350.3182067871094,22.543832778930664,5913.34326171875,9889.9501953125,28.23133369520439,1.6724803140276223
14,5735312000,5865439000,130,384.2724609375,24.728858947753903,4386.45849609375,14991.1279296875,39.01171552370424,3.417592561980803
15,6000565000,6060691000,60,174.5706787109375,11.18017578125,2991.219970703125,5112.21875,29.28452124806742,1.7090748256800072
16,6265818000,6305944000,40,118.52692413330078,7.590432643890381,2963.352783203125,4140.98779296875,34.93710668060201,1.397399532192284
17,6491071000,6526071000,35,50.43523025512695,3.231430530548096,1537.1719970703125,2160.280517578125,42.83276802049542,1.4053603121156197
18,6651197000,6691198000,40,129.0599365234375,8.265562057495117,3007.959716796875,4743.669921875,36.755557531314466,1.5770390458973478
19,6836457000,6896450000,60,288.3449401855469,18.413761138916016,4300.201171875,7636.79052734375,26.484912557957692,1.7759147123840047
21,7527082000,7582094000,55,288.57012939453125,18.564001083374023,5251.1279296875,8910.1533203125,30.876907942646394,1.696807512522886
22,8122591000,8157589000,35,80.49261474609375,5.188418865203857,2192.769287109375,3164.942626953125,39.31966475355079,1.443354139242492
23,8432842000,8482967000,50,190.1227264404297,12.268320083618164,3925.664794921875,6198.61669921875,32.60323905128162,1.5789979590812488
24,10089360000,10164486000,75,403.1409606933594,26.003156661987305,4706.47314453125,8223.6171875,20.398862902336337,1.7472992907769043
25,10294612000,10454741000,160,302.198974609375,19.30547142028809,3570.564453125,8285.1806640625,27.41630965085833,2.3204120168762707
26,10624866000,10689991000,65,386.0651245117188,24.885725021362305,6108.24755859375,10857.064453125,28.122365279320743,1.777443423662503
27,11090376000,11145371000,55,182.4217987060547,11.774588584899902,3381.97021484375,5762.72509765625,31.59011224827366,1.703955011893117
28,11796003000,11851007000,55,204.73776245117188,13.208487510681152,3729.428466796875,6293.16796875,30.73770023373614,1.6874349581385228
29,12096257000,12116257000,20,16.902557373046875,1.0899006128311155,865.37255859375,951.5238037109376,56.29466492616406,1.0995539369276803
30,12401510000,12471636000,70,371.2026977539063,23.949960708618164,5446.95849609375,8868.1533203125,23.890325619863244,1.628092691852203
31,12686888000,12751889000,65,397.03326416015625,25.61161994934082,6150.109375,10697.69140625,26.94406834872843,1.7394310822724188
36,14288281000,14328406000,40,66.75991821289062,4.285446166992188,1730.838134765625,2329.20361328125,34.88925204871665,1.3457085134056457
37,14593659000,14628661000,35,66.95686340332031,4.302354335784912,1899.518310546875,2453.56494140625,36.643964736325756,1.291677436212691
38,15009038000,15049039000,40,67.94847869873047,4.375067234039307,1736.684326171875,2403.171142578125,35.36754889293828,1.3837696962898078
39,15569545000,15609545000,40,90.70841217041016,5.822521686553955,2315.334228515625,3358.494384765625,37.025170041078,1.4505440913896808
43,16705560000,16755558000,50,115.87110137939452,7.441914558410644,2452.8349609375,4171.85302734375,36.004257987364184,1.7008290789157794
44,17035811000,17090936000,55,241.64361572265625,15.540385246276855,4427.82080078125,7012.36474609375,29.01944967642809,1.5837056334476047
45,17641452000,17706443000,65,379.4327392578125,24.488664627075195,5223.6552734375,10121.029296875,26.67410650085754,1.9375377522212935
48,19062707000,19112838000,50,173.58200073242188,11.188186645507812,3473.57958984375,5468.3154296875,31.50277912810185,1.5742594313013791
49,19358090000,19423086000,65,246.9973907470703,15.922093391418455,3933.359619140625,6488.5888671875,26.269868064444168,1.6496302132183762
50,19718350000,19778465000,60,338.825439453125,21.8709716796875,5689.51513671875,9950.8466796875,29.368652766299018,1.7489797356310999
51,19908592000,19928592000,20,18.05597686767578,1.153359055519104,901.2045288085938,982.2032470703124,54.39767974164139,1.0898782858634768
54,21284871000,21304857000,20,18.423152923583984,1.1829019784927368,909.2489624023438,1011.7252197265624,54.915964923214915,1.1127042884420393
55,21504984000,21550109000,45,153.34487915039062,9.82008934020996,3425.843017578125,5084.0625,33.15443285858854,1.4840325356163404
56,21995489000,22050490000,55,189.2401733398437,12.187910079956056,3526.22021484375,6000.60400390625,31.7089331403759,1.7017099438788572
57,22240742000,22310743000,70,401.7619323730469,25.928335189819336,5180.76513671875,10364.5625,25.79777142841951,2.000585285470868
62,24022386000,24047386000,25,34.851295471191406,2.2431626319885254,1445.455810546875,1738.9105224609375,49.895147338162694,1.2030188053988566
63,24758019000,24778019000,20,18.454893112182617,1.190220832824707,963.6981201171876,1054.496337890625,57.139119228738366,1.0942185274392733
64,24883145000,24913146000,30,49.12974166870117,3.165615558624268,1635.676025390625,2000.666015625,40.72209516419163,1.2231432047475352
65,25088398000,25143398000,55,315.407958984375,20.333749771118164,5425.3896484375,9841.845703125,31.20354265889833,1.8140348142477525
66,25438668000,25503777000,65,340.54400634765625,21.972999572753903,5249.87353515625,8606.62890625,25.27317687530704,1.6393973775968003
67,25653904000,25678904000,25,24.062509536743164,1.554525375366211,987.286376953125,1143.08984375,47.50501363976669,1.1578098011214353
68,25834031000,25854031000,20,19.356163024902344,1.2505987882614136,956.690673828125,1146.6328125,59.23864202966357,1.1985408072515602
69,26034283000,26064285000,30,42.79415130615234,2.7637901306152344,1441.4754638671875,1730.8480224609375,40.445901358770506,1.2007474742701634
70,26404544000,26424537000,20,16.68223762512207,1.077791690826416,826.6109619140625,864.648193359375,51.83046859716747,1.0460158807442321
71,26799916000,26865042000,65,307.919677734375,19.818696975708008,4833.734375,8162.92041015625,26.509901771194833,1.6887399631172844
