timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.6343,2.4914,-30.9688,18.4062,-36.6875,31.875,18.8125,-38.5,-0.1242,0.5304,0.8386,-0.2472,0.5003,0.8298,-0.1417,-0.1677,0.2843,-0.1236,-0.1605,0.4036,62.871244892876106
5001000,3.445,2.7413,-31.6875,17.0,-37.0625,31.1562,17.4688,-38.3438,-0.0299,0.5759,0.8169,-0.2334,0.5432,0.8065,-0.3101,-0.3472,0.4102,-0.2249,-0.2595,0.3808,62.85850883388819
20001000,3.0684,2.135,-30.875,15.5938,-37.0,31.9531,17.75,-36.4062,-0.1244,0.6101,0.7825,-0.3904,0.5534,0.7358,-0.4436,-0.4741,0.3418,-0.2336,-0.2632,0.3246,62.867892810957166
25001000,3.1639,2.2526,-30.4688,18.0625,-37.9688,32.4062,17.875,-36.6875,-0.0679,0.5213,0.8507,-0.3057,0.4841,0.8198,-0.1722,-0.2136,0.4533,-0.2166,-0.2487,0.3524,62.888333663247906
30001000,3.1455,2.4124,-30.1562,17.9688,-38.375,32.6562,18.4062,-36.9375,-0.2255,0.4935,0.84,-0.4193,0.447,0.7902,-0.1492,-0.1786,0.3218,-0.1059,-0.1238,0.1953,62.83036939864351
105005000,2.7303,2.2342,-31.375,15.1875,-36.125,31.6562,15.875,-35.375,-0.0544,0.1638,0.985,-0.1923,0.1513,0.9696,-0.1091,-0.4705,3.9878,-0.0985,-0.4819,4.2318,63.03941092435747
110002000,2.8111,2.3463,-30.7812,14.25,-36.5625,32.2188,15.0312,-34.75,-0.1094,0.1974,0.9742,-0.2399,0.185,0.953,-0.1586,-0.5474,4.3134,-0.1975,-0.6011,4.4976,63.03090852661097
115002000,2.745,2.6201,-31.0,13.8125,-36.6875,32.0312,14.4062,-34.8125,-0.0754,0.2356,0.9689,-0.213,0.2222,0.9514,-0.1456,-0.5952,4.9985,-0.2177,-0.6714,5.0831,63.06187658268662
120011000,3.1235,2.8442,-31.0,13.4688,-36.625,32.0625,14.2188,-34.8438,-0.0753,0.2393,0.968,-0.208,0.2289,0.951,-0.1771,-0.6294,5.0445,-0.1981,-0.6958,5.5792,63.09210790336617
125005000,3.3109,3.061,-31.0625,13.5938,-36.3125,31.9688,14.4062,-35.1562,-0.0605,0.2194,0.9738,-0.1884,0.2079,0.9598,-0.1479,-0.6313,5.386,-0.1431,-0.686,6.0687,63.04713953178209
130002000,3.298,3.1639,-31.0938,13.7188,-36.3125,31.9531,14.5312,-35.2188,-0.0494,0.1907,0.9804,-0.1838,0.1811,0.9661,-0.1112,-0.6147,5.5974,-0.1252,-0.6738,6.1225,63.06161885854184
135127000,3.445,3.3035,-31.0625,13.375,-36.2812,31.9531,14.3125,-34.8438,-0.0548,0.2165,0.9747,-0.209,0.207,0.9557,-0.1292,-0.6611,5.9335,-0.1385,-0.6899,6.1632,63.03896309719886
140127000,3.3862,3.3091,-31.125,13.7188,-36.4375,31.9062,14.5312,-35.1875,-0.0398,0.1936,0.9803,-0.1932,0.183,0.9639,-0.0754,-0.625,6.1057,-0.1019,-0.6733,6.3721,63.048827643343216
145127000,3.5057,3.3403,-31.2812,13.8125,-36.5625,31.75,14.75,-35.1562,-0.0505,0.1734,0.9836,-0.1872,0.1628,0.9687,-0.0368,-0.6094,6.3477,-0.0624,-0.6255,6.2527,63.05385602308553
150127000,3.4873,3.3844,-31.375,13.75,-36.4375,31.6875,14.6562,-35.2812,-0.036,0.1802,0.983,-0.1709,0.1705,0.9704,-0.0338,-0.6143,6.4357,-0.0384,-0.6528,6.8286,63.079609497681574
155133000,3.5075,3.4211,-31.5,13.5,-36.5,31.5312,14.5625,-34.9062,-0.0436,0.1907,0.9807,-0.1753,0.1802,0.9679,-0.0447,-0.667,6.9221,-0.0414,-0.6753,7.0544,63.06029874754797
160127000,3.4983,3.3826,-31.1875,13.4688,-36.2812,31.8594,14.3438,-35.0938,-0.0473,0.2079,0.977,-0.1879,0.1974,0.9621,-0.0483,-0.6694,6.9109,-0.0491,-0.7153,7.4336,63.064151016009085
165128000,3.5057,3.4836,-31.1875,13.4688,-36.5312,31.8594,14.25,-35.375,-0.0568,0.2098,0.9761,-0.1728,0.1993,0.9646,-0.0388,-0.6694,7.0147,-0.0479,-0.73,7.6166,63.062339565623475
170128000,3.5148,3.4818,-31.25,13.4062,-36.5938,31.75,14.125,-35.375,-0.0538,0.2165,0.9748,-0.1669,0.2051,0.9644,-0.0345,-0.6831,7.2201,-0.0497,-0.7466,7.7908,63.01588805118912
175128000,3.5479,3.4211,-31.2812,13.4375,-36.4375,31.7344,14.2188,-35.25,-0.0472,0.2146,0.9756,-0.1754,0.2041,0.9631,-0.033,-0.689,7.3041,-0.0334,-0.731,7.7866,63.03163038744912
180127000,3.4413,3.355,-31.3125,13.5625,-36.375,31.7188,14.3125,-35.25,-0.0358,0.2098,0.9771,-0.1728,0.1993,0.9646,-0.0204,-0.6797,7.3343,-0.0128,-0.71,7.7665,63.045800055911734
185128000,3.4707,3.3623,-31.375,13.625,-36.2812,31.6875,14.5312,-35.0625,-0.033,0.1974,0.9798,-0.1761,0.1859,0.9667,-0.0153,-0.6724,7.3049,0.0094,-0.6914,7.7935,63.080784192811045
190128000,3.3899,3.3164,-31.1875,13.5938,-36.0,31.875,14.3438,-35.1875,-0.0253,0.2089,0.9776,-0.1851,0.1974,0.9627,-0.0137,-0.667,7.2604,-0.013,-0.7148,7.8215,63.072193258994886
195128000,3.412,3.2888,-31.2188,13.5938,-36.25,31.8125,14.4062,-35.1875,-0.0435,0.206,0.9776,-0.1805,0.1955,0.964,-0.0166,-0.6704,7.2682,0.0008,-0.7036,7.8417,63.0454889718527
200128000,3.4248,3.3293,-31.25,13.5625,-36.2188,31.7812,14.3125,-35.0,-0.0462,0.2203,0.9743,-0.1846,0.2089,0.9603,-0.018,-0.6826,7.3941,-0.0138,-0.7192,7.8636,63.04744361891289
205128000,3.3329,3.3329,-31.25,13.625,-36.1875,31.7812,14.375,-34.9688,-0.0416,0.207,0.9775,-0.1908,0.1955,0.962,-0.0037,-0.6602,7.2902,-0.0069,-0.7085,7.8149,63.04744168584479
210128000,3.3385,3.2576,-31.2812,13.5625,-36.0,31.75,14.375,-34.9062,-0.0291,0.2127,0.9767,-0.1888,0.1993,0.9616,-0.0115,-0.6772,7.4029,-0.0041,-0.7114,7.8791,63.04592554741345
215136000,3.3311,3.2631,-31.3125,13.4375,-35.9375,31.7188,14.2188,-35.0,-0.0281,0.2241,0.9742,-0.1826,0.2118,0.9601,-0.0237,-0.6919,7.4394,-0.0132,-0.7314,8.0129,63.043113149891326
220132000,3.3513,3.2595,-31.3125,13.5938,-36.0625,31.7188,14.375,-35.0625,-0.0291,0.2127,0.9767,-0.1802,0.2012,0.9628,-0.0098,-0.6753,7.3983,0.0107,-0.7095,8.017,63.04407230763254
225128000,3.3973,3.3219,-31.25,13.6875,-35.9375,31.7812,14.4062,-35.2188,-0.0282,0.2032,0.9787,-0.173,0.1926,0.9659,-0.0015,-0.6543,7.2467,0.0182,-0.7109,8.1163,63.039394292934
230128000,3.2668,3.2741,-31.3125,13.6875,-36.0,31.7031,14.4375,-35.0312,-0.0206,0.2051,0.9785,-0.1758,0.1936,0.9652,0.0013,-0.6572,7.311,0.0193,-0.7026,8.0315,63.027509206694816
235128000,3.2907,3.2245,-31.2188,13.5938,-36.125,31.8125,14.4062,-34.9375,-0.033,0.207,0.9778,-0.1908,0.1965,0.9618,-0.0053,-0.6694,7.3801,0.0152,-0.7134,8.1116,63.04771946470388
