timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.9246,3.7188,-31.2812,14.9688,-37.875,31.6562,15.75,-34.4062,-0.106,-0.1763,0.9786,-0.193,-0.1859,0.9634,0.4856,-0.3325,8.9891,0.7217,-0.3147,11.4876,63.03775983995624
4998000,3.8107,3.6545,-31.4062,15.0312,-37.9375,31.5312,15.7812,-34.4062,-0.0954,-0.1811,0.9788,-0.1892,-0.1888,0.9636,0.5068,-0.3345,9.2496,0.7114,-0.325,11.4818,63.04085102891616
9998000,3.8878,3.6435,-31.375,15.125,-37.8125,31.5781,15.875,-34.375,-0.0991,-0.1888,0.977,-0.1907,-0.1974,0.9616,0.5142,-0.3257,9.235,0.7202,-0.3101,11.4194,63.05134182442115
14998000,3.9466,3.7335,-31.3125,14.8438,-37.875,31.5938,15.625,-34.2812,-0.1062,-0.1677,0.9801,-0.1896,-0.1763,0.9659,0.4749,-0.3557,9.1253,0.6826,-0.3315,11.2211,63.01371478948055
19998000,3.9135,3.6545,-31.2812,14.875,-37.9375,31.625,15.6562,-34.25,-0.1081,-0.1677,0.9799,-0.2019,-0.1763,0.9634,0.4956,-0.3401,9.1854,0.686,-0.3367,11.3173,63.019028302013666
25123000,3.9319,3.6747,-31.4062,14.8125,-38.0625,31.5,15.6562,-34.375,-0.1032,-0.1734,0.9794,-0.1894,-0.1821,0.9649,0.4995,-0.3552,9.3969,0.6909,-0.3345,11.3495,63.01983405547812
30123000,3.9099,3.6894,-31.375,15.25,-37.8125,31.5625,16.0,-34.25,-0.0951,-0.1993,0.9753,-0.1932,-0.207,0.9591,0.5322,-0.3066,9.2286,0.7461,-0.3044,11.6589,63.04270625932868
35123000,3.9246,3.7078,-31.375,15.0312,-37.9375,31.5625,15.75,-34.375,-0.103,-0.1821,0.9779,-0.1891,-0.1898,0.9634,0.5283,-0.3257,9.3948,0.709,-0.3215,11.4157,63.04234280180266
40123000,3.8952,3.6857,-31.2812,14.8125,-37.75,31.6406,15.5625,-34.3125,-0.0958,-0.1609,0.9823,-0.1974,-0.1706,0.9654,0.4561,-0.3552,8.9092,0.6665,-0.3425,11.1568,63.02009061791327
45123000,3.8952,3.6618,-31.4062,15.1562,-37.875,31.5469,15.875,-34.3438,-0.0991,-0.1898,0.9768,-0.186,-0.1974,0.9625,0.5259,-0.3269,9.3807,0.7314,-0.3135,11.5878,63.056156293339036
50123000,3.8841,3.5938,-31.4375,15.0312,-38.0,31.4844,15.875,-34.1562,-0.1001,-0.184,0.9778,-0.1956,-0.1917,0.9618,0.5288,-0.3252,9.3949,0.71,-0.3159,11.365,63.04484353608945
55123000,3.8952,3.6839,-31.4062,14.9688,-37.9688,31.5312,15.7812,-34.2188,-0.0993,-0.1782,0.979,-0.193,-0.1859,0.9634,0.5068,-0.342,9.3334,0.7119,-0.3201,11.4335,63.05425292967953
60123000,3.8878,3.7225,-31.5,15.0625,-38.0,31.4219,15.875,-34.25,-0.0972,-0.1888,0.9772,-0.1832,-0.1965,0.9632,0.521,-0.3267,9.3229,0.7065,-0.3159,11.3254,63.03878295033939
65123000,3.9246,3.6288,-31.375,14.9375,-37.9375,31.5938,15.75,-34.375,-0.105,-0.1782,0.9784,-0.1911,-0.1869,0.9636,0.5049,-0.3391,9.2789,0.707,-0.3345,11.5361,63.074728187603
70123000,3.9576,3.6857,-31.5312,15.125,-37.9375,31.4219,15.875,-34.4062,-0.0895,-0.1888,0.9779,-0.1785,-0.1965,0.9641,0.5371,-0.322,9.4536,0.7129,-0.3088,11.3209,63.05652527137854
75123000,3.9099,3.6159,-31.5312,14.875,-38.0,31.3906,15.6875,-34.1875,-0.0889,-0.1706,0.9813,-0.1886,-0.1782,0.9657,0.498,-0.3535,9.3615,0.687,-0.3271,11.2233,63.04243196244891
80131000,3.9172,3.6784,-31.5,15.125,-38.0,31.4375,15.7812,-34.2188,-0.0954,-0.1821,0.9786,-0.1891,-0.1898,0.9634,0.521,-0.3213,9.2635,0.6938,-0.3203,11.2269,63.05439697697536
