section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973269168226,770.347,417.379,1,1,,-2.8671759485946575,12.586278386525402
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973274168226,770.547,417.966,1,1,,-2.853753985349739,12.548502465225205
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973279168226,770.155,416.247,1,1,,-2.8802801564252,12.659122022263682
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973284168226,767.359,411.944,1,1,,-3.0660068707906274,12.93551842023801
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973289168226,768.233,417.037,1,1,,-3.006089615235388,12.60776507748626
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973294168226,767.208,419.451,1,1,,-3.0721681318375382,12.451950814264837
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973299168226,767.157,421.854,1,1,,-3.074297707969965,12.297147342431966
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973304183226,765.83,416.85,1,1,,-3.1638970708342824,12.619126207883518
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973309168226,764.902,415.261,1,1,,-3.2256397906052583,12.72118952043965
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973314168226,766.768,414.289,1,1,,-3.103625015775786,12.784336835813768
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973319172226,766.374,414.576,1,1,,-3.129309574773277,12.765719495181818
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973324168226,768.511,410.972,1,1,,-2.9908227020213145,12.998432720987525
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973329168226,769.972,413.805,1,1,,-2.893463900008888,12.81635716120242
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973334168226,770.681,415.019,1,1,,-2.846362403501469,12.738397094932465
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973339293226,769.987,415.65,1,1,,-2.8915759038338007,12.697565666959456
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973344293226,768.629,416.312,1,1,,-2.9804351340672834,12.65456154614196
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973349293226,767.646,416.917,1,1,,-3.044628667359027,12.615337611981316
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973354294226,768.342,413.281,1,1,,-3.0007903164476195,12.849685615300531
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973359294226,765.893,412.199,1,1,,-3.162173017291199,12.918683623184888
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973364293226,767.465,416.032,1,1,,-3.0569539513498203,12.672265752472839
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973369293226,767.186,415.979,1,1,,-3.075330142829265,12.675629759483705
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973374294226,766.686,417.382,1,1,,-3.107414860370105,12.585116286696682
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973379294226,765.346,416.087,1,1,,-3.19605550918574,12.668141221600088
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973384294226,765.081,415.32,1,1,,-3.2138244545430283,12.717421132883425
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973389294226,766.216,418.713,1,1,,-3.137588353453121,12.499214727239446
af9c8c59-4950-4689-8790-9a7b4041cc1b,af1f3395-2756-47f4-b45a-d54e7e3782d8,1759833973394294226,769.331,420.593,1,1,,-2.9323512139188073,12.378955165080681
