section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928735733087,3.9172,3.4046,-32.125,15.3438,-37.125,30.9219,17.125,-37.75,0.0505,0.1657,0.9849,-0.0708,0.158,0.9849,0.0117,-0.769,8.7233,0.0284,-0.709,8.2047
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928740733087,3.7372,3.4248,-32.1562,15.25,-36.8125,30.875,17.0625,-37.9375,0.061,0.1773,0.9823,-0.0553,0.1686,0.9841,0.0028,-0.7778,8.7293,0.0272,-0.7012,8.1014
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928745733087,3.7923,3.3348,-31.9375,15.3438,-36.75,31.0781,17.0312,-38.0625,0.0562,0.1782,0.9824,-0.0678,0.1696,0.9832,0.0054,-0.7671,8.6317,0.0125,-0.7383,8.3719
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928750859087,3.807,3.4505,-31.875,15.1875,-36.875,31.1719,16.75,-38.0,0.035,0.1878,0.9816,-0.0763,0.1802,0.9807,-0.0129,-0.7803,8.5866,-0.0088,-0.7837,8.6714
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928755860087,4.0752,3.3697,-32.1562,15.1562,-37.1875,30.875,17.0,-37.9375,0.0562,0.1763,0.9827,-0.0572,0.1696,0.9839,-0.0011,-0.7847,8.7671,0.0154,-0.7192,8.1822
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928760870087,3.8401,3.377,-32.0625,15.375,-37.2812,30.9531,17.1562,-37.9375,0.0371,0.159,0.9866,-0.0651,0.1513,0.9863,0.0193,-0.7573,8.6681,0.0266,-0.7046,8.1342
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928765858087,3.9172,3.3862,-32.125,15.1875,-37.125,30.9531,16.875,-37.9375,0.0303,0.1782,0.9835,-0.0649,0.1705,0.9832,-0.0164,-0.7935,8.7039,-0.0067,-0.7334,8.1054
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928770873087,3.8217,3.4211,-32.3125,15.0625,-37.1562,30.7188,16.875,-37.75,0.057,0.1878,0.9805,-0.0476,0.1782,0.9828,-0.0286,-0.8174,8.8524,-0.0074,-0.7227,7.9733
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928775859087,3.7114,3.4432,-32.25,14.9375,-36.7812,30.7656,16.5625,-37.75,0.0559,0.2032,0.9775,-0.0503,0.1945,0.9796,-0.0442,-0.8359,8.9024,-0.0461,-0.7852,8.2825
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928780869087,3.8254,3.4763,-32.125,15.0,-36.875,30.9219,16.6875,-37.9688,0.0521,0.2003,0.9783,-0.0474,0.1907,0.9805,-0.0468,-0.833,8.8397,-0.0399,-0.7603,8.0581
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928785859087,3.8364,3.4193,-32.0625,15.2812,-37.2812,30.9531,17.1562,-38.0625,0.0274,0.1734,0.9845,-0.0602,0.1628,0.9848,-0.0145,-0.8008,8.8109,0.0091,-0.707,7.9723
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928790859087,3.807,3.4836,-32.0312,14.9688,-37.2188,31.0,16.9062,-37.9375,0.0177,0.1917,0.9813,-0.061,0.1811,0.9816,-0.0445,-0.8345,8.8817,-0.0231,-0.7412,8.0179
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928795859087,3.9834,3.5755,-32.2188,15.5,-37.375,30.7969,17.3125,-38.1875,0.0313,0.159,0.9868,-0.0372,0.1484,0.9882,0.0085,-0.7686,8.6819,0.0334,-0.6738,7.8525
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928800859087,4.0569,3.5498,-31.9375,14.8438,-37.4688,31.0781,17.0,-38.25,-0.0053,0.1984,0.9801,-0.0523,0.185,0.9814,-0.0506,-0.8486,8.9833,-0.0026,-0.7397,8.2241
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928805859087,3.9466,3.5663,-32.2188,14.875,-37.125,30.7969,16.8125,-38.0,0.0454,0.2003,0.9787,-0.034,0.1907,0.9811,-0.0563,-0.8535,8.9792,-0.0245,-0.7412,8.0033
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928810859087,3.8401,3.5277,-32.1562,15.1562,-37.0625,30.8594,17.1562,-38.0625,0.037,0.1763,0.9836,-0.039,0.1667,0.9852,-0.0263,-0.8086,8.7738,0.0052,-0.6929,7.765
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928815863087,4.1855,3.5387,-32.0625,14.9375,-37.3125,30.9375,17.0312,-38.125,0.0235,0.183,0.9828,-0.039,0.1725,0.9842,-0.0446,-0.8359,8.8978,-0.0077,-0.7266,8.0158
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928820862087,4.0311,3.6269,-32.2188,14.9688,-36.875,30.7969,16.9062,-38.0938,0.06,0.1802,0.9818,-0.0284,0.1725,0.9846,-0.0566,-0.8472,8.9,-0.0176,-0.7266,7.9076
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928825859087,4.0716,3.7298,-31.9375,15.0312,-36.8438,31.0781,16.9062,-38.5625,0.0476,0.1763,0.9832,-0.0159,0.1657,0.986,-0.0522,-0.8311,8.7567,-0.0026,-0.7407,8.2363
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928830862087,4.0201,3.5994,-32.0625,15.625,-36.6875,30.9375,17.6875,-38.4375,0.075,0.1271,0.9891,-0.0286,0.1184,0.9926,0.003,-0.749,8.3939,0.0663,-0.6299,7.7061
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928835859087,3.9282,3.5589,-32.25,15.3125,-36.875,30.7656,17.3438,-38.0,0.0584,0.1513,0.9868,-0.0362,0.1435,0.989,-0.0309,-0.8076,8.7119,0.0293,-0.6816,7.8984
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928840860087,3.8511,3.5314,-32.25,15.9375,-36.9375,30.75,17.8125,-38.1875,0.0664,0.1174,0.9909,-0.0335,0.1087,0.9935,0.0365,-0.7144,8.3554,0.0646,-0.6313,7.7049
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928845859087,3.818,3.5424,-32.3125,15.4375,-36.9375,30.75,17.5,-38.4375,0.0546,0.1435,0.9881,-0.0208,0.1339,0.9908,-0.0126,-0.7905,8.7107,0.0464,-0.6597,7.8311
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928850866087,3.954,3.5553,-32.1875,15.3125,-37.0,30.8125,17.4375,-38.125,0.042,0.1455,0.9885,-0.0314,0.1348,0.9904,-0.0287,-0.8037,8.6898,0.0366,-0.666,7.7974
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928855860087,3.8437,3.5957,-32.1562,15.7812,-37.0625,30.875,17.9375,-38.4375,0.0412,0.1155,0.9925,-0.0345,0.1048,0.9939,0.0152,-0.7339,8.3501,0.0845,-0.5957,7.5139
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928860862087,3.9393,3.6104,-32.3125,15.625,-37.0625,30.7031,17.75,-38.5,0.0634,0.1213,0.9906,-0.015,0.1125,0.9935,0.0019,-0.7637,8.5532,0.0663,-0.6406,7.8299
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928865860087,3.8511,3.5938,-32.3438,15.2812,-36.9375,30.7031,17.1875,-38.1875,0.0544,0.1657,0.9847,-0.0294,0.1551,0.9875,-0.033,-0.8062,8.6722,0.0122,-0.7163,8.1127
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928870860087,3.8584,3.4744,-32.3438,15.5,-36.8125,30.6562,17.5,-38.0625,0.0691,0.1406,0.9876,-0.0295,0.131,0.9909,-0.014,-0.7769,8.5347,0.0375,-0.6646,7.7901
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928875860087,4.0128,3.6085,-32.25,15.5938,-37.125,30.7656,17.625,-38.5938,0.0479,0.13,0.9904,-0.015,0.1174,0.993,0.0021,-0.7622,8.5383,0.0441,-0.6523,7.7216
83bac3c6-affa-4f0f-ac05-7ede11929c33,06c52fe6-9759-484f-809e-a08cadabf0e1,1760083928880865087,3.8474,3.6545,-32.6562,15.5,-37.2188,30.3906,17.4688,-38.1562,0.0633,0.1426,0.9878,-0.0102,0.1329,0.9911,-0.0067,-0.7935,8.8092,0.0315,-0.6738,7.8315
