section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003729681641,753.467,269.569,1,1,,-4.112823168265671,22.07858120158222
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003734684641,753.969,270.022,1,1,,-4.078250552708945,22.04984514426935
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003739687641,754.092,270.076,1,1,,-4.069805178854428,22.04647392953194
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003744681641,756.414,271.264,1,1,,-3.9109257311619703,21.971579591612702
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003749681641,755.216,270.57,1,1,,-3.9929851331433905,22.01540669494015
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003754806641,757.909,267.995,1,1,,-3.8133767604347937,22.182194236947538
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003759806641,755.136,269.376,1,1,,-3.9998683831975588,22.09201591000863
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003764806641,754.005,270.341,1,1,,-4.075376834961771,22.029393751087614
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003769814641,752.92,272.255,1,1,,-4.146577022852436,21.905911191449395
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003774806641,763.046,267.622,1,1,,-3.4651808383741383,22.20895419172767
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003779807641,749.186,267.312,1,1,,-4.406286488946647,22.220651089777142
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003784807641,749.367,268.864,1,1,,-4.391912049699065,22.121242276289365
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003789807641,749.622,268.291,1,1,,-4.375378128531139,22.15812877542362
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003794814641,751.237,265.915,1,1,,-4.268918793418701,22.311599907447984
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003799806641,750.879,270.125,1,1,,-4.28764440163613,22.0412897532752
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003804816641,752.519,271.244,1,1,,-4.174985833533244,21.970528277585284
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003809807641,753.914,270.087,1,1,,-4.081856899238097,22.045610338741184
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003814807641,751.692,268.463,1,1,,-4.234715278219323,22.148422924886233
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003819807641,751.602,267.682,1,1,,-4.241808747167626,22.198516557315294
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003824807641,751.742,267.819,1,1,,-4.232139469380663,22.18980628377652
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003829807641,752.839,269.129,1,1,,-4.156035247086433,22.106439710894467
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003834810641,751.304,266.294,1,1,,-4.263849973835978,22.2873302504861
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003839807641,751.023,265.805,1,1,,-4.283621387399098,22.318543952184907
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003844807641,755.114,266.557,1,1,,-4.004879408267905,22.272852968646127
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003849807641,754.561,267.376,1,1,,-4.041354044556824,22.21996573140597
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003854814641,755.52,259.987,1,1,,-3.985490870286931,22.694657446786263
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003859807641,754.183,261.144,1,1,,-4.074957625527357,22.61956773554548
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003864807641,754.585,268.378,1,1,,-4.038519992530572,22.1556603784163
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003869807641,752.014,268.362,1,1,,-4.212989129262327,22.15514346960586
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003874810641,753.061,268.849,1,1,,-4.141282815364342,22.124512541886737
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003879807641,752.42,267.298,1,1,,-4.186773649258364,22.223661320906025
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003884808641,751.885,268.132,1,1,,-4.222018629198885,22.169832202869063
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003889938641,750.713,266.819,1,1,,-4.303313674032494,22.253288265681466
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003894818641,750.208,262.717,1,1,,-4.343140847965555,22.51610164594123
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003899933641,755.249,262.221,1,1,,-4.001137287934659,22.55110948199551
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003904933641,755.184,261.224,1,1,,-4.006774456949245,22.61509184285743
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003909933641,754.165,271.987,1,1,,-4.062510686505785,21.923852472130314
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003914933641,754.563,274.583,1,1,,-4.032373106947103,21.75756765786156
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003919934641,754.539,270.603,1,1,,-4.0388644804271765,22.012887758845814
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003924933641,748.183,272.624,1,1,,-4.46709287103274,21.879239426980796
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003929938641,748.3,271.913,1,1,,-4.4601419685304,21.924936607292285
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003934933641,756.659,271.737,1,1,,-3.8937202892997695,21.941376862383745
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003939933641,753.082,271.452,1,1,,-4.136551219372409,21.957549063911145
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003944933641,752.081,272.587,1,1,,-4.202991771569794,21.884110650685578
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003949933641,753.437,269.04,1,1,,-4.115582800687768,22.112492802853964
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003954933641,753.597,269.202,1,1,,-4.10448045138468,22.10222752465023
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003959933641,753.072,272.009,1,1,,-4.136578397970712,21.921830552577173
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003964936641,752.842,273.109,1,1,,-4.150730550121734,21.851087306196096
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003969933641,753.101,271.79,1,1,,-4.134900965362386,21.93587171340917
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003974933641,753.158,269.147,1,1,,-4.1343612127522285,22.10546701074646
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003979943641,755.501,268.868,1,1,,-3.9757308336306267,22.124806049814758
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003984933641,754.478,269.059,1,1,,-4.044903377937375,22.11194715159031
5949a156-5595-4d5f-8809-5ec3773fa150,a4cc1be1-ccea-4c87-9920-d88c92969c56,1759314003989934641,753.787,271.085,1,1,,-4.089239806247196,21.981550578715463
