timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm],distance between pupils center [mm]
0,3.4891,3.3219,-31.2812,13.75,-41.9688,31.5781,16.0,-40.0625,0.0711,-0.2051,0.9762,-0.2262,-0.2175,0.9495,0.8384,-0.4297,14.1343,0.7539,-0.4065,12.8809,62.92843614916868
5004000,3.4395,3.2888,-31.4062,13.6875,-42.0625,31.5,15.9375,-40.4375,0.076,-0.1974,0.9774,-0.2137,-0.2079,0.9545,0.8408,-0.4399,14.2778,0.7817,-0.4004,13.1391,62.96739730558982
10000000,3.5057,3.2686,-31.25,13.5938,-42.125,31.6406,15.9375,-40.3125,0.0531,-0.2003,0.9783,-0.2229,-0.2099,0.952,0.8218,-0.4417,14.0712,0.7715,-0.3958,12.9672,62.96034985846251
15000000,3.5093,3.3201,-31.4062,13.7812,-42.0938,31.5,15.9688,-40.375,0.0672,-0.2127,0.9748,-0.2084,-0.2213,0.9527,0.8408,-0.4224,14.0816,0.772,-0.4021,13.0435,62.96768906066031
20000000,3.513,3.2944,-31.1875,13.5938,-42.125,31.75,15.9375,-40.375,0.055,-0.2003,0.9782,-0.2294,-0.2099,0.9504,0.8184,-0.4519,14.1454,0.7871,-0.3982,13.1778,63.0054310035254
25000000,3.4818,3.3182,-31.1875,13.75,-41.9062,31.7344,15.9688,-40.25,0.055,-0.2022,0.9778,-0.2338,-0.2137,0.9485,0.8218,-0.4297,13.9376,0.7798,-0.396,13.0673,62.98278789867911
30000000,3.4726,3.3091,-31.2188,13.625,-42.0312,31.7031,15.875,-40.4375,0.0617,-0.1965,0.9786,-0.2211,-0.2079,0.9528,0.8159,-0.4375,13.9555,0.7832,-0.4121,13.2868,62.98228226493543
35000000,3.4432,3.2852,-31.125,13.5938,-41.9375,31.75,15.9062,-40.125,0.0532,-0.1926,0.9798,-0.2473,-0.2032,0.9474,0.7969,-0.4563,13.9411,0.7783,-0.4092,13.1968,62.94360948507799
40000000,3.4873,3.3605,-31.25,13.75,-41.9688,31.6406,15.9688,-40.375,0.0635,-0.2051,0.9767,-0.2124,-0.2156,0.9531,0.8208,-0.428,13.907,0.7769,-0.4014,13.0926,62.94990738865308
45000000,3.4726,3.2705,-31.25,13.5625,-42.125,31.6562,15.9688,-40.25,0.054,-0.2003,0.9782,-0.2256,-0.2108,0.9511,0.811,-0.4519,14.0589,0.7764,-0.3982,13.0516,62.98012307966697
