section id,recording id,timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585727061981,2.9581,2.9287,-31.1875,13.6875,-41.2188,31.8594,15.0625,-39.3125,-0.0239,0.0181,0.9996,-0.0044,0.0093,0.9999,0.1934,-0.543,8.1051,0.2795,-0.5088,8.6655
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585732062981,3.0316,2.9214,-31.125,14.3438,-41.3125,31.9062,15.7812,-39.375,-0.0288,-0.0395,0.9988,-0.0054,-0.0503,0.9987,0.2507,-0.4751,7.9698,0.3655,-0.4417,8.8617
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585737059981,2.9838,2.8699,-31.3125,14.0938,-41.375,31.7031,15.5938,-39.1875,-0.0181,-0.019,0.9997,-0.0054,-0.0288,0.9996,0.2428,-0.5063,8.2339,0.332,-0.4648,8.7509
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585742059981,2.9728,2.9104,-31.125,14.0938,-41.375,31.9062,15.5,-39.2812,-0.0347,-0.019,0.9992,-0.021,-0.0288,0.9994,0.2258,-0.4929,7.8965,0.3225,-0.4668,8.6676
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585747059981,2.9471,2.9177,-30.9688,14.4375,-41.0625,32.0625,15.8125,-39.1875,-0.0376,-0.0425,0.9984,-0.0297,-0.0513,0.9982,0.2542,-0.4629,7.8705,0.3696,-0.4355,8.8396
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585752059981,2.9949,2.9195,-31.125,14.0938,-41.375,31.8906,15.5938,-39.0,-0.0347,-0.0132,0.9993,-0.021,-0.023,0.9995,0.2227,-0.5073,8.0238,0.3228,-0.4651,8.6511
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585757059981,2.9838,2.8846,-31.125,13.625,-41.25,31.9375,15.125,-39.2812,-0.0366,0.0161,0.9992,-0.0073,0.0063,1.0,0.1794,-0.5537,8.0743,0.2839,-0.5112,8.7414
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585762059981,2.9949,2.9324,-31.0625,14.0938,-41.0625,31.9688,15.4688,-39.25,-0.0229,-0.0122,0.9997,-0.019,-0.021,0.9996,0.2216,-0.4949,7.8716,0.3223,-0.4744,8.7497
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585767076981,2.9838,2.8736,-31.25,14.3125,-41.5625,31.7812,15.875,-38.9375,-0.0376,-0.0366,0.9986,-0.0161,-0.0454,0.9988,0.2571,-0.4756,8.0451,0.3474,-0.4316,8.5497
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585772184981,2.9875,2.8993,-31.2812,14.25,-41.3125,31.75,15.6875,-39.25,-0.021,-0.0317,0.9993,0.0005,-0.0405,0.9992,0.2524,-0.4824,8.0708,0.3438,-0.4519,8.7357
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585777185981,2.9361,2.9765,-31.1875,14.375,-41.0,31.8906,15.625,-39.4375,-0.0161,-0.0288,0.9995,-0.0024,-0.0376,0.9993,0.2441,-0.4775,7.9248,0.3389,-0.4429,8.5806
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585782185981,3.0041,2.8993,-31.1875,14.1875,-41.5312,31.8438,15.75,-39.0625,-0.0347,-0.0288,0.999,-0.021,-0.0376,0.9991,0.2434,-0.4951,8.1142,0.342,-0.448,8.673
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585787185981,3.0041,2.9214,-31.125,14.4375,-41.3125,31.9062,15.9688,-39.2188,-0.0297,-0.0532,0.9981,-0.018,-0.062,0.9979,0.2576,-0.468,7.9656,0.3735,-0.4292,8.812
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585792188981,2.9251,2.9012,-30.9688,14.3438,-41.2188,32.0938,15.75,-39.375,-0.0454,-0.0366,0.9983,-0.0288,-0.0454,0.9986,0.2466,-0.4773,7.9489,0.3582,-0.4568,8.9498
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585797185981,2.9251,2.9361,-31.125,13.75,-41.2812,31.9062,15.2812,-39.375,-0.0317,0.0073,0.9995,-0.0122,-0.0024,0.9999,0.1995,-0.5283,8.0063,0.3057,-0.4973,8.8242
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585802185981,2.9489,2.8883,-31.0938,14.1875,-41.25,31.9375,15.5938,-39.25,-0.0347,-0.0239,0.9991,-0.0181,-0.0337,0.9993,0.226,-0.4824,7.7799,0.3391,-0.4692,8.8785
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585807185981,2.9728,2.9636,-31.2188,14.0,-41.2188,31.8438,15.4688,-39.25,-0.0181,-0.0103,0.9998,-0.0083,-0.019,0.9998,0.2214,-0.5049,7.9829,0.3206,-0.4712,8.6953
e44e820b-e8a3-4a8e-8a2d-3285abed81e5,acb4d212-fb7b-495d-bc0a-9693d34b42bb,1759834585812185981,2.9655,2.9159,-31.0,14.4375,-41.4062,32.0,15.9062,-39.2812,-0.0473,-0.0503,0.9976,-0.019,-0.0591,0.9981,0.2595,-0.4651,7.9542,0.3718,-0.4468,8.9894
